interest,f0,debt_loan_ratio,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_u,recircle_b,scoring_high,scoring_low,early_return,class,year_of_loan,censor_status,house_exist,work_year,use,labels
9.49,18.18,1.96,18.97,0.0,0.0,43.24,2.14,35.97,35.05,60.0,2,3,1,0,7,0,0
34.26,24.24,2.21,18.97,0.0,0.0,69.95,2.06,38.9,52.94,60.0,3,3,2,0,1,0,0
50.91,12.12,1.15,8.62,8.33,20.0,63.67,0.85,43.89,32.35,60.0,4,3,0,0,1,0,0
31.75,33.33,2.54,20.69,0.0,0.0,65.83,2.52,36.74,50.0,0.0,4,5,2,1,4,4,1
24.7,9.09,2.12,10.34,0.0,0.0,91.74,3.45,32.69,44.49,0.0,3,3,2,1,3,0,0
55.32,12.12,2.62,10.34,0.0,0.0,80.42,4.59,34.67,47.18,0.0,4,5,2,0,1,0,1
23.86,24.24,1.21,24.14,0.0,0.0,56.52,3.13,5.67,7.72,0.0,2,3,0,1,3,4,0
22.64,12.12,1.46,32.76,0.0,0.0,24.29,1.14,29.9,40.69,0.0,2,3,0,0,7,9,1
40.97,21.21,0.72,12.07,0.0,0.0,64.01,1.11,23.77,32.35,0.0,3,5,2,0,1,0,1
23.15,33.33,1.03,18.97,0.0,0.0,77.77,6.33,3.24,4.41,60.0,2,3,2,1,2,4,0
42.35,21.21,0.9,13.79,0.0,0.0,63.62,1.65,48.96,51.47,40.0,4,3,0,1,6,0,0
31.54,15.15,2.75,20.69,0.0,0.0,19.23,1.01,60.6,66.18,0.0,3,3,1,1,5,0,1
2.22,12.12,1.34,18.97,0.0,0.0,16.07,1.14,26.56,23.16,20.0,1,3,0,0,5,0,0
27.07,18.18,2.2,10.34,0.0,0.0,58.93,2.49,2.43,3.31,60.0,2,3,0,1,7,4,0
34.77,6.06,2.23,5.17,0.0,0.0,51.79,2.12,40.43,40.69,40.0,4,5,1,0,1,5,0
58.94,12.12,0.7,6.9,0.0,0.0,26.34,0.43,57.61,48.53,0.0,4,3,2,1,1,5,1
31.13,12.12,2.69,15.52,16.67,40.0,49.58,1.52,14.59,19.85,0.0,4,5,0,0,2,0,0
46.13,3.03,1.91,13.79,0.0,0.0,35.27,0.6,50.9,53.92,0.0,4,3,1,2,0,0,0
53.29,12.12,2.53,6.9,8.33,20.0,64.09,0.89,21.03,16.18,0.0,4,3,2,1,11,0,0
81.2,9.09,1.9,13.79,8.33,20.0,71.72,0.38,36.74,50.0,0.0,7,5,2,0,1,0,1
33.01,12.12,1.07,6.9,0.0,0.0,67.32,0.98,0.81,1.1,0.0,3,3,1,1,3,0,0
24.78,21.21,2.08,24.14,0.0,0.0,48.5,3.91,36.55,35.78,60.0,3,5,0,0,1,0,0
38.39,15.15,1.41,12.07,8.33,20.0,60.0,1.49,12.79,17.4,0.0,3,3,2,0,1,4,0
41.1,15.15,2.33,20.69,0.0,0.0,65.36,1.58,58.85,50.0,0.0,3,3,0,2,3,4,0
56.17,24.24,4.56,24.14,0.0,0.0,65.53,2.3,48.46,37.75,0.0,5,3,0,0,8,9,1
13.33,15.15,2.04,22.41,0.0,0.0,40.94,1.98,43.23,58.82,40.0,2,5,0,0,2,0,0
27.09,6.06,2.03,15.52,0.0,0.0,61.68,1.43,21.13,5.51,0.0,3,5,0,0,5,0,0
15.04,18.18,2.15,37.93,0.0,0.0,25.7,0.5,33.83,32.35,0.0,2,3,0,0,5,4,0
5.95,24.24,3.01,31.03,0.0,0.0,19.82,19.09,71.07,79.41,60.0,1,3,1,0,1,0,0
41.31,12.12,1.85,15.52,0.0,0.0,51.18,1.45,9.98,2.21,0.0,3,5,2,1,6,4,0
52.38,9.09,1.66,13.79,0.0,0.0,51.65,0.73,50.75,40.44,60.0,4,3,0,0,0,0,0
20.45,30.3,2.9,32.76,0.0,0.0,16.52,1.03,39.53,27.21,60.0,2,3,0,2,11,4,0
43.04,18.18,1.31,12.07,0.0,0.0,71.47,3.44,23.94,19.85,60.0,4,5,2,0,6,0,0
6.3,9.09,1.93,10.34,0.0,0.0,31.57,0.87,18.33,2.21,0.0,1,3,0,0,6,4,1
14.11,18.18,1.7,15.52,0.0,0.0,45.43,1.56,58.27,63.24,60.0,1,3,0,1,7,4,0
7.12,6.06,1.48,22.41,0.0,0.0,66.2,1.67,17.83,12.13,20.0,1,3,0,1,10,0,0
33.15,33.33,1.91,31.03,8.33,20.0,45.38,1.98,24.76,33.7,60.0,3,3,1,0,8,0,0
31.75,75.76,2.83,53.45,0.0,0.0,34.82,3.86,59.43,64.71,0.0,4,5,1,0,1,0,1
23.12,15.15,2.13,15.52,16.67,0.0,32.91,0.84,51.29,54.41,0.0,2,3,1,1,5,0,1
18.18,18.18,2.92,20.69,0.0,0.0,56.25,3.59,46.47,63.24,0.0,2,5,1,0,1,4,1
11.9,24.24,3.08,18.97,8.33,20.0,18.48,1.34,37.82,51.47,0.0,2,3,0,1,2,4,0
89.42,15.15,2.35,29.31,0.0,0.0,81.07,2.3,37.03,36.4,0.0,7,3,2,1,10,0,1
24.24,18.18,1.06,18.97,0.0,0.0,26.5,0.63,19.26,3.31,60.0,2,3,1,0,10,0,0
7.98,12.12,1.1,20.69,0.0,0.0,47.86,1.92,41.6,29.66,20.0,1,3,0,0,5,2,0
27.74,42.42,2.17,25.86,0.0,0.0,55.68,1.21,13.69,18.63,40.0,3,3,1,2,6,5,0
32.57,57.58,2.09,37.93,0.0,0.0,37.98,3.77,39.53,27.21,40.0,3,3,2,0,7,0,0
55.92,27.27,1.38,24.14,8.33,20.0,20.27,0.76,38.49,25.98,0.0,5,3,1,1,2,9,1
45.0,15.15,1.31,6.9,0.0,0.0,85.62,3.91,17.39,1.1,100.0,4,5,1,1,3,0,0
21.27,27.27,1.54,29.31,0.0,0.0,42.28,5.3,23.77,32.35,40.0,2,3,2,1,0,4,0
31.63,30.3,1.06,29.31,8.33,20.0,23.3,2.43,39.17,39.09,100.0,3,5,0,0,1,0,0
39.11,9.09,2.38,10.34,0.0,0.0,61.68,0.99,13.47,6.62,60.0,3,3,0,1,8,0,0
57.92,6.06,2.03,10.34,0.0,0.0,46.52,0.33,53.03,43.14,20.0,4,3,0,1,5,10,0
77.61,12.12,1.72,15.52,8.33,20.0,53.13,1.49,15.49,21.08,0.0,6,5,2,0,3,0,1
29.03,6.06,0.8,5.17,0.0,0.0,62.51,1.88,24.91,21.08,0.0,3,3,2,0,11,2,0
48.01,18.18,2.96,18.97,0.0,0.0,30.34,1.09,30.71,41.79,0.0,4,3,0,1,1,5,1
60.2,18.18,2.58,15.52,0.0,0.0,30.98,0.36,30.17,16.18,0.0,5,3,1,1,2,7,0
30.02,12.12,0.24,8.62,0.0,0.0,5.36,0.07,55.94,60.29,0.0,3,5,0,2,11,3,1
15.97,9.09,1.43,18.97,8.33,20.0,54.82,0.54,35.66,48.53,40.0,2,3,2,1,11,4,1
24.7,12.12,2.4,39.66,0.0,0.0,63.6,1.16,9.98,2.21,60.0,3,3,2,1,10,4,0
36.07,6.06,1.96,10.34,0.0,0.0,64.19,0.77,41.3,41.79,80.0,3,5,1,1,3,0,0
19.05,6.06,0.25,8.62,8.33,0.0,11.28,0.2,46.18,35.05,0.0,2,3,0,0,1,0,1
60.82,24.24,2.42,18.97,0.0,0.0,58.07,1.06,20.2,4.41,0.0,5,3,1,1,0,0,1
38.39,12.12,3.62,20.69,8.33,20.0,23.19,0.52,3.24,4.41,0.0,4,5,2,0,9,0,1
44.46,9.09,0.88,5.17,0.0,0.0,60.0,1.35,35.66,48.53,0.0,4,5,2,1,1,0,1
53.84,27.27,1.57,17.24,8.33,20.0,52.9,1.12,11.89,16.18,0.0,5,3,2,1,1,0,1
29.35,15.15,1.98,12.07,0.0,0.0,14.54,0.36,51.89,41.79,0.0,3,3,1,1,5,5,0
10.79,6.06,3.0,15.52,0.0,0.0,23.15,0.67,53.03,43.14,60.0,1,3,0,0,11,2,0
39.3,18.18,1.41,8.62,0.0,0.0,73.47,0.81,34.33,21.08,60.0,4,3,2,2,11,4,0
21.87,18.18,2.23,31.03,0.0,0.0,46.93,5.17,41.06,55.88,0.0,2,3,2,1,1,4,0
28.79,6.06,1.34,10.34,0.0,0.0,67.49,1.87,37.03,36.4,100.0,3,5,1,0,1,2,0
14.92,9.09,0.99,6.9,0.0,0.0,33.44,1.97,15.21,8.82,60.0,2,3,0,1,10,4,0
45.24,12.12,2.28,17.24,0.0,0.0,71.96,3.66,22.07,6.62,0.0,4,5,0,0,1,0,1
29.28,9.09,2.95,25.86,0.0,0.0,6.31,0.2,49.71,67.65,60.0,3,3,1,1,0,5,1
27.8,15.15,3.23,31.03,0.0,0.0,41.94,4.36,37.64,51.23,80.0,3,5,1,0,1,4,0
17.51,15.15,2.38,25.86,0.0,0.0,47.64,1.68,53.03,43.14,60.0,2,3,0,0,7,0,0
26.75,18.18,2.66,13.79,0.0,0.0,50.74,1.67,0.0,0.0,0.0,3,3,1,1,5,0,0
17.02,15.15,0.79,15.52,0.0,0.0,43.03,1.27,24.88,9.93,0.0,2,3,0,0,8,2,0
30.82,12.12,1.86,8.62,0.0,0.0,80.45,3.82,43.43,44.49,0.0,3,5,2,0,9,0,1
39.3,9.09,1.91,13.79,0.0,0.0,4.55,0.08,45.39,61.76,0.0,4,5,2,1,2,3,1
27.74,12.12,2.53,8.62,0.0,0.0,72.77,2.14,37.03,36.4,60.0,3,3,1,1,2,0,0
8.85,24.24,1.74,27.59,0.0,0.0,28.24,1.86,48.96,51.47,40.0,2,3,1,0,9,0,0
21.51,15.15,2.26,13.79,0.0,0.0,67.44,1.2,34.9,33.7,20.0,3,3,2,0,11,4,0
43.64,18.18,2.55,13.79,0.0,0.0,68.21,5.81,31.7,43.14,20.0,4,5,2,2,2,0,0
59.73,21.21,1.11,15.52,8.33,20.0,74.43,2.02,30.17,16.18,0.0,5,5,1,0,1,0,0
28.76,3.03,1.29,6.9,8.33,20.0,25.35,0.25,20.2,4.41,0.0,3,3,1,1,2,0,0
14.45,9.09,1.75,5.17,16.67,40.0,62.18,1.38,48.46,37.75,0.0,2,3,1,1,0,4,1
76.83,24.24,1.79,18.97,0.0,0.0,67.86,2.85,0.0,0.0,60.0,5,3,1,0,1,0,0
0.03,21.21,0.66,13.79,0.0,0.0,24.54,1.17,73.82,67.65,60.0,1,3,0,0,8,0,0
40.1,36.36,1.9,25.86,0.0,0.0,49.06,3.46,72.57,66.18,0.0,3,3,2,1,6,0,0
48.67,21.21,1.67,31.03,0.0,0.0,72.32,4.07,18.33,2.21,0.0,4,3,1,0,10,5,1
29.28,15.15,2.2,13.79,0.0,0.0,68.59,3.27,43.43,44.49,40.0,3,5,1,0,10,4,0
12.73,21.21,0.67,22.41,8.33,20.0,17.33,1.14,16.08,9.93,40.0,2,3,1,0,7,0,0
31.54,39.39,2.14,43.1,8.33,0.0,46.59,5.4,46.63,48.53,0.0,3,3,1,1,4,4,0
31.63,9.09,1.54,13.79,8.33,20.0,66.28,0.78,30.17,16.18,0.0,3,3,1,0,1,0,1
62.37,24.24,2.35,20.69,0.0,0.0,57.04,1.57,32.25,18.63,0.0,6,5,2,1,1,0,1
42.16,3.03,1.28,13.79,0.0,0.0,38.57,0.54,26.75,36.4,0.0,4,3,0,1,2,0,1
67.98,18.18,2.17,17.24,0.0,0.0,28.03,0.53,51.89,41.79,0.0,5,5,2,1,4,0,1
40.52,9.09,0.93,24.14,0.0,0.0,56.34,3.0,23.0,7.72,40.0,3,5,1,0,9,0,0
22.13,24.24,2.68,20.69,0.0,0.0,72.95,5.71,43.68,32.11,0.0,2,3,1,0,9,4,1
36.0,12.12,0.45,6.9,0.0,0.0,65.59,1.27,23.0,7.72,60.0,4,3,0,0,2,2,0
32.57,15.15,0.7,13.79,16.67,20.0,18.37,0.63,31.21,17.4,0.0,3,3,0,0,8,2,0
24.73,9.09,2.57,12.07,0.0,0.0,36.28,0.98,4.05,5.51,60.0,2,3,2,0,1,5,0
7.95,21.21,1.89,24.14,0.0,0.0,59.28,2.64,63.84,55.88,0.0,1,3,0,0,7,4,1
58.94,12.12,1.59,10.34,0.0,0.0,25.54,0.71,54.03,73.53,60.0,4,3,1,1,1,0,0
14.42,15.15,2.3,24.14,0.0,0.0,31.52,3.15,27.2,37.01,0.0,2,3,0,2,4,0,1
28.2,18.18,1.46,20.69,8.33,20.0,60.84,1.67,25.76,35.05,0.0,3,5,1,0,1,0,1
48.67,15.15,1.89,12.07,0.0,0.0,57.04,3.65,51.29,54.41,0.0,5,5,1,2,5,0,1
42.44,15.15,2.2,13.79,8.33,20.0,16.17,0.48,58.27,63.24,0.0,3,3,1,1,3,5,1
28.36,21.21,1.88,15.52,8.33,20.0,34.73,1.68,28.79,25.98,60.0,3,3,0,1,5,3,0
15.04,12.12,1.31,15.52,0.0,0.0,40.29,1.5,15.49,21.08,0.0,2,3,1,2,1,0,1
29.83,6.06,0.88,17.24,8.33,0.0,8.93,0.25,18.19,24.75,0.0,3,3,2,0,6,4,1
31.44,15.15,2.09,24.14,0.0,0.0,40.04,1.4,48.46,37.75,0.0,3,3,0,1,1,0,1
45.96,9.09,2.56,17.24,0.0,0.0,15.99,0.73,61.76,67.65,0.0,5,3,0,0,0,8,1
37.62,33.33,3.43,36.21,0.0,0.0,46.35,3.21,60.1,51.47,60.0,3,3,2,0,2,0,0
21.27,24.24,1.04,25.86,8.33,0.0,69.74,4.87,25.88,22.3,20.0,2,3,1,2,1,0,0
6.51,12.12,1.87,25.86,0.0,0.0,30.9,1.88,49.71,67.65,60.0,1,3,1,1,0,0,0
24.7,6.06,0.67,10.34,0.0,0.0,59.11,2.1,0.0,0.0,20.0,3,5,0,0,1,4,0
31.17,36.36,2.11,44.83,0.0,0.0,51.65,3.37,60.1,51.47,0.0,3,3,2,1,11,0,1
13.33,6.06,0.83,10.34,0.0,0.0,70.06,0.86,19.26,3.31,0.0,2,3,0,1,0,0,0
26.75,21.21,2.43,36.21,0.0,0.0,53.86,3.76,40.23,40.44,0.0,3,5,1,0,5,5,1
20.99,15.15,1.79,18.97,0.0,0.0,44.27,2.72,15.21,8.82,0.0,2,3,0,0,1,0,1
21.48,6.06,0.92,6.9,0.0,0.0,77.2,1.79,53.03,43.14,60.0,2,3,0,0,1,4,0
20.59,24.24,0.48,15.52,0.0,0.0,40.75,1.01,33.83,32.35,0.0,2,3,2,1,11,4,1
21.27,30.3,1.72,25.86,25.0,0.0,50.98,0.91,61.35,52.94,60.0,2,3,1,2,11,4,0
33.85,21.21,3.21,17.24,0.0,0.0,36.93,1.26,50.12,52.94,20.0,3,3,1,2,8,5,0
48.67,9.09,0.3,6.9,0.0,0.0,53.84,1.03,8.23,0.0,0.0,5,5,1,2,0,2,0
9.97,9.09,2.38,17.24,0.0,0.0,69.49,0.83,30.71,41.79,60.0,1,3,0,0,6,0,0
13.33,15.15,1.34,18.97,0.0,0.0,13.93,0.82,58.75,49.88,60.0,2,3,2,0,1,0,0
36.31,6.06,0.34,1.72,0.0,0.0,76.28,0.62,47.8,50.0,60.0,4,3,1,2,4,5,0
64.59,12.12,1.18,10.34,0.0,0.0,57.86,1.08,35.66,48.53,40.0,5,5,2,0,6,0,0
28.12,18.18,3.64,32.76,0.0,0.0,43.93,1.42,41.6,29.66,40.0,3,3,1,1,3,0,0
37.09,9.09,3.55,15.52,0.0,0.0,83.84,0.67,35.37,22.3,0.0,4,3,1,2,5,2,1
36.0,21.21,1.79,13.79,0.0,0.0,64.97,5.99,58.85,50.0,60.0,4,5,1,0,9,0,0
18.39,27.27,2.89,29.31,0.0,0.0,32.76,0.9,41.3,41.79,0.0,2,3,0,1,4,4,0
15.24,30.3,2.33,20.69,0.0,0.0,36.12,1.38,34.9,33.7,60.0,1,3,0,1,6,0,0
55.52,15.15,1.38,10.34,0.0,0.0,69.29,1.5,2.43,3.31,0.0,5,5,2,1,0,0,1
45.98,27.27,1.72,18.97,0.0,0.0,27.55,2.0,13.69,18.63,0.0,4,3,1,1,8,0,0
23.19,9.09,1.63,6.9,0.0,0.0,57.4,1.3,53.03,43.14,60.0,2,3,0,0,4,0,0
17.51,9.09,2.56,10.34,0.0,0.0,32.14,2.08,32.67,30.88,0.0,2,3,0,1,3,0,1
25.72,15.15,1.95,15.52,0.0,0.0,68.57,0.7,50.75,40.44,60.0,3,3,0,0,2,2,0
5.0,45.45,2.21,31.03,0.0,0.0,32.76,2.51,28.79,25.98,0.0,1,3,1,1,2,4,0
23.05,9.09,0.75,3.45,0.0,0.0,73.87,0.72,20.2,4.41,0.0,3,3,1,1,2,0,1
31.85,9.09,2.55,15.52,0.0,0.0,67.4,4.55,46.18,35.05,60.0,3,3,1,0,8,0,0
20.59,12.12,1.52,13.79,0.0,0.0,83.9,1.3,46.63,48.53,0.0,3,3,1,1,0,0,1
15.75,18.18,2.92,31.03,0.0,0.0,15.31,0.61,37.97,25.37,0.0,2,3,0,1,1,0,0
3.64,12.12,1.55,15.52,0.0,0.0,29.08,0.95,44.5,45.83,60.0,1,3,0,0,5,4,0
22.44,15.15,2.29,10.34,0.0,0.0,19.04,0.57,42.37,43.14,40.0,3,3,1,1,11,4,0
31.63,24.24,1.15,15.52,0.0,0.0,63.57,3.27,38.1,37.75,0.0,3,5,0,0,2,0,1
36.34,9.09,0.77,10.34,0.0,0.0,23.05,0.4,35.37,22.3,0.0,3,5,2,0,10,0,1
38.82,9.09,2.97,8.62,0.0,0.0,43.47,0.8,58.85,50.0,0.0,3,3,1,1,1,4,1
46.13,33.33,1.87,25.86,0.0,0.0,43.69,1.38,22.07,6.62,0.0,4,3,2,2,11,5,0
37.02,12.12,2.29,18.97,0.0,0.0,64.67,1.11,36.74,50.0,0.0,4,5,1,0,1,0,1
99.62,27.27,3.43,22.41,0.0,0.0,54.43,3.22,36.74,50.0,0.0,7,3,1,1,3,0,1
8.85,15.15,1.3,31.03,0.0,0.0,7.94,1.41,35.3,48.04,20.0,2,3,2,2,7,5,0
45.98,15.15,1.19,12.07,0.0,0.0,33.49,0.94,41.06,55.88,0.0,4,5,2,1,1,0,1
30.68,18.18,2.07,29.31,8.33,20.0,18.84,0.57,37.82,51.47,0.0,2,3,1,1,6,4,0
43.98,30.3,2.55,25.86,0.0,0.0,61.85,2.63,39.17,39.09,0.0,3,5,2,0,1,0,1
37.79,18.18,1.65,17.24,0.0,0.0,29.69,2.38,23.0,7.72,0.0,4,5,1,2,9,0,0
10.98,42.42,1.11,56.9,0.0,0.0,7.3,1.23,36.41,23.53,60.0,1,3,1,0,11,5,1
3.67,12.12,1.32,13.79,0.0,0.0,2.37,0.17,46.38,35.29,60.0,1,3,0,0,3,2,0
23.15,6.06,1.09,15.52,0.0,0.0,23.49,1.63,34.67,47.18,60.0,2,3,0,0,5,5,0
30.82,12.12,1.48,13.79,0.0,0.0,66.7,1.2,23.77,32.35,0.0,3,3,0,0,0,0,1
6.35,15.15,1.01,17.24,0.0,0.0,18.65,1.66,45.57,62.01,0.0,1,3,2,0,1,0,0
3.94,6.06,0.6,8.62,0.0,0.0,20.09,1.44,53.03,56.62,0.0,1,3,0,2,7,4,0
21.87,6.06,0.81,24.14,0.0,0.0,36.35,0.5,58.85,50.0,0.0,2,3,0,1,6,0,0
34.64,24.24,1.7,24.14,0.0,0.0,49.64,1.4,25.76,35.05,0.0,4,5,2,1,11,4,1
26.75,12.12,1.12,12.07,0.0,0.0,31.95,0.49,16.08,9.93,0.0,3,3,2,0,1,0,1
20.21,15.15,1.2,15.52,0.0,0.0,41.62,1.79,28.73,39.09,60.0,2,3,2,1,7,0,0
68.21,33.33,3.28,31.03,8.33,20.0,42.47,2.64,8.23,0.0,0.0,6,5,1,0,9,0,1
16.43,12.12,4.08,22.41,16.67,0.0,30.92,1.55,15.49,21.08,60.0,2,3,1,0,1,0,1
28.8,36.36,1.95,25.86,0.0,0.0,50.13,1.44,16.39,22.3,0.0,2,3,1,1,1,7,0
8.5,18.18,1.2,10.34,0.0,0.0,48.37,1.13,28.79,25.98,20.0,1,3,2,1,1,4,0
42.36,18.18,1.69,12.07,0.0,0.0,27.65,0.56,39.53,27.21,0.0,4,3,0,2,4,0,1
15.04,36.36,2.99,29.31,0.0,0.0,35.0,5.02,10.54,14.34,60.0,2,3,1,0,3,4,0
31.51,9.09,3.46,17.24,0.0,0.0,22.88,1.88,5.67,7.72,0.0,3,3,0,0,1,0,1
52.09,18.18,3.63,13.79,0.0,0.0,22.86,0.69,36.74,50.0,0.0,5,3,2,1,11,0,1
31.82,3.03,1.96,5.17,0.0,0.0,25.78,0.09,23.0,7.72,60.0,3,3,2,1,0,0,0
62.71,18.18,1.96,12.07,0.0,0.0,39.38,0.8,22.0,17.4,0.0,5,3,1,1,11,0,1
26.75,18.18,1.61,13.79,0.0,0.0,41.7,1.2,18.33,2.21,60.0,3,3,1,1,1,0,0
45.89,9.09,3.25,8.62,0.0,0.0,79.26,1.87,57.61,48.53,0.0,5,5,1,1,2,0,0
11.9,21.21,1.88,25.86,0.0,0.0,10.03,0.61,45.28,46.81,20.0,2,3,0,0,0,0,0
52.2,18.18,3.18,18.97,0.0,0.0,63.14,1.49,60.1,51.47,20.0,5,3,1,1,3,0,0
32.92,24.24,1.53,36.21,0.0,0.0,12.32,0.7,18.7,13.24,0.0,3,3,1,0,1,0,0
47.85,15.15,2.0,13.79,0.0,0.0,62.32,1.28,20.2,4.41,0.0,4,3,0,0,11,2,1
25.14,15.15,0.89,10.34,8.33,20.0,50.66,1.74,31.7,43.14,0.0,2,3,0,1,8,4,1
64.59,30.3,2.66,27.59,0.0,0.0,53.75,3.4,7.29,9.93,0.0,4,5,1,1,3,0,1
11.9,9.09,1.75,25.86,0.0,0.0,58.3,1.9,45.39,61.76,60.0,2,3,0,0,8,0,1
40.81,21.21,1.76,20.69,8.33,20.0,29.73,0.53,32.25,18.63,60.0,4,3,1,0,5,0,0
55.17,27.27,1.38,32.76,8.33,20.0,23.27,1.2,39.98,54.41,0.0,5,3,2,0,1,2,1
77.61,36.36,1.44,29.31,8.33,0.0,33.75,3.87,27.74,37.75,0.0,6,5,2,1,1,0,0
20.36,12.12,2.73,17.24,0.0,0.0,18.07,1.53,58.35,79.41,0.0,2,3,1,1,1,5,1
40.1,33.33,1.47,22.41,0.0,0.0,60.27,10.15,34.9,33.7,0.0,3,3,2,0,3,4,0
23.67,6.06,1.17,5.17,0.0,0.0,76.43,0.6,22.97,18.63,60.0,3,3,1,1,7,0,0
42.44,12.12,0.94,6.9,8.33,20.0,48.92,0.33,22.97,18.63,0.0,4,3,0,0,1,0,1
52.38,0.0,2.08,3.45,0.0,0.0,0.0,0.0,55.17,59.31,60.0,4,3,1,2,1,5,0
31.75,21.21,1.12,15.52,0.0,0.0,52.32,0.81,5.67,7.72,20.0,4,3,0,1,1,0,0
40.1,9.09,1.95,15.52,16.67,0.0,3.23,0.03,31.7,43.14,0.0,3,3,2,2,2,0,1
30.45,15.15,2.23,10.34,0.0,0.0,63.44,2.29,50.75,40.44,0.0,3,3,2,1,11,4,1
27.09,30.3,2.76,24.14,0.0,0.0,86.0,1.69,63.84,55.88,0.0,3,3,0,1,1,0,1
25.21,9.09,1.97,12.07,0.0,0.0,47.23,1.51,49.61,39.09,20.0,3,3,2,1,9,0,0
15.04,12.12,1.09,15.52,8.33,20.0,70.55,1.64,11.89,16.18,20.0,2,3,1,0,1,4,0
40.81,12.12,0.98,12.07,0.0,0.0,32.0,1.03,39.98,54.41,100.0,5,5,2,0,9,0,0
22.89,6.06,0.22,6.9,8.33,20.0,20.36,0.7,66.33,58.82,0.0,2,5,0,2,1,2,0
27.6,12.12,2.48,53.45,0.0,0.0,68.9,0.83,16.46,0.0,0.0,2,3,0,1,0,0,0
55.92,15.15,3.21,13.79,8.33,0.0,58.86,0.47,33.83,32.35,0.0,5,3,1,0,1,0,1
41.31,15.15,3.44,18.97,8.33,20.0,9.41,0.4,17.29,23.53,0.0,3,3,1,2,1,4,1
18.74,12.12,0.94,17.24,0.0,0.0,7.27,0.69,29.55,15.44,0.0,2,5,2,0,3,5,0
14.11,6.06,1.66,10.34,0.0,0.0,62.32,1.36,31.42,17.65,100.0,1,5,2,2,1,0,0
21.51,24.24,2.46,15.52,0.0,0.0,45.54,2.59,65.09,57.35,0.0,3,5,1,1,0,4,1
22.64,12.12,1.63,13.79,0.0,0.0,47.01,1.55,62.93,69.12,40.0,2,3,0,2,3,2,0
8.57,18.18,0.72,12.07,0.0,0.0,51.73,2.33,14.34,7.72,0.0,1,3,1,0,11,0,1
51.4,18.18,1.81,13.79,0.0,0.0,6.25,0.25,18.7,13.24,0.0,4,3,1,1,0,0,0
11.65,12.12,1.66,10.34,0.0,0.0,39.91,0.93,9.73,13.24,0.0,2,3,0,0,1,0,1
10.65,15.15,1.31,10.34,0.0,0.0,57.97,1.33,45.39,61.76,0.0,1,3,0,0,2,0,0
28.12,27.27,1.01,20.69,8.33,20.0,57.78,0.91,45.03,33.7,60.0,3,3,0,2,1,5,0
1.85,18.18,2.09,24.14,0.0,0.0,18.74,1.16,61.03,52.57,0.0,1,3,0,0,9,4,1
74.35,21.21,1.16,20.69,8.33,0.0,39.22,1.89,33.83,32.35,100.0,6,5,2,0,7,4,0
13.39,9.09,0.48,15.52,0.0,0.0,57.21,0.62,35.66,48.53,0.0,1,3,1,0,5,0,0
60.66,15.15,2.52,13.79,0.0,0.0,85.18,6.63,18.33,2.21,0.0,5,5,1,2,1,0,1
37.09,54.55,1.93,32.76,8.33,20.0,61.61,1.21,57.61,48.53,0.0,4,3,0,1,1,0,1
72.06,33.33,2.01,43.1,8.33,20.0,24.91,1.01,46.63,48.53,0.0,5,5,1,1,1,0,0
11.85,9.09,1.99,10.34,0.0,0.0,18.75,0.56,12.79,17.4,0.0,1,3,0,2,7,4,0
19.17,18.18,1.51,12.07,0.0,0.0,26.7,1.38,43.23,58.82,20.0,2,3,1,1,5,0,0
67.54,36.36,1.7,24.14,0.0,0.0,59.08,2.49,33.29,19.85,60.0,6,5,1,1,1,0,0
15.75,18.18,1.0,15.52,8.33,0.0,25.36,1.04,50.75,40.44,0.0,2,3,0,0,3,0,0
27.8,3.03,1.31,8.62,0.0,0.0,31.38,0.27,29.72,40.44,60.0,3,3,0,1,6,0,0
18.18,12.12,0.91,12.07,0.0,0.0,41.61,0.91,31.21,17.4,0.0,2,3,1,1,6,4,0
34.64,9.09,1.9,32.76,0.0,0.0,58.35,1.43,37.82,51.47,60.0,4,3,2,1,10,0,0
22.9,45.45,2.19,50.0,8.33,20.0,24.55,1.7,55.32,45.83,0.0,3,3,2,2,2,0,1
18.14,21.21,1.15,22.41,0.0,0.0,55.41,1.64,48.96,51.47,60.0,2,3,1,0,5,3,0
31.68,6.06,3.08,15.52,0.0,0.0,68.59,0.38,21.03,16.18,0.0,3,3,2,2,5,0,0
67.81,12.12,3.06,31.03,0.0,0.0,64.38,0.48,10.85,3.31,20.0,7,5,1,1,2,0,0
8.85,63.64,2.9,68.97,0.0,0.0,17.98,4.67,49.71,67.65,60.0,2,3,0,0,1,0,0
11.9,15.15,1.33,20.69,0.0,0.0,20.66,2.07,39.46,39.46,20.0,2,5,1,0,1,0,0
47.64,24.24,0.95,36.21,16.67,40.0,25.79,1.7,26.75,36.4,0.0,4,3,1,0,2,1,1
11.0,27.27,2.47,36.21,0.0,0.0,8.84,0.82,50.9,53.92,0.0,1,3,1,1,4,4,0
19.05,15.15,1.31,13.79,8.33,20.0,49.36,2.75,42.37,43.14,0.0,2,5,0,1,1,0,1
25.72,6.06,1.1,22.41,0.0,0.0,3.75,0.18,23.07,18.75,60.0,3,3,1,0,2,5,0
42.16,27.27,2.3,24.14,0.0,0.0,43.86,2.28,53.62,57.35,0.0,5,5,1,1,2,0,1
