interest,f0,debt_loan_ratio,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_u,recircle_b,scoring_high,scoring_low,early_return,class,year_of_loan,censor_status,house_exist,work_year,use,labels
11.9,24.24,1.95,36.21,0.0,0.0,47.05,3.84,66.33,58.82,0.0,2,5,0,0,9,0,1
42.29,27.27,1.27,43.1,0.0,0.0,36.15,0.53,35.97,35.05,0.0,4,3,0,1,2,0,0
19.56,36.36,2.83,43.1,0.0,0.0,10.36,2.33,39.62,53.92,60.0,2,3,1,2,10,4,1
57.2,15.15,1.34,15.52,0.0,0.0,54.34,1.51,22.97,18.63,0.0,5,5,0,1,6,0,1
26.75,9.09,1.59,12.07,0.0,0.0,81.98,1.71,18.19,24.75,0.0,3,5,1,0,1,0,1
22.98,12.12,0.22,5.17,0.0,0.0,28.77,0.65,40.23,40.44,0.0,2,3,1,1,2,4,0
3.67,24.24,0.98,20.69,0.0,0.0,44.01,9.11,62.68,85.29,0.0,1,3,0,0,2,4,0
4.35,15.15,1.55,17.24,0.0,0.0,13.49,1.05,37.03,24.26,0.0,1,3,0,0,5,0,0
32.57,6.06,2.02,6.9,0.0,0.0,11.56,0.17,27.74,37.75,20.0,3,3,1,2,1,2,0
25.72,12.12,0.73,10.34,0.0,0.0,79.5,3.58,32.69,44.49,60.0,3,3,1,0,1,0,0
91.71,12.12,1.11,10.34,8.33,0.0,43.03,0.72,47.8,50.0,40.0,6,5,1,0,3,0,0
19.05,30.3,0.55,20.69,0.0,0.0,41.14,3.35,63.84,55.88,100.0,2,5,1,0,10,4,0
20.59,18.18,3.56,12.07,0.0,0.0,66.96,2.69,21.03,16.18,60.0,3,3,1,0,10,0,0
39.88,21.21,1.83,22.41,0.0,0.0,54.72,5.83,19.58,14.34,60.0,4,3,1,0,1,0,0
30.68,36.36,2.39,25.86,0.0,0.0,47.51,1.68,63.84,55.88,20.0,2,3,0,1,1,0,0
69.9,18.18,0.74,12.07,0.0,0.0,35.59,1.3,51.29,54.41,0.0,5,3,0,0,10,5,0
33.84,48.48,2.6,31.03,8.33,0.0,78.83,2.85,47.8,50.0,0.0,4,3,2,1,6,0,1
38.39,30.3,1.31,18.97,0.0,0.0,54.72,3.56,24.91,21.08,20.0,3,5,2,0,9,0,0
7.95,21.21,1.56,13.79,0.0,0.0,16.43,0.54,42.14,57.35,40.0,1,3,2,1,7,5,0
5.0,12.12,1.05,22.41,0.0,0.0,36.48,2.79,59.89,51.23,60.0,1,3,1,1,7,0,0
6.35,9.09,0.5,12.07,0.0,0.0,15.27,2.34,62.68,85.29,20.0,1,3,0,0,1,4,0
32.71,18.18,2.2,12.07,0.0,0.0,57.68,2.98,27.74,37.75,0.0,3,3,1,1,1,0,1
59.89,33.33,1.87,27.59,0.0,0.0,78.06,2.25,9.98,2.21,60.0,5,3,2,0,1,0,0
27.6,12.12,1.46,10.34,0.0,0.0,46.99,0.73,18.33,2.21,60.0,2,3,1,0,5,0,0
16.43,15.15,1.42,13.79,0.0,0.0,46.91,1.16,39.98,54.41,0.0,2,3,1,1,1,0,0
27.14,12.12,1.58,8.62,0.0,0.0,39.63,1.43,27.82,24.75,60.0,2,3,0,1,10,0,0
30.45,15.15,1.46,8.62,0.0,0.0,44.01,0.83,9.98,2.21,0.0,3,3,2,1,4,0,1
20.59,24.24,0.62,15.52,8.33,20.0,48.09,0.77,30.17,16.18,60.0,2,3,1,1,0,4,0
26.73,12.12,2.65,6.9,0.0,0.0,58.37,0.81,24.91,21.08,60.0,2,3,0,1,5,0,0
10.91,21.21,2.41,22.41,0.0,0.0,33.39,3.56,33.64,32.11,60.0,1,3,1,0,10,1,0
24.7,6.06,1.03,5.17,0.0,0.0,56.86,1.12,0.81,1.1,0.0,2,3,0,2,4,5,0
28.12,18.18,0.65,12.07,0.0,0.0,52.07,1.89,33.83,32.35,60.0,3,3,1,1,4,4,0
65.79,21.21,2.38,13.79,0.0,0.0,65.05,1.57,51.29,54.41,0.0,5,3,2,1,6,9,0
22.91,21.21,1.97,18.97,8.33,0.0,34.15,1.92,17.39,1.1,0.0,2,3,0,2,6,0,0
33.85,9.09,1.32,8.62,0.0,0.0,58.7,2.23,58.27,63.24,40.0,3,3,0,1,10,5,0
14.42,15.15,2.07,12.07,0.0,0.0,72.96,4.79,23.0,7.72,0.0,2,3,2,1,1,0,0
24.73,9.09,2.57,12.07,0.0,0.0,36.28,0.98,4.05,5.51,60.0,2,3,2,0,1,5,0
29.28,27.27,3.54,48.28,0.0,0.0,34.74,2.69,65.09,57.35,0.0,3,5,0,1,1,0,1
42.29,15.15,2.58,18.97,0.0,0.0,41.14,2.98,42.37,43.14,40.0,4,3,1,0,1,0,0
21.82,12.12,2.12,13.79,0.0,0.0,67.05,0.83,25.76,35.05,20.0,3,3,2,0,0,4,0
19.2,12.12,1.56,13.79,8.33,20.0,6.51,0.19,10.85,3.31,20.0,2,3,0,2,1,2,0
23.15,12.12,2.38,20.69,0.0,0.0,25.83,3.51,33.54,31.99,20.0,2,3,2,2,2,4,0
6.3,3.03,0.18,6.9,0.0,0.0,2.87,0.02,45.57,62.01,0.0,1,3,0,0,6,2,1
33.85,21.21,1.57,13.79,0.0,0.0,63.01,1.51,23.94,19.85,60.0,3,3,1,1,10,4,0
7.98,30.3,1.0,41.38,0.0,0.0,16.16,3.39,12.16,16.54,0.0,1,3,2,2,1,0,0
9.97,12.12,1.53,12.07,0.0,0.0,32.68,100.0,41.06,55.88,60.0,1,3,0,0,1,0,0
36.46,30.3,1.57,20.69,8.33,20.0,50.66,3.16,16.46,0.0,0.0,4,5,1,2,0,0,1
31.51,15.15,2.04,17.24,0.0,0.0,51.37,2.63,30.71,41.79,0.0,3,5,0,2,0,4,1
22.75,12.12,0.83,5.17,0.0,0.0,88.39,0.93,23.94,19.85,60.0,3,3,0,1,3,0,0
33.26,9.09,2.81,17.24,0.0,0.0,65.71,3.42,39.17,39.09,60.0,3,3,1,1,10,0,0
27.6,27.27,2.51,32.76,0.0,0.0,9.11,0.9,54.03,73.53,60.0,2,3,0,1,1,0,0
23.67,21.21,2.61,15.52,0.0,0.0,71.7,2.79,9.98,2.21,0.0,3,5,1,1,5,0,0
30.68,15.15,1.98,18.97,0.0,0.0,28.13,1.42,47.55,64.71,0.0,2,5,1,0,8,2,0
22.85,15.15,2.18,15.52,0.0,0.0,8.21,0.56,15.21,8.82,60.0,2,3,1,1,6,0,0
45.0,15.15,1.31,6.9,0.0,0.0,85.62,3.91,17.39,1.1,100.0,4,5,1,1,3,0,0
15.24,27.27,2.01,29.31,0.0,0.0,38.34,18.61,26.75,12.13,60.0,2,3,2,0,3,4,0
14.45,21.21,0.47,18.97,0.0,0.0,34.55,1.38,22.07,6.62,0.0,2,3,0,1,8,4,0
9.03,9.09,1.61,10.34,8.33,20.0,55.3,1.23,9.98,2.21,60.0,2,3,1,1,2,4,0
20.59,12.12,0.61,10.34,0.0,0.0,65.53,1.91,40.23,40.44,0.0,2,3,0,1,8,0,0
42.16,54.55,2.84,37.93,0.0,0.0,50.0,4.62,32.25,18.63,0.0,4,5,2,0,1,0,1
25.74,36.36,2.8,27.59,0.0,0.0,58.16,7.31,37.82,51.47,20.0,3,3,2,0,8,4,0
1.85,21.21,1.97,22.41,0.0,0.0,42.28,1.97,44.5,45.83,60.0,1,3,0,0,8,0,0
26.72,24.24,2.7,13.79,8.33,0.0,72.13,2.6,32.25,18.63,0.0,3,3,2,0,11,0,1
15.04,18.18,0.89,34.48,0.0,0.0,21.52,0.86,16.96,11.03,40.0,2,3,1,0,2,2,0
1.85,12.12,0.74,15.52,0.0,0.0,28.16,1.42,53.62,57.35,0.0,1,3,1,0,9,7,0
42.78,21.21,1.48,10.34,8.33,20.0,62.93,1.85,24.76,33.7,20.0,4,3,1,2,9,0,0
13.36,18.18,3.3,27.59,0.0,0.0,48.9,4.54,48.63,66.18,0.0,1,3,0,0,1,4,0
36.0,12.12,1.94,12.07,0.0,0.0,42.59,0.41,33.83,32.35,0.0,4,3,2,2,7,2,0
18.18,0.0,0.0,15.52,0.0,0.0,0.0,0.0,35.66,48.53,60.0,2,3,2,0,2,2,0
20.59,21.21,1.81,12.07,0.0,0.0,80.71,0.74,16.46,0.0,0.0,3,3,0,1,1,4,1
28.12,15.15,1.02,18.97,0.0,0.0,35.0,1.14,26.75,36.4,0.0,3,3,1,0,5,2,0
28.12,30.3,2.15,51.72,0.0,0.0,3.52,0.22,69.04,62.01,0.0,3,3,2,1,2,0,0
27.74,15.15,0.91,20.69,0.0,0.0,45.68,1.26,20.2,4.41,60.0,3,3,1,1,7,0,0
29.03,9.09,2.35,6.9,0.0,0.0,64.44,0.97,9.98,2.21,0.0,3,3,2,1,1,0,1
6.41,21.21,2.24,29.31,0.0,0.0,46.93,4.82,22.19,17.65,60.0,1,3,0,0,4,0,0
45.0,30.3,0.85,18.97,16.67,0.0,22.27,1.29,23.0,7.72,40.0,3,3,1,0,1,5,1
19.38,18.18,1.43,15.52,0.0,0.0,9.72,0.23,19.26,3.31,60.0,2,3,0,1,5,5,0
5.86,33.33,2.39,36.21,0.0,0.0,35.4,3.15,55.94,60.29,40.0,1,3,1,0,3,0,0
3.64,12.12,0.54,18.97,0.0,0.0,22.23,0.6,48.63,66.18,0.0,1,3,0,0,1,0,0
15.04,15.15,1.89,8.62,0.0,0.0,85.89,4.23,17.83,12.13,40.0,2,3,0,0,1,4,0
20.06,3.03,1.0,5.17,0.0,0.0,35.4,0.27,34.33,21.08,60.0,2,3,0,0,9,0,0
10.65,18.18,1.21,12.07,0.0,0.0,32.14,2.14,14.34,7.72,0.0,1,3,1,1,3,4,1
0.03,12.12,0.51,15.52,0.0,0.0,12.02,1.28,67.89,60.66,0.0,1,3,2,0,1,4,0
52.81,15.15,1.99,17.24,0.0,0.0,41.17,0.68,46.63,48.53,0.0,5,5,1,2,1,0,1
13.66,39.39,1.92,39.66,0.0,0.0,19.99,2.05,41.06,55.88,60.0,1,3,2,1,11,5,0
62.71,6.06,2.79,17.24,0.0,0.0,68.57,0.94,54.78,58.82,0.0,5,3,2,0,9,0,1
13.66,15.15,3.11,27.59,0.0,0.0,40.64,1.96,25.88,22.3,0.0,1,3,1,0,3,0,0
26.92,21.21,3.24,17.24,0.0,0.0,53.14,1.75,12.59,5.51,0.0,2,3,2,0,1,0,1
27.64,9.09,1.65,8.62,0.0,0.0,43.32,0.21,62.93,69.12,60.0,2,3,2,1,11,0,0
66.47,18.18,2.13,13.79,8.33,20.0,46.26,1.52,0.81,1.1,20.0,5,5,1,2,1,0,0
29.35,15.15,1.98,12.07,0.0,0.0,14.54,0.36,51.89,41.79,0.0,3,3,1,1,5,5,0
17.26,18.18,2.15,29.31,8.33,20.0,18.07,1.13,34.33,21.08,60.0,2,3,1,2,1,2,0
28.29,30.3,1.59,32.76,0.0,0.0,41.29,3.26,2.43,3.31,0.0,3,5,1,0,1,0,0
16.29,15.15,0.97,20.69,0.0,0.0,73.66,4.58,53.03,43.14,60.0,2,3,0,0,1,4,0
45.25,21.21,2.13,31.03,8.33,0.0,59.91,2.83,22.97,18.63,0.0,5,5,1,0,1,0,1
15.0,21.21,1.74,31.03,0.0,0.0,23.72,3.09,49.83,52.57,0.0,2,5,1,0,0,4,0
58.94,12.12,0.7,6.9,0.0,0.0,26.34,0.43,57.61,48.53,0.0,4,3,2,1,1,5,1
19.05,18.18,2.7,17.24,8.33,20.0,66.68,1.92,19.26,3.31,60.0,2,3,1,1,1,4,0
20.59,9.09,0.59,17.24,0.0,0.0,53.48,6.08,43.59,59.31,60.0,2,5,2,2,8,0,0
24.78,24.24,1.91,20.69,0.0,0.0,36.81,2.0,23.0,7.72,40.0,3,3,0,2,7,0,0
17.16,12.12,2.02,25.86,0.0,0.0,53.97,2.59,16.39,22.3,0.0,1,3,1,0,3,2,0
11.47,27.27,0.95,44.83,0.0,0.0,17.68,2.38,37.97,25.37,0.0,1,5,0,0,2,0,0
10.27,27.27,1.93,27.59,0.0,0.0,38.21,4.42,48.63,66.18,20.0,1,3,0,0,6,8,0
66.1,15.15,1.73,10.34,0.0,0.0,61.22,5.52,38.9,52.94,0.0,6,5,2,0,0,0,1
15.99,18.18,0.33,20.69,0.0,0.0,11.16,0.93,39.84,27.57,0.0,1,5,1,0,1,0,1
55.17,57.58,2.39,60.34,8.33,0.0,44.62,4.0,9.98,2.21,40.0,4,3,2,0,8,0,0
49.78,12.12,1.72,10.34,0.0,0.0,80.59,0.69,11.89,16.18,40.0,4,3,2,1,1,0,0
18.43,39.39,2.59,37.93,0.0,0.0,38.05,21.18,19.09,25.98,80.0,2,5,2,0,1,0,0
28.53,39.39,1.38,20.69,0.0,0.0,66.89,2.2,16.39,22.3,20.0,2,3,2,1,6,0,1
38.4,18.18,1.85,17.24,0.0,0.0,52.86,2.01,25.88,22.3,60.0,4,3,0,0,1,5,0
32.57,27.27,0.97,24.14,0.0,0.0,42.76,2.29,63.84,55.88,60.0,3,3,2,1,0,4,0
66.14,21.21,1.9,15.52,0.0,0.0,36.12,0.67,20.2,4.41,0.0,7,5,1,2,11,9,1
0.03,15.15,1.66,25.86,0.0,0.0,24.8,2.49,47.7,49.88,20.0,1,3,0,0,1,5,0
45.0,24.24,2.14,17.24,0.0,0.0,72.99,2.51,15.49,21.08,20.0,3,3,0,1,3,0,0
28.12,30.3,2.02,25.86,0.0,0.0,81.89,2.99,43.89,32.35,20.0,2,3,1,0,1,0,0
16.18,12.12,1.29,18.97,8.33,20.0,4.73,0.28,9.98,2.21,0.0,2,3,1,1,3,5,0
32.58,27.27,1.59,18.97,8.33,20.0,46.18,0.85,16.96,11.03,100.0,3,5,2,0,7,0,0
53.84,21.21,1.43,17.24,0.0,0.0,66.08,2.63,3.24,4.41,40.0,5,3,0,0,0,0,0
24.78,21.21,2.08,24.14,0.0,0.0,48.5,3.91,36.55,35.78,60.0,3,5,0,0,1,0,0
24.78,9.09,2.32,8.62,8.33,20.0,53.38,1.36,22.97,18.63,0.0,3,3,0,0,2,4,0
58.86,21.21,1.72,25.86,8.33,0.0,61.35,2.5,39.17,39.09,0.0,4,5,2,1,7,4,0
15.24,30.3,2.33,20.69,0.0,0.0,36.12,1.38,34.9,33.7,60.0,1,3,0,1,6,0,0
1.85,6.06,1.27,17.24,0.0,0.0,11.0,0.73,87.53,83.82,0.0,1,3,0,0,1,0,0
75.31,30.3,2.76,31.03,0.0,0.0,53.42,3.12,21.03,16.18,80.0,5,5,0,0,1,0,0
21.27,12.12,0.77,12.07,0.0,0.0,25.54,3.07,15.4,20.96,20.0,2,5,1,0,0,4,0
48.67,15.15,2.66,13.79,0.0,0.0,72.41,5.5,32.69,44.49,0.0,5,5,0,0,1,0,0
39.42,9.09,1.6,8.62,0.0,0.0,86.1,1.89,20.2,4.41,0.0,4,3,2,0,6,4,0
26.54,12.12,1.88,13.79,0.0,0.0,59.02,1.22,11.72,4.41,40.0,2,3,1,0,3,0,0
40.31,15.15,3.15,17.24,0.0,0.0,34.55,1.02,24.76,33.7,20.0,4,3,1,2,2,0,0
23.72,21.21,2.02,20.69,0.0,0.0,43.09,2.17,43.23,58.82,0.0,2,3,0,0,1,0,0
14.11,6.06,1.66,10.34,0.0,0.0,62.32,1.36,31.42,17.65,100.0,1,5,2,2,1,0,0
75.93,15.15,0.85,18.97,8.33,0.0,32.59,0.82,34.33,21.08,0.0,6,5,2,1,5,10,1
34.45,15.15,1.14,13.79,0.0,0.0,23.21,0.89,62.59,54.41,0.0,3,5,0,0,11,2,1
69.9,12.12,0.89,8.62,0.0,0.0,67.4,3.24,8.23,0.0,0.0,5,5,1,0,8,0,1
22.91,15.15,1.32,15.52,8.33,0.0,45.36,2.46,14.59,19.85,60.0,2,3,1,1,5,0,0
19.6,21.21,0.99,13.79,8.33,20.0,12.44,0.24,21.13,5.51,60.0,2,3,0,0,9,0,0
25.21,21.21,1.9,12.07,8.33,20.0,52.23,0.71,18.33,2.21,0.0,3,3,1,1,5,0,1
88.94,36.36,1.84,25.86,0.0,0.0,73.79,3.61,28.73,39.09,60.0,6,5,2,0,1,0,0
14.92,9.09,1.49,25.86,0.0,0.0,18.21,0.58,16.39,22.3,40.0,2,3,0,0,4,0,0
64.7,30.3,2.18,32.76,0.0,0.0,47.64,3.0,45.03,33.7,0.0,5,5,2,0,10,0,0
15.0,6.06,1.47,15.52,0.0,0.0,12.17,1.28,37.97,25.37,60.0,2,3,1,1,5,4,0
24.72,12.12,2.3,15.52,0.0,0.0,48.6,2.79,50.12,52.94,0.0,3,3,0,0,7,9,0
20.99,6.06,1.98,8.62,0.0,0.0,44.54,1.98,46.8,35.78,0.0,2,5,2,0,9,4,0
18.99,18.18,1.23,29.31,0.0,0.0,60.27,1.17,9.98,2.21,0.0,2,3,1,1,3,3,0
30.17,12.12,0.16,6.9,0.0,0.0,27.63,0.28,53.62,57.35,0.0,3,3,1,0,9,7,0
52.09,21.21,1.83,13.79,0.0,0.0,60.77,4.51,47.32,36.4,0.0,5,3,1,1,1,0,0
0.03,21.21,1.42,27.59,0.0,0.0,23.82,1.3,75.06,69.12,0.0,1,3,0,1,1,5,0
26.72,9.09,0.61,8.62,0.0,0.0,76.94,3.27,38.9,52.94,20.0,3,5,1,0,10,0,0
27.07,9.09,1.82,10.34,0.0,0.0,64.55,2.48,24.91,21.08,0.0,2,3,1,0,3,9,0
33.92,12.12,4.12,12.07,0.0,0.0,62.85,2.38,19.09,25.98,60.0,3,3,2,1,1,0,0
49.75,39.39,1.07,32.76,8.33,20.0,33.44,2.6,26.75,36.4,0.0,4,3,2,1,1,0,0
30.02,9.09,2.74,8.62,0.0,0.0,47.84,1.06,17.83,12.13,0.0,3,3,1,1,10,9,1
40.1,15.15,1.41,10.34,0.0,0.0,82.5,2.32,0.0,0.0,20.0,3,3,0,0,1,0,0
14.49,3.03,2.56,8.62,0.0,0.0,75.38,2.51,48.46,37.75,20.0,1,3,0,0,7,0,0
23.72,6.06,1.2,18.97,8.33,20.0,66.39,0.43,22.69,30.88,80.0,2,5,0,0,1,0,0
11.9,21.21,1.88,25.86,0.0,0.0,10.03,0.61,45.28,46.81,20.0,2,3,0,0,0,0,0
10.98,42.42,1.11,56.9,0.0,0.0,7.3,1.23,36.41,23.53,60.0,1,3,1,0,11,5,1
20.99,27.27,0.9,15.52,0.0,0.0,53.57,1.49,60.1,51.47,40.0,2,3,0,0,5,4,0
26.75,18.18,0.94,18.97,0.0,0.0,59.78,1.24,14.59,19.85,0.0,3,3,1,0,0,4,1
27.09,6.06,2.03,15.52,0.0,0.0,61.68,1.43,21.13,5.51,0.0,3,5,0,0,5,0,0
60.66,6.06,2.06,8.62,0.0,0.0,67.74,0.88,41.3,41.79,0.0,6,3,0,1,2,6,0
57.17,12.12,1.95,15.52,0.0,0.0,66.12,4.08,20.89,28.43,100.0,5,5,2,0,7,0,0
69.3,27.27,1.31,18.97,8.33,20.0,61.35,1.11,45.03,33.7,0.0,5,3,0,1,1,0,1
19.32,9.09,0.31,8.62,0.0,0.0,46.93,1.17,24.91,21.08,0.0,2,3,0,0,1,4,0
7.12,9.09,1.54,6.9,0.0,0.0,37.86,3.52,47.7,49.88,60.0,1,3,2,0,11,0,0
46.82,21.21,1.41,17.24,0.0,0.0,50.28,3.16,19.26,3.31,40.0,4,3,0,0,1,2,0
20.59,21.21,2.94,17.24,0.0,0.0,37.64,2.06,34.9,33.7,60.0,3,3,2,0,11,0,0
22.98,18.18,1.24,17.24,0.0,0.0,46.01,1.59,24.88,9.93,60.0,2,3,0,2,1,0,0
45.24,12.12,2.28,17.24,0.0,0.0,71.96,3.66,22.07,6.62,0.0,4,5,0,0,1,0,1
26.75,12.12,1.66,13.79,0.0,0.0,42.32,1.59,29.72,40.44,60.0,3,3,2,1,5,0,0
25.03,18.18,1.22,31.03,0.0,0.0,37.64,1.38,33.68,45.83,60.0,2,5,0,0,1,0,0
23.15,9.09,2.16,12.07,0.0,0.0,45.15,0.47,57.61,48.53,40.0,2,3,1,1,4,10,0
23.33,21.21,2.64,18.97,0.0,0.0,68.93,2.03,25.76,35.05,40.0,3,3,1,1,5,0,0
19.56,3.03,0.96,12.07,8.33,20.0,34.53,1.82,23.94,8.82,0.0,2,5,1,0,8,0,1
51.17,18.18,1.32,15.52,0.0,0.0,61.19,1.34,30.17,16.18,60.0,4,3,0,1,1,5,0
20.59,12.12,3.5,10.34,0.0,0.0,23.79,0.31,9.73,13.24,0.0,2,3,2,0,8,0,1
59.12,12.12,1.98,13.79,0.0,0.0,55.79,0.94,36.74,50.0,40.0,5,5,0,0,4,0,0
8.8,6.06,0.21,5.17,8.33,20.0,8.19,0.29,68.83,61.76,60.0,1,3,0,2,1,0,0
24.7,6.06,0.67,10.34,0.0,0.0,59.11,2.1,0.0,0.0,20.0,3,5,0,0,1,4,0
23.72,12.12,1.86,15.52,0.0,0.0,71.84,2.25,42.14,57.35,0.0,2,3,1,1,10,0,0
5.86,21.21,0.95,31.03,0.0,0.0,14.62,3.44,42.37,43.14,60.0,1,3,0,0,5,0,0
24.7,21.21,2.06,27.59,0.0,0.0,46.68,1.68,12.59,5.51,0.0,2,3,1,0,1,0,0
11.9,12.12,2.14,12.07,8.33,20.0,39.3,0.78,12.79,17.4,40.0,2,3,1,1,8,0,0
29.84,21.21,1.99,18.97,0.0,0.0,70.71,2.75,9.98,2.21,40.0,3,3,2,2,1,0,0
40.62,30.3,2.53,25.86,0.0,0.0,51.89,2.0,30.71,41.79,100.0,5,5,1,0,1,0,0
52.38,30.3,0.87,20.69,0.0,0.0,69.46,1.73,25.76,35.05,60.0,4,3,0,0,1,0,0
19.17,21.21,1.42,13.79,0.0,0.0,58.16,3.82,65.09,57.35,40.0,2,3,1,0,10,0,0
27.03,30.3,2.25,27.59,0.0,0.0,40.87,2.15,47.8,50.0,0.0,3,3,1,1,10,4,0
54.7,12.12,3.25,15.52,0.0,0.0,73.39,2.11,34.9,33.7,0.0,5,3,0,0,1,0,0
18.39,21.21,1.42,18.97,0.0,0.0,47.68,3.83,27.74,37.75,60.0,2,3,1,0,10,5,0
49.82,36.36,1.53,27.59,0.0,0.0,46.15,1.93,29.72,40.44,0.0,4,3,1,0,1,0,0
58.87,27.27,3.1,27.59,0.0,0.0,83.42,2.15,9.98,2.21,0.0,5,5,0,0,5,0,1
21.7,18.18,1.88,13.79,0.0,0.0,38.13,0.59,26.75,36.4,0.0,2,3,0,2,1,0,1
27.07,12.12,1.49,18.97,0.0,0.0,46.34,1.29,41.3,41.79,0.0,2,5,0,1,3,0,0
32.57,6.06,1.71,12.07,0.0,0.0,46.34,0.58,42.37,43.14,0.0,2,5,0,0,8,4,0
36.34,6.06,2.09,6.9,0.0,0.0,34.99,1.22,40.61,55.27,0.0,3,3,1,0,1,3,0
11.9,6.06,0.94,8.62,0.0,0.0,49.46,0.83,9.1,1.1,0.0,2,3,0,1,2,4,0
22.91,15.15,0.72,10.34,8.33,20.0,60.27,1.33,22.97,18.63,0.0,2,3,2,0,8,3,0
65.38,9.09,2.33,15.52,0.0,0.0,28.3,0.71,16.96,11.03,0.0,5,5,2,1,6,0,0
33.15,24.24,0.82,12.07,0.0,0.0,81.31,3.48,9.1,1.1,80.0,3,5,0,0,1,0,0
42.36,33.33,2.05,31.03,0.0,0.0,66.28,4.66,24.76,33.7,60.0,4,3,2,1,5,5,0
39.25,21.21,2.04,13.79,0.0,0.0,44.62,1.68,39.17,39.09,40.0,3,3,1,1,4,1,0
57.17,12.12,0.76,10.34,0.0,0.0,54.05,1.2,17.39,1.1,0.0,4,3,0,1,10,0,0
67.98,18.18,2.17,17.24,0.0,0.0,28.03,0.53,51.89,41.79,0.0,5,5,2,1,4,0,1
42.36,12.12,1.95,10.34,0.0,0.0,29.54,0.28,37.03,36.4,0.0,4,3,0,0,1,2,0
52.09,21.21,2.32,31.03,0.0,0.0,23.46,2.75,58.27,63.24,0.0,5,5,2,1,0,0,1
38.18,6.06,2.96,27.59,0.0,0.0,39.32,3.23,21.32,16.54,0.0,3,5,0,0,3,4,0
22.64,30.3,2.09,46.55,0.0,0.0,23.15,2.82,56.46,47.18,0.0,2,3,0,1,2,4,0
38.46,9.09,3.28,12.07,0.0,0.0,71.27,1.73,30.73,28.43,20.0,3,3,1,0,9,0,0
33.92,18.18,2.2,24.14,0.0,0.0,45.38,2.37,49.71,67.65,100.0,3,5,1,2,10,0,0
53.29,42.42,2.39,31.03,0.0,0.0,72.23,3.16,61.35,52.94,0.0,4,3,2,1,1,0,1
43.15,36.36,2.8,29.31,0.0,0.0,55.27,4.0,46.47,63.24,0.0,3,5,2,1,6,0,0
42.44,15.15,2.66,13.79,0.0,0.0,40.46,0.9,5.67,7.72,0.0,4,3,0,2,1,0,0
24.7,30.3,4.03,46.55,0.0,0.0,23.66,2.48,61.76,67.65,20.0,3,3,2,0,1,0,0
82.71,15.15,0.42,13.79,0.0,0.0,46.96,1.39,49.61,39.09,0.0,5,5,1,0,5,4,1
48.67,9.09,0.3,6.9,0.0,0.0,53.84,1.03,8.23,0.0,0.0,5,5,1,2,0,2,0
41.1,9.09,2.3,12.07,0.0,0.0,52.73,1.61,21.03,16.18,60.0,3,3,2,0,1,0,0
32.13,15.15,2.68,12.07,25.0,20.0,61.25,1.04,4.86,6.62,0.0,3,3,1,1,9,0,1
42.16,30.3,1.48,41.38,0.0,0.0,39.18,4.17,32.25,18.63,20.0,4,3,1,1,5,0,0
78.9,15.15,0.62,10.34,8.33,0.0,51.98,0.39,30.17,16.18,0.0,5,3,1,2,2,0,1
23.67,24.24,1.3,27.59,0.0,0.0,83.71,3.02,34.33,21.08,60.0,3,3,2,0,1,0,0
15.24,15.15,2.52,22.41,0.0,0.0,60.89,11.18,46.8,35.78,0.0,1,3,1,0,1,0,0
38.22,9.09,1.38,10.34,0.0,0.0,91.74,0.87,25.76,35.05,60.0,3,3,1,1,3,5,0
24.7,9.09,1.14,18.97,0.0,0.0,18.32,0.91,11.89,16.18,0.0,3,3,1,0,1,0,0
20.59,21.21,1.82,20.69,8.33,20.0,60.75,2.42,34.9,33.7,0.0,2,3,1,1,0,0,0
9.49,6.06,1.4,8.62,8.33,20.0,52.5,0.5,12.79,17.4,0.0,2,3,1,0,0,0,0
24.13,6.06,2.15,18.97,0.0,0.0,44.2,0.76,5.67,7.72,0.0,2,3,1,1,8,0,1
9.63,9.09,1.96,12.07,0.0,0.0,18.29,0.79,71.32,64.71,0.0,1,3,1,1,10,0,0
25.03,24.24,1.42,25.86,0.0,0.0,54.53,2.09,25.88,22.3,60.0,2,3,0,0,1,0,0
50.48,18.18,1.41,17.24,8.33,20.0,27.77,1.14,26.75,36.4,40.0,5,3,2,1,1,0,0
50.91,18.18,1.25,10.34,0.0,0.0,63.3,0.54,13.47,6.62,20.0,4,3,2,0,11,0,0
15.04,21.21,1.39,17.24,0.0,0.0,83.99,2.05,43.89,32.35,40.0,2,3,1,1,2,4,0
41.1,24.24,1.76,13.79,8.33,20.0,52.23,2.09,48.96,51.47,60.0,3,3,2,1,1,4,0
37.79,39.39,2.95,25.86,0.0,0.0,36.35,1.86,41.3,41.79,40.0,4,3,0,1,2,0,0
42.81,12.12,1.06,6.9,8.33,20.0,44.38,0.43,46.63,48.53,0.0,4,5,2,1,6,0,0
21.04,12.12,1.87,13.79,0.0,0.0,40.45,1.2,50.12,52.94,60.0,2,3,0,0,11,0,0
78.69,21.21,1.65,25.86,0.0,0.0,27.78,3.32,2.43,3.31,80.0,7,5,2,0,1,0,0
48.69,39.39,1.27,29.31,0.0,0.0,33.29,1.35,10.85,3.31,60.0,3,3,1,2,1,4,0
48.8,9.09,0.34,12.07,0.0,0.0,6.89,0.38,26.56,23.16,0.0,4,5,1,1,9,4,1
