total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,use,debt_loan_ratio,del_in_18month,known_outstanding_loan,recircle_b,recircle_u,app_type,early_return,early_return_amount,labels
74.56,5,60.52,54.69,5,3,13,1,0,0,2.03,0,17.24,4.3,71.71,0,0,0.0,1
8.64881242078448,3,30.764511382770934,11.547693523281852,3,4,8,3,1,0,1.1212333670241152,0,5.873920440877904,0.5422420946239636,59.70042638494424,0,0,0.0,1
13.810657893242599,3,24.532366322783936,14.793019325047059,2,1,9,5,1,1,1.7937156636373324,0,20.47915897948984,2.4294939545244687,79.1313180613529,0,0,0.0,1
59.88,3,37.09,80.99,4,3,3,3,0,0,0.92,1,29.31,3.0,56.54,0,2,27.11,0
40.66,3,9.49,33.6,1,2,11,1,0,0,2.61,0,55.17,2.46,22.22,0,0,0.0,0
14.775193734766004,3,44.90150848028916,14.982663258064076,3,4,0,7,1,3,0.5414127096781038,0,10.34,0.8942936451609481,29.87256748745302,0,2,12.56857317203413,1
73.58,3,30.31,77.27,3,4,13,0,0,0,2.29,0,15.52,5.07,45.93,0,0,0.0,1
15.63,3,34.64,21.68,4,4,0,11,1,5,1.99,0,12.07,0.33,28.32,0,3,1.44,0
32.474537278170956,3,52.60158177046037,29.027309872014435,4,3,11,1,1,0,3.536210337029986,0,42.76514134386835,3.859143788388703,35.96471951789847,0,0,0.0,1
9.98,3,40.1,12.05,3,4,8,2,1,0,1.08,0,10.34,0.2,64.55,0,0,0.0,1
3.19,3,30.45,3.24,3,3,11,1,0,4,3.15,1,13.79,4.52,70.87,0,0,5.83,0
68.69,3,10.93,61.71,1,5,13,1,0,4,0.72,1,6.9,3.9,54.64,0,2,13.33,0
11.94,3,15.04,13.08,2,0,3,3,0,4,3.88,0,8.62,0.73,37.23,0,0,0.0,0
38.44745217218871,5,35.45584373613205,28.55262078431049,3,0,1,4,1,0,3.0464499567819776,0,26.52775697132152,2.5032276804835516,45.64584103403949,0,2,34.65681014881233,1
13.74,3,17.02,13.64,2,3,13,1,1,0,0.72,1,13.79,0.03,1.99,0,3,0.98,0
52.45,5,46.13,45.93,4,2,1,1,0,4,3.39,0,13.79,4.3,38.95,0,2,17.24,0
27.925396319204697,3,33.12265635079983,23.653947459412553,3,3,10,0,0,0,1.8089509072571182,0,16.8572449460461,2.06238481091731,66.90448299640308,0,0,0.0,1
9.0,3,4.32,8.37,1,4,8,3,1,0,1.3,0,15.52,1.5,18.74,0,3,2.03,0
24.66,5,16.43,19.89,2,3,13,5,0,4,1.22,1,8.62,4.98,75.86,0,0,0.0,0
22.9,3,36.34,30.4,3,4,7,5,0,4,2.75,0,29.31,5.87,64.21,0,1,23.02,0
42.7599104175314,5,55.31221901548864,42.89980351870145,5,3,8,1,0,0,1.9469471277970674,0,10.85725050792558,1.4560179164937204,56.65692805687926,0,0,0.0,1
36.385761956593505,3,41.01728542410517,51.557060905307566,4,3,7,5,1,0,2.495586493218117,0,10.73625607621836,0.6316224697067736,34.663294440511095,0,0,0.0,1
21.22631879707249,4,62.96150039630564,20.00933626126232,5,3,11,0,1,5,1.4800258689018213,0,17.090241328212464,1.8087327684243524,59.517163962736525,0,0,0.0,1
33.485673750355545,5,32.607226938015536,21.037368811771138,3,4,0,0,1,0,1.567496438157752,0,17.68287219363309,2.0110389702877174,61.40078742934032,0,0,0.0,1
7.327311274338101,3,34.795400785889164,8.65866878854592,3,3,1,1,0,2,0.94903743804,0,13.099081344453184,1.239675256919106,44.12949390036045,0,0,0.0,1
14.020242413722528,3,17.62589437645532,12.236429269533758,2,1,8,1,0,4,1.8704035231846188,0,36.67441165361066,1.292199051450295,29.67742452678523,0,2,2.2191794029206893,1
52.34690994265601,3,36.16695459235444,56.94026866720328,3,3,6,1,0,0,2.1826063794768245,0,18.366865292957584,1.8362382746478332,27.23249456297758,0,0,0.0,1
22.181305727974905,3,75.31744558301958,26.55941811233046,5,3,3,0,0,0,1.2578412666348575,0,14.989650867398275,1.473092053231544,32.96001278755096,0,0,0.0,1
23.6,3,22.75,30.72,3,3,13,9,1,7,1.84,0,10.34,1.19,65.24,0,0,0.0,0
26.68,3,31.51,35.38,3,2,13,10,2,0,1.12,1,20.69,2.31,53.38,0,0,4.58,0
17.26,3,37.79,24.28,4,4,2,11,0,0,1.77,0,13.79,0.6,66.66,0,0,0.0,1
49.9,5,58.98,41.09,4,0,4,1,1,0,4.22,0,36.21,1.24,15.34,1,0,0.0,0
16.56,3,22.9,14.34,3,4,3,10,1,0,1.08,0,15.52,0.67,41.21,0,0,0.0,1
19.37,5,30.02,17.33,3,5,10,11,2,3,0.24,0,8.62,0.07,5.36,0,0,0.0,1
13.89,3,25.93,16.06,2,3,3,1,1,0,1.84,0,15.52,1.89,73.48,0,3,10.3,0
29.343183405989688,5,52.68803123942982,24.67228921604677,4,0,11,1,1,0,1.5604578432093539,0,15.869177190982937,0.6587880416399681,42.286279308696685,0,0,0.0,1
24.07,3,22.95,24.78,2,4,11,5,1,0,1.99,0,31.03,2.04,30.23,0,1,27.53,0
62.113826487975736,3,43.302930023565565,83.8260884845311,4,3,4,0,1,0,2.0782478814856202,1,18.891936625645123,0.583278632674078,38.15013462385296,0,0,0.0,1
21.11,3,45.0,23.39,3,4,0,1,0,0,2.08,0,17.24,1.48,51.12,0,3,15.71,0
31.646698091127476,5,35.47618129433758,24.31261203907069,3,1,1,3,1,0,2.8052419741402272,0,22.59106724950453,2.359323754051128,47.98948747535599,0,1,28.331045081359804,1
17.85,3,35.13,17.21,3,3,13,8,1,5,0.91,0,22.41,0.75,23.88,0,2,14.02,0
5.87,3,31.44,4.76,3,3,1,1,1,0,2.09,0,24.14,1.4,40.04,0,0,0.0,1
49.130656114667076,5,33.373172694909556,29.045741445542518,3,4,13,9,0,4,0.6431421876582402,0,5.334896543630256,1.8321858696752975,47.29783756228629,0,0,0.0,1
25.813468816203684,5,36.10188980682371,17.28610319798714,3,4,8,8,0,0,1.460570647745573,0,23.789063897000794,0.12957201419082023,1.1148329050120698,0,2,15.472618636292136,1
26.42,3,36.34,27.01,3,2,7,2,1,0,2.57,0,8.62,0.97,68.88,0,0,27.21,0
11.15,3,38.11,10.78,3,4,2,2,0,9,1.81,0,17.24,0.05,2.22,0,3,1.65,0
9.81,3,14.42,7.9,2,5,1,2,1,4,2.03,0,29.31,0.55,53.06,0,3,4.87,0
18.59,3,33.28,16.28,3,3,3,6,1,0,2.53,0,17.24,0.62,27.55,0,3,4.47,0
20.78836559959118,3,44.7663235690849,20.594946769006622,4,4,6,9,0,0,1.194825969189285,0,9.382420430654145,0.7224507691805866,20.7469297853253,0,0,0.0,1
17.03,3,12.37,15.05,2,4,4,5,0,4,0.56,0,20.69,0.76,23.88,0,3,17.39,0
76.52,3,1.85,79.69,1,4,8,8,0,6,0.05,0,13.79,0.57,4.02,0,2,0.3,0
63.856512781905,3,27.192927889877442,53.43838000720162,2,3,13,8,0,3,1.2422296833015758,0,16.337370469052043,2.9535169781677615,58.82072338771868,0,0,0.0,1
12.23,3,19.05,10.24,2,4,13,6,1,0,2.51,0,17.24,0.98,15.92,0,2,0.35,0
29.94,3,16.86,37.8,2,4,1,1,0,0,1.63,0,12.07,1.87,66.52,0,2,0.71,0
7.05,3,24.9,9.21,3,4,3,11,1,0,2.41,0,8.62,0.84,37.65,0,3,7.6,0
58.69277727750463,3,28.815534102267595,53.16300090049167,3,4,5,4,1,0,0.22818920619074062,0,8.68032534382685,0.2412411028194445,9.214048923719446,0,0,0.0,1
6.85,3,21.51,6.99,3,4,9,1,0,0,3.14,2,22.41,0.99,56.25,0,3,8.44,0
24.66,3,29.83,32.48,3,4,3,1,1,5,2.4,0,8.62,0.6,28.6,0,3,5.96,0
55.256458783816925,5,36.19938344105759,39.931468387603466,3,0,1,0,0,0,2.271912629860867,0,25.86,4.967924808218126,56.80429610111395,0,0,0.0,1
10.96,3,8.88,8.6,1,4,11,1,0,8,1.76,1,12.07,1.39,80.26,0,3,9.26,0
21.72,3,5.45,22.63,1,3,0,1,0,2,1.79,0,12.07,6.72,10.71,0,3,6.26,0
15.46,3,24.78,16.32,3,4,1,0,0,0,2.47,0,27.59,0.69,38.66,0,3,5.7,0
5.36,3,43.87,4.61,4,0,12,5,1,5,1.18,0,6.9,0.8,64.2,0,3,7.52,0
30.53,3,23.12,31.52,2,0,4,4,1,0,2.14,0,37.93,1.68,15.99,0,0,32.08,0
32.63,3,15.24,32.1,2,4,3,1,0,0,2.15,0,17.24,4.39,52.05,0,0,42.93,0
18.688641743991496,4,54.78033956400213,16.964574189119936,4,3,2,8,1,0,1.6028230834118735,0,12.891918175954316,0.8247349410343999,30.750446135396988,0,0,0.0,1
8.81,3,59.49,13.52,5,4,13,1,1,9,3.05,0,20.69,1.05,59.02,0,0,11.71,0
14.36833234015668,3,36.54204112561181,16.60484943903589,3,2,6,3,0,0,2.6317197474083147,0,9.809620746724285,0.35275622585908073,70.25861609956324,0,0,0.0,1
73.58,3,22.75,77.62,3,2,3,1,1,0,1.45,1,10.34,4.66,71.17,0,3,81.53,0
33.64132146868146,5,32.83291612958812,20.718290989203,3,4,1,0,1,1,1.8554447170607085,0,20.367795334755254,2.6842153520473317,57.828672293760405,0,0,0.0,1
87.28,3,11.9,73.66,2,4,3,1,1,0,1.53,0,32.76,5.37,51.16,0,1,37.7,0
35.52606945514265,3,12.12773710312243,29.272666294089305,1,3,8,8,0,3,1.9360433071499252,0,30.998519213482325,6.470150134584997,18.517946586282466,0,0,29.30865201581159,1
22.942097622541343,3,23.795431993555177,22.183215906627765,2,4,6,8,0,1,1.7323432354154464,0,12.937717553298334,1.0129529255497225,26.94386590423039,0,0,0.0,1
13.659780600694418,3,31.435648300685447,18.210638403454155,2,3,0,11,0,0,2.33937589356361,0,13.79,1.1416301001157365,31.179626635627134,0,0,0.0,1
29.94,3,7.5,35.64,1,0,13,2,1,4,1.32,1,18.97,1.9,41.96,0,3,26.53,0
68.69,3,13.8,84.02,1,4,11,1,1,1,3.8,0,15.52,0.0,0.0,1,1,29.58,0
19.37,5,16.43,15.5,2,4,5,1,1,0,3.47,0,10.34,2.94,75.15,0,0,0.0,1
33.46,3,7.95,40.4,1,3,13,1,0,0,1.79,2,43.1,5.53,47.23,0,0,0.0,0
24.353345653543784,5,71.52026517358377,18.501459712792023,5,2,12,6,1,4,2.604909485543597,0,13.437857378711735,0.24645758953020763,21.8243991129129,0,0,0.0,1
60.482185664450874,3,52.19873233020513,77.05818528433073,4,3,7,4,1,6,0.6425736733764019,0,30.654797465465276,1.678053841272811,11.164326881015532,0,0,0.0,1
20.85793757373556,3,56.76817428528452,22.08117594918062,5,1,9,1,1,3,1.6377853123565593,0,9.979611027072036,1.4473405687485263,39.13542739373084,0,0,0.0,1
16.68926366991626,3,33.199453165516246,20.719905252200007,3,3,11,1,1,0,1.3444450458976722,0,14.697426232610482,1.3332403898930245,49.39578911706278,0,0,0.0,1
18.55,3,41.31,18.37,3,4,13,1,1,0,1.48,0,15.52,0.71,87.5,0,0,0.0,1
5.36,3,40.62,4.85,5,4,3,10,1,0,2.11,0,34.48,0.35,44.58,0,3,3.99,0
66.73,3,62.71,87.41,5,1,3,9,0,0,2.79,1,17.24,0.94,68.57,0,0,0.0,1
32.68,5,23.67,22.64,3,4,6,4,0,2,1.43,0,29.31,6.38,65.66,0,5,39.52,0
27.59,3,53.29,34.99,4,2,13,4,1,0,1.08,0,6.9,1.25,47.17,0,0,0.0,0
73.58,5,43.8,57.7,4,3,8,1,0,4,2.62,0,31.03,5.23,61.89,0,0,0.0,0
50.590865564198786,3,56.68677394628435,63.057295943303984,5,4,0,3,0,0,1.6301953014890271,0,28.467521408943384,2.616218205967637,79.42579743883921,0,0,0.0,1
28.58937475400077,3,47.73739930744416,28.072811678807565,4,3,12,3,0,0,2.5664633666342955,1,18.97,1.1250671283705598,28.746705044690266,0,0,0.0,1
12.33,3,26.73,14.03,2,4,3,4,0,0,1.75,0,10.34,0.94,29.46,0,3,19.26,0
40.05185980870135,5,52.38,30.9151770415448,5,3,2,5,1,3,3.8355346911710013,0,23.40274141158237,1.5036158813901743,35.34232832741329,0,0,0.0,1
24.66,3,17.5,30.3,2,4,4,0,1,0,0.46,0,6.9,1.78,73.47,0,3,8.71,0
51.66,5,26.75,31.09,3,4,13,1,0,4,1.16,0,27.59,3.96,72.9,0,3,41.0,0
23.869937138881294,5,31.905662270283734,14.854103936905066,3,3,6,4,1,0,3.0289475722509422,0,13.952875984498274,0.665016863520987,26.84064770324537,0,0,0.0,1
6.69,3,46.1,6.8,4,4,1,1,0,2,3.17,0,17.24,0.66,73.47,0,3,6.34,0
45.78036314100017,5,26.132470217664974,32.51227788074365,2,2,2,0,0,2,1.3677723557501311,0,26.31211568571859,2.997439356646224,31.798498637750484,0,0,0.0,1
12.33,3,40.11,15.23,4,3,13,11,1,0,2.28,1,13.79,0.49,55.22,0,3,6.25,0
40.36263593172014,5,32.18942223482646,25.376535359104988,3,3,11,8,1,0,0.5428878507945888,0,19.455268938220932,1.8468582799847293,28.180178967122913,0,0,0.0,1
37.346405184277785,5,79.99892025899922,37.32531183227783,5,4,10,6,0,3,1.6225755248334264,0,5.17,0.9107474166110832,51.62643635994425,0,0,0.0,1
61.027557791028975,5,33.21988555343269,50.403893342081794,3,3,5,1,0,0,2.0800671389944747,0,36.66876784431304,9.974582292466923,75.29269093352728,0,0,0.0,1
7.45862256481449,3,53.66838812310944,10.024240487076776,4,0,11,1,0,4,1.934799907436209,0,29.610800370255163,1.7917488393619487,37.02509610513945,0,0,0.0,1
40.51,5,30.38,26.14,3,3,4,2,1,4,2.14,0,15.52,1.9,43.39,0,0,0.0,0
32.27,3,7.98,38.97,1,4,2,11,1,0,1.63,0,8.62,1.71,69.91,0,0,0.0,0
6.85,3,24.04,7.1,2,4,13,1,1,0,1.82,3,10.34,0.24,18.37,0,0,0.0,0
12.57,3,29.83,14.8,3,4,13,10,1,5,1.25,0,17.24,0.78,22.67,0,0,0.0,0
37.46094352977774,3,62.929167367278815,36.45876810584398,4,2,6,2,1,0,1.813081384827941,0,21.304825086913233,0.4696485243885695,15.17559460840127,0,0,0.0,1
13.5,3,17.51,11.26,2,4,4,1,0,0,1.79,1,17.24,0.71,56.05,0,3,8.47,0
9.98,3,13.84,8.85,2,4,1,10,0,10,1.59,0,22.41,3.95,60.19,0,0,0.0,0
9.0,3,18.99,9.12,2,2,6,11,1,5,1.23,0,13.79,0.53,18.14,0,3,2.17,0
8.81,3,23.12,11.37,2,4,7,7,0,0,2.43,0,17.24,0.43,34.44,0,2,1.27,0
40.531899711083454,3,30.220243780423424,42.54866489887921,3,4,0,7,0,4,1.3577150433374816,0,10.543722998381037,3.118510800647585,71.22047430244092,0,0,0.0,1
14.413201203036135,3,53.43652270968565,19.27133608632678,4,2,8,9,0,0,2.7386427077827475,0,18.399047968687213,1.1662342865298114,46.30660947153093,0,0,0.0,1
66.73,3,26.73,76.2,2,4,3,2,0,4,2.75,0,32.76,7.59,54.03,0,3,84.85,0
9.51,3,34.45,8.99,3,4,0,2,1,3,0.91,0,6.9,0.92,79.21,0,0,0.0,0
38.44,5,40.62,30.46,4,4,13,10,1,0,3.35,0,22.41,2.63,54.53,1,0,30.59,0
1.17,3,45.48,1.62,4,3,11,0,0,3,1.82,0,10.34,0.63,23.93,0,0,0.0,0
61.72854653854145,3,27.10305085848644,55.0382032138434,2,4,13,7,0,0,0.5445976538139713,0,15.544304563979013,2.2241756337986143,5.647824292833933,0,0,0.0,1
21.217598785553506,5,33.44378154450443,14.675277042962225,3,4,10,1,0,4,1.4028738746144496,0,21.3524210166201,1.2208440924058026,39.17222637636502,0,0,0.0,1
51.72,5,52.09,38.88,5,0,13,4,0,0,1.97,0,8.62,1.09,52.27,0,0,0.0,0
15.85,3,18.39,17.69,2,4,10,1,1,0,1.82,0,22.41,0.9,27.19,0,0,3.37,0
37.38,3,36.34,44.32,3,4,10,7,2,0,0.6,0,31.03,1.9,24.46,0,0,0.0,1
7.526515506031249,3,35.104280405348284,8.512892504494923,3,4,1,4,0,0,2.298652883527779,1,16.97514658477965,0.992178161877671,73.90439710813648,0,1,3.4079954797158205,1
14.97,3,11.85,18.21,2,4,11,1,0,0,1.0,0,13.79,0.87,31.61,0,0,0.0,0
26.319258203504035,4,10.205801157968066,18.177279104135614,1,3,12,4,1,0,2.373634891592351,0,52.29040229686734,3.5170011770368603,21.02200706222116,0,0,0.8368836788015024,1
49.12,3,32.83,43.71,3,3,0,0,1,0,3.74,2,29.31,3.16,73.84,0,0,0.0,0
20.55,3,32.58,20.56,3,4,11,0,1,0,2.7,0,17.24,2.44,70.89,0,0,0.0,0
43.28,3,30.45,56.98,3,3,5,5,1,4,2.21,0,8.62,0.58,75.03,0,1,3.29,0
14.29,3,45.98,17.65,4,2,3,1,0,0,1.55,1,8.62,2.04,87.72,0,0,0.0,1
14.97,3,17.85,12.33,2,4,1,7,1,0,2.81,0,10.34,0.58,23.72,0,0,0.0,0
26.42,3,7.23,23.04,1,4,3,8,0,0,1.93,0,15.52,1.09,29.77,0,2,12.72,0
32.36832473274189,5,45.95942828742625,25.282561571164432,4,4,4,3,1,0,1.5817324385154827,0,10.340028735045692,1.1160891871615057,62.57301894122344,0,0,0.0,1
35.168011978769485,5,29.527641331908054,24.291310371162194,3,1,3,6,2,0,1.7279620615040452,0,15.661455134667523,1.9692137773026843,45.80838262563093,0,0,0.0,1
0.88,3,28.12,1.36,3,4,4,11,0,5,1.7,2,8.62,0.5,73.13,0,0,0.0,1
47.248595426475035,4,34.555391887835285,38.12227717130794,3,3,10,1,1,0,2.638399065264971,1,16.86086091359512,1.4416663884717176,41.076803138039025,0,0,0.0,1
21.72,3,26.54,20.28,2,5,13,1,2,2,1.76,0,15.52,1.52,57.23,0,3,9.62,0
77.95200326115985,4,22.379411128855715,53.37374185855288,2,4,13,1,0,0,0.8868515165300981,0,23.86640353475273,8.492903728653268,3.744155518776253,0,0,0.0,1
28.77,3,32.57,27.66,3,4,7,1,1,5,0.7,0,10.34,0.67,26.59,0,2,14.61,0
45.21,5,26.75,35.83,3,4,4,10,0,0,2.08,3,32.76,10.86,60.61,0,0,0.0,0
24.66,3,10.69,29.79,1,3,3,5,1,0,2.17,0,17.24,3.85,53.93,0,3,27.21,0
11.361233891926497,3,17.88104751669465,11.075049142163111,2,4,10,1,1,4,1.6273952242166925,0,14.427659014656717,1.064234353369843,30.947948770925088,0,0,0.0,1
27.859837039716933,5,48.86434692345439,26.788168386614945,4,3,11,2,1,0,1.2685308866257154,0,22.817805062995287,0.7971221899198925,81.30193415699966,0,0,0.0,1
38.94,3,46.13,37.33,4,4,1,0,0,4,0.89,0,15.52,2.7,78.66,0,2,7.43,0
17.81,3,7.95,19.17,1,5,11,8,0,5,0.85,0,12.07,1.58,67.59,0,3,4.46,0
38.94,3,33.02,34.58,2,4,0,5,1,0,2.61,0,24.14,1.77,46.61,0,3,18.69,0
4.634298882616836,3,29.649493681245275,4.869158659140203,3,3,2,3,1,2,1.5179728953838247,0,28.58386411099967,0.6129004334476302,23.856529271854328,0,0,3.1953886824582396,1
16.329738759827528,3,52.13340243614364,16.578638464306856,4,3,5,6,0,0,3.701177685409959,0,35.49218570501673,2.334856247750678,55.75888692308855,0,0,0.0,1
17.042858012373202,3,35.19122721031972,18.847254755719337,2,3,12,1,0,0,2.247358240779279,0,14.25751346836919,1.1538493380018444,50.53306498249308,0,0,0.0,1
14.71,3,5.0,17.31,1,0,13,1,0,0,0.75,0,13.79,1.11,25.48,0,0,0.0,0
19.77,3,21.27,20.15,2,4,10,6,1,3,1.46,0,8.62,0.73,52.23,0,0,0.0,0
0.82,3,24.7,0.64,3,4,0,2,0,0,2.08,2,27.59,0.56,11.77,0,0,0.0,0
23.88343815971675,4,31.455621408336622,17.19583913209778,3,4,10,1,0,3,2.3239461737808917,0,25.86,1.100837617277865,43.73822195077551,0,0,0.0,1
11.556929238049193,3,19.681217506309572,11.520578181413377,2,1,10,3,0,2,2.0617624343081413,1,15.541213930745041,0.44887510280578874,23.257413022564943,0,0,0.0,1
31.51,3,18.18,34.72,2,4,12,8,0,0,1.8,0,25.86,1.45,33.93,0,0,0.0,0
25.54,3,38.4,26.37,4,4,3,6,0,5,0.93,0,18.97,1.33,41.7,0,0,0.0,1
21.72,3,29.83,25.57,3,4,13,1,0,0,1.78,0,15.52,1.09,43.39,0,3,14.94,0
64.0,5,57.58,48.39,6,3,2,1,0,0,1.07,0,12.07,3.47,83.13,0,3,56.92,0
49.12,3,44.81,45.82,3,4,5,3,0,0,1.55,0,17.24,1.25,43.03,0,0,1.54,0
21.25,3,6.3,18.36,1,2,11,8,0,4,0.77,0,13.79,0.97,65.89,0,3,14.16,0
14.9061175513418,3,32.153170772998706,18.33055206241538,2,3,12,1,0,0,2.7407510381447113,0,16.266049501738706,1.18492919925321,50.41651550280046,0,0,0.0,1
70.05268884046404,3,81.25216294996625,89.81104151950896,6,3,5,2,1,0,1.540436081553606,0,16.25444054473901,1.2361549952204975,61.63973831471876,0,0,0.0,1
87.28,3,28.8,76.82,2,4,11,8,0,4,2.53,0,25.86,18.34,72.9,0,0,0.0,0
13.338090351131529,3,62.919373398605984,17.27610759168322,4,1,1,4,1,0,1.9222678811092981,1,27.52248477262935,0.6888750457541146,83.85503411507047,0,0,0.0,1
23.19,3,20.21,21.1,2,4,1,11,1,4,1.79,0,6.9,2.09,73.28,0,2,23.78,0
22.9,5,22.75,19.4,3,4,6,0,1,0,1.85,0,10.34,1.21,22.42,0,2,21.38,0
27.25,3,40.45,30.35,4,4,11,2,1,0,2.76,0,22.41,0.48,18.18,0,0,34.19,0
28.77,3,20.06,24.09,2,3,3,4,0,4,1.19,0,12.07,5.71,64.21,0,3,30.52,0
19.77,3,10.91,18.96,1,4,10,4,0,0,1.38,0,13.79,1.45,38.75,0,3,6.53,0
47.16,3,3.64,49.93,1,4,10,1,0,4,1.66,1,32.76,3.25,17.51,0,3,10.45,0
14.131535837798804,3,32.96212803214798,17.016944008767634,3,1,11,1,1,0,2.38543999634682,0,21.660368503408222,3.169648094252047,61.61921594008785,0,0,0.0,1
14.97,3,18.18,18.49,2,0,2,11,2,4,3.52,0,20.69,3.23,44.23,0,1,23.47,0
24.34501168319518,4,31.746806802082613,21.459526184859893,3,4,7,0,1,4,1.3931731695827865,0,24.14,1.3940896446758462,37.08041706819208,0,0,0.0,1
13.5,3,6.35,10.33,1,2,4,2,1,12,0.89,0,15.52,0.68,6.16,0,1,1.97,0
12.33,3,21.78,11.29,2,3,7,1,0,0,1.28,0,12.07,1.77,64.36,0,0,0.0,0
57.552927341202945,3,28.41294880561636,55.2147307858347,3,4,10,7,1,0,0.41250536610335387,0,12.022268348558178,0.16848472390657085,7.569754760288501,0,0,0.0,1
14.63980607666137,3,30.268063025085056,17.75437510484398,3,3,9,1,0,0,1.3401832119495818,0,23.253335025370195,0.1142753255354306,6.129442470401441,0,0,0.0,1
44.03,3,21.51,38.68,3,4,7,9,0,0,1.47,0,18.97,1.33,30.1,0,0,0.0,0
33.46,3,34.83,32.53,3,2,2,11,2,0,1.44,0,6.9,1.34,96.14,0,0,0.0,0
55.92,5,24.26,33.09,3,4,9,1,1,0,2.57,0,10.34,2.83,51.73,0,4,55.11,0
25.352727149653813,3,33.92235604969162,25.64739950136703,3,3,12,0,0,0,1.8247062277435133,0,11.589838027859303,1.1404211458221087,67.80220880229099,0,0,0.0,1
12.576915663723524,3,32.21018894352774,11.054597545591692,3,4,2,4,1,0,1.5720964181336623,0,9.912623133675494,0.7481475943012673,51.34708822901606,0,0,0.0,1
21.871292030699678,3,29.42241592831118,22.906654865326225,3,0,7,6,1,3,3.003398230416301,0,19.734061937487343,2.279796462890494,33.29388495853856,0,0,0.0,1
30.53,5,32.57,21.09,2,5,5,8,0,4,1.71,0,12.07,0.58,46.34,0,0,0.0,0
72.53101485946051,5,72.63584878083329,65.7551199522236,5,2,11,3,0,3,1.9367066376444586,0,18.17751852521287,3.285525817427364,46.91733386243744,0,0,0.0,1
25.24,3,19.73,23.75,2,3,2,1,1,0,0.8,0,12.07,2.07,80.45,0,2,13.83,0
7.93,3,17.51,7.93,2,4,3,1,0,0,1.39,0,18.97,0.6,20.38,0,0,0.0,0
45.87253475024109,3,15.444118102323598,41.43837520561156,1,4,1,2,0,3,2.1870805875395756,0,23.04405709462226,4.437511583413697,54.13962349002875,0,0,0.0,1
74.56,5,84.48,59.83,5,4,11,6,0,0,1.58,0,13.79,0.8,32.53,0,0,0.0,0
12.33,3,28.53,16.26,2,3,11,1,1,4,2.83,0,13.79,0.91,40.94,0,3,8.9,1
14.680285722158635,3,24.16592815625078,14.03697446351447,2,3,11,9,1,0,2.1722413707614545,0,17.779603151430592,0.6675200683179476,19.704903170711333,0,0,0.0,1
15.85,3,8.88,19.26,1,1,10,1,1,0,1.58,0,22.41,1.97,51.4,0,0,0.0,1
54.274598914663,5,36.762346517969206,42.780618601145754,3,1,1,0,0,1,2.322815676809358,0,25.86,2.9159086825381393,59.68583180581616,0,0,0.0,1
26.99,3,35.13,24.02,3,1,1,1,0,4,1.6,2,12.07,1.25,22.81,0,0,0.0,0
12.33,3,32.61,16.57,3,3,0,11,0,0,2.23,0,13.79,0.92,32.59,0,0,0.0,1
35.89,5,57.24,39.57,5,3,13,1,0,0,3.37,0,12.07,2.83,57.4,0,0,0.0,1
6.85,3,10.69,6.43,1,4,13,5,0,4,1.27,0,15.52,0.42,50.74,0,2,9.1,0
14.627178407865074,3,17.545422032184025,12.655273278271107,2,1,9,1,0,4,1.9208199316437442,0,36.84117362005239,1.2786254030189919,30.028400293366065,0,1,1.9244373226981106,1
34.80991125329213,4,27.834492584142886,22.065310004533792,3,3,3,4,1,3,1.7624562814119011,0,19.68689453324706,1.5374960255829002,27.131132754695553,0,0,0.0,1
41.29,3,5.18,39.84,1,4,11,3,0,3,2.04,0,25.86,5.19,43.53,0,0,0.0,0
6.16,3,21.27,7.79,2,4,13,0,1,0,1.05,1,10.34,0.49,44.69,0,2,10.65,0
49.12,5,45.98,31.34,4,5,4,9,0,4,1.44,0,22.41,6.95,68.69,0,0,0.0,0
25.64,5,18.18,17.74,2,3,12,8,1,4,0.77,0,10.34,2.31,52.42,0,5,33.78,0
6.38,3,14.7,4.95,2,4,11,2,1,0,2.69,0,37.93,0.71,5.0,0,1,3.2,0
61.84,5,21.27,33.98,2,4,10,3,0,0,1.81,0,20.69,2.66,42.7,0,0,0.0,0
26.244433897594075,5,51.30482335967745,24.85862146754403,4,3,11,1,0,0,1.1463050853382737,0,24.14,1.052215444878581,82.56729415571087,0,0,0.0,1
19.37,3,24.24,24.51,2,4,12,1,2,4,1.02,0,8.62,0.0,0.0,0,0,25.18,0
22.50282020108296,3,39.19419493349806,24.729264964514776,3,4,7,4,0,3,2.7985660648196826,0,44.1950324847545,2.2731205711807396,49.863254866470406,0,0,0.0,1
44.92126306794888,5,39.001650651016696,42.61470971363271,3,3,3,2,0,2,1.7897527338698482,0,14.181370819008512,0.1457956739202717,5.303247025570007,0,0,0.0,1
51.787215538693786,3,38.64993469277561,43.12320030252813,4,3,13,6,1,1,2.668919650263331,0,12.830081493363751,1.9585487429248674,38.69118640364294,0,0,0.0,1
8.02,3,14.95,8.91,2,1,7,5,0,2,2.01,0,12.07,1.42,64.73,0,3,11.96,0
74.56,5,22.13,43.73,2,1,8,10,1,0,1.02,0,22.41,3.58,40.63,0,0,67.94,0
6.69,3,46.82,6.82,4,4,12,11,0,5,2.23,0,8.62,0.9,81.98,0,3,6.89,0
9.707154484528186,3,13.932491123057275,9.092391240730517,1,1,9,1,0,3,1.8473157738549693,0,42.70845590175205,1.0618496597600702,27.65253773343777,0,2,5.83462932718802,1
