total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,use,debt_loan_ratio,del_in_18month,known_outstanding_loan,recircle_b,recircle_u,app_type,early_return,early_return_amount,labels
38.94,3,17.85,32.97,2,4,2,3,0,0,0.83,0,5.17,1.41,55.48,0,0,0.0,0
23.68,3,28.8,20.47,3,4,8,3,0,9,2.92,0,18.97,4.29,77.68,0,2,1.75,0
23.773060496040358,5,31.831184544519672,15.739440770251303,3,4,7,3,1,0,2.993406203144741,0,14.741250636749706,0.7509456023413272,25.730340620314475,0,0,0.0,1
5.28,3,28.76,6.36,3,3,2,5,2,5,2.61,0,20.69,0.32,18.08,0,0,0.0,0
1.76,3,17.91,2.39,2,4,13,4,2,5,1.97,0,6.9,0.35,31.3,0,2,3.25,0
27.98,5,66.2,27.68,6,4,1,2,1,0,2.19,2,17.24,1.28,53.95,0,0,0.0,1
14.081647958052562,3,15.793140655317067,13.080414133673962,2,1,8,1,0,2,2.1015616880717554,0,38.49576788465571,1.9437402883328105,29.725112157269397,0,2,2.0314754180909493,1
17.61,3,15.24,21.46,2,0,0,7,1,4,1.87,0,8.62,0.93,52.81,0,2,21.83,0
46.92806048724165,5,53.79234045066482,33.487783487693946,5,4,2,1,0,0,3.0252698478212623,1,24.77416133370604,2.9963693671252356,36.36217891058902,0,0,0.0,1
13.5,3,47.64,12.45,4,3,7,0,0,0,1.12,0,5.17,2.47,92.51,0,0,0.0,0
14.68,3,9.89,12.6,1,4,12,3,0,2,0.8,0,10.34,2.01,35.01,0,3,13.12,0
11.15,3,0.03,11.42,1,2,11,10,0,0,0.91,0,12.07,1.69,30.69,0,2,16.45,0
15.15,3,21.51,14.23,3,4,10,3,0,0,2.32,0,20.69,1.27,33.96,0,3,18.92,0
13.5,3,6.29,10.57,1,4,13,3,0,0,2.07,0,17.24,1.37,48.31,0,0,0.0,0
17.81,3,14.42,19.83,2,5,0,9,1,0,2.14,0,22.41,4.94,47.45,0,3,4.23,0
42.95,3,55.52,42.87,5,3,5,2,0,0,1.69,1,20.69,1.15,25.71,0,2,2.5,0
26.42,3,72.06,31.93,6,2,3,9,1,11,0.26,0,3.45,3.07,82.58,0,1,15.37,0
44.38,3,20.59,42.22,2,4,2,3,1,0,1.96,0,12.07,1.81,51.32,0,2,4.33,0
12.92,3,84.63,19.4,6,3,5,1,0,4,2.62,0,37.93,2.97,54.95,0,0,0.0,1
3.62,3,18.99,3.53,2,4,2,7,1,10,1.74,0,29.31,6.28,54.05,0,0,0.0,1
21.303388668222738,4,28.13420925594003,17.342921134080598,3,4,6,4,0,1,1.6533785082685697,1,40.394945118622445,2.6497980733270046,41.90813458124333,0,0,0.0,1
20.733412891300144,3,58.66625818424168,21.260008737737895,4,3,13,0,1,5,0.7784994912836354,0,7.246202884635521,0.5990758273801376,28.45143503478291,0,0,0.0,1
2.64,3,27.26,3.63,3,5,3,2,2,0,0.8,0,8.62,0.76,10.43,0,3,0.28,0
11.94,3,36.71,14.19,2,4,7,3,1,0,2.51,0,25.86,0.83,53.21,0,1,0.47,0
49.9,5,33.85,35.27,3,3,11,1,2,2,0.63,0,20.69,0.46,38.13,0,0,0.0,1
59.88,5,52.02,60.83,4,3,3,0,0,0,1.65,0,15.52,4.43,87.82,0,0,92.15,0
46.800807527818286,4,45.19917427399465,41.63225554447776,4,3,11,1,0,0,2.548926452535669,1,56.83290002818577,3.5577175280282773,27.04504238867435,0,0,0.0,1
69.94476223206031,5,20.327338173774443,38.30109634748714,2,3,7,1,0,2,2.6598115789441183,0,18.526987824957132,3.5335735954336642,57.760973722276326,0,0,0.0,1
19.487787121705548,4,35.22739500325661,18.139394343276702,3,2,1,3,1,1,1.9844082775390102,0,26.574086075289657,0.9717191854456972,19.762969246667705,0,0,0.0,1
19.77,3,14.45,19.26,2,4,10,1,0,4,2.46,0,17.24,1.33,27.77,0,3,10.72,0
15.46,3,9.49,15.05,2,2,1,1,0,0,0.76,0,15.52,1.03,23.19,0,0,0.0,0
9.98,3,19.6,11.4,2,1,2,11,0,2,0.92,0,17.24,0.66,29.94,0,3,5.59,0
21.72,5,14.42,15.23,2,0,10,6,1,0,0.86,0,10.34,1.05,34.16,0,5,25.86,0
36.02661531775318,3,27.275506999043326,38.786591737597384,3,3,4,9,1,2,1.8781512335656685,0,14.433752553232198,1.7976733218532186,61.834805851578516,0,0,0.0,1
9.98,3,26.73,9.11,2,3,13,1,0,9,0.87,2,12.07,1.15,58.16,0,2,11.84,0
31.981199301385686,3,40.89827754300093,27.387381296490975,4,1,11,5,0,0,2.128267955775394,0,14.45440827108683,0.8744178583123647,48.085196132673815,0,0,0.0,1
42.27,3,13.39,51.02,1,3,2,9,0,0,0.96,0,22.41,1.61,16.61,0,3,8.99,0
25.415509257100865,3,34.599515209048,33.71883569602183,3,3,11,3,0,2,2.509528830019949,1,14.291101750708503,3.3717878224414717,89.58523936790178,0,0,0.0,1
34.87,3,16.29,28.86,2,0,3,11,2,4,3.4,1,20.69,4.73,52.48,0,3,37.82,0
41.29,3,9.49,40.71,2,3,10,3,0,0,2.43,0,32.76,3.47,71.84,1,0,0.0,0
10.875536741523108,3,17.138636467534464,10.705510691324333,1,2,10,1,0,3,1.6119836704341741,0,20.69,1.3930962287785507,47.91585983560682,0,0,0.0,1
23.53752649234589,4,61.232521904537265,21.61498713614444,5,3,12,3,1,5,0.9699992803437449,0,13.795031035176,0.9024977960527188,37.56500440789456,0,0,0.0,1
33.46,5,46.13,23.92,5,4,11,3,0,0,0.78,0,17.24,1.66,42.02,0,0,0.0,0
32.83739958337727,3,20.579892446483193,35.656386081233094,2,4,12,1,0,0,0.8597404521248551,0,56.9,4.475073528243529,32.21882462775493,0,0,0.0,1
25.707316594144828,4,32.39569061084883,23.62906552472549,3,2,13,4,0,0,2.4035007884776234,0,14.692630714161744,1.0591269983678202,64.96256631320311,0,0,0.0,1
15.89,3,46.96,18.19,4,3,3,4,1,5,1.57,0,12.07,1.25,68.78,0,3,14.75,0
8.728638053780873,3,56.779571077378606,10.648291962682661,5,2,8,8,0,1,2.7981790598175014,0,25.571572716278457,1.059668944572774,36.14516183646224,0,0,0.0,1
8.02,3,8.88,8.6,1,4,7,1,0,0,3.81,0,27.59,3.44,48.75,0,1,7.66,0
45.21,3,24.24,42.23,2,4,9,10,0,0,1.06,1,18.97,0.63,26.5,0,3,22.51,0
42.07,3,7.95,45.5,1,4,11,0,1,0,1.19,0,13.79,2.06,50.91,0,0,3.06,0
15.9063578294947,3,18.736122754411745,17.576039040383137,2,2,3,0,1,0,2.401843005683318,0,33.285012944062366,1.8152839246185286,43.048453862997576,0,0,1.1446503140894633,1
14.398866472288487,3,24.722207021286575,15.173844488692747,2,4,3,1,0,0,3.0475793960082695,0,10.34,0.5121358270515267,68.05509875788009,0,0,0.0,1
41.49,3,1.85,32.68,1,4,13,1,0,0,0.49,0,22.41,5.89,32.23,0,2,33.41,0
35.81,3,7.85,31.5,1,4,3,2,0,4,0.62,1,25.86,1.64,1.91,0,3,2.89,0
24.07,3,40.11,24.36,4,3,3,1,2,4,2.35,1,17.24,1.27,73.76,0,0,0.0,1
10.96,3,14.49,8.6,1,4,13,9,1,4,2.14,0,15.52,0.45,20.98,0,0,13.27,0
28.77,3,18.74,23.95,1,4,12,4,0,4,0.26,0,25.86,0.55,5.8,0,0,0.0,1
12.33,3,17.85,13.7,2,0,11,7,1,0,0.98,0,25.86,0.87,32.14,0,0,0.0,1
59.3,5,23.05,34.82,3,4,11,10,1,1,1.89,0,17.24,0.93,11.36,0,0,0.0,1
5.774677321676966,3,27.454912209768157,5.51755093116692,2,4,7,9,1,2,1.7878860071792884,0,13.150684224126731,0.37631182144513103,8.0996897193663,0,0,0.0,1
9.98,3,17.61,11.06,2,0,9,3,1,0,1.49,0,12.07,1.22,41.87,0,3,5.02,0
28.300808299791697,5,33.229918086051924,23.059186280363765,3,3,11,0,1,0,1.1157782595417367,0,10.022894549615405,1.1540196655103387,27.591267110342933,0,0,0.0,1
63.13106344632253,3,59.830850757058016,87.73574316252264,4,2,1,4,0,0,2.12275190902622,0,13.614793836441667,1.3077745383320045,70.73986977615883,0,0,0.0,1
28.38,3,34.97,34.16,3,4,9,1,0,0,2.83,1,25.86,2.65,41.86,0,3,37.47,0
3.902887223885232,3,17.407421636642177,3.1319652352068856,2,3,10,10,1,3,1.8210821348439767,0,11.915245935150372,0.38504690066930397,28.539437191968354,0,2,4.1156714606240925,1
80.43,5,50.91,58.07,4,4,13,11,0,4,1.62,0,22.41,6.24,57.86,0,1,22.35,0
24.66,3,7.71,29.08,1,0,8,1,2,4,1.69,0,22.41,2.82,42.77,0,3,10.06,0
49.29175894335764,3,22.74014118499037,63.61269787289988,2,4,7,0,0,0,2.4093086652702773,0,29.095332448415643,4.859482541111433,67.59986298364453,0,0,0.0,1
20.861990815002073,3,43.612949277167026,22.349785191063912,4,4,2,11,0,3,2.74722172335258,0,19.362586686886615,1.6014503611216526,65.6100923633402,0,0,0.0,1
29.0570425040225,3,56.74771963076816,28.876918876064163,4,2,9,1,0,0,3.6026975675124087,0,40.187570657712996,5.511110918546869,40.758103187191594,0,0,0.0,1
60.38072335943924,3,19.647557534352472,56.83117733832227,2,4,10,5,0,0,0.98757228583103,0,13.79,0.06664857432853685,3.473950477345492,0,0,0.0,1
15.660288843338051,4,29.180591865428305,13.51954546686462,3,1,3,6,0,0,1.3116359008666225,0,10.95952183561095,0.0032836173600801046,0.4071685526499329,0,0,0.0,1
9.284787265784653,3,40.06166746828888,11.006309704774452,3,3,8,1,0,0,1.074772836584847,0,10.040309297531229,0.34287580001418183,65.18422916103856,0,0,0.0,1
26.02829185622068,5,45.60736658071083,23.86220381227859,5,4,5,1,0,0,2.8709040501101075,0,16.54794509395645,2.5089278751077133,41.25589874376017,0,0,0.0,1
19.85370141167089,3,26.650342506979083,17.168351062075743,2,3,3,10,1,3,2.3732037644557122,0,17.361072864548408,1.1413064309451748,40.24743333776343,0,0,0.0,1
24.1214814302719,5,67.77139775924805,26.261232467218456,6,3,1,2,1,0,1.8030019547082212,0,27.874474469608234,0.7212715613828793,42.796356090575955,0,0,0.0,1
51.08,5,99.1,64.62,6,2,4,6,1,0,0.68,0,3.45,1.56,76.53,0,3,57.79,0
35.81,5,36.34,23.2,3,0,4,1,0,4,2.84,0,15.52,3.11,71.61,0,0,0.0,0
11.402349987734262,3,32.50101362632803,14.296716471279241,3,3,3,1,0,4,1.7672926129394466,1,20.69,1.096751135527336,34.95950394368133,0,0,0.0,1
7.05,3,24.7,9.2,2,5,8,1,0,0,0.95,1,12.07,0.4,22.96,0,3,2.37,0
9.139404927002088,3,37.573733603968485,10.913047883203342,3,2,3,2,0,1,1.7988279835576242,0,11.545852618568068,0.4563570437987467,38.468711742593136,0,0,0.0,1
59.88,5,66.47,63.53,6,4,2,1,0,0,2.48,0,27.59,4.57,45.6,0,4,67.88,0
28.218772211717887,3,33.797893236674604,35.64438086875771,3,4,11,2,0,2,1.8826543412785413,1,17.721339349686723,3.4270282680900337,86.38369724873877,0,0,0.0,1
3.52,3,27.03,4.9,3,1,0,3,1,3,1.77,0,8.62,0.3,43.62,0,1,6.77,0
21.49,3,21.27,21.58,2,4,3,1,2,0,1.04,0,25.86,4.87,69.74,0,1,2.71,0
38.72338526905205,5,59.49353923905564,30.703980940388238,6,3,8,7,0,0,3.7463691371906673,0,20.81014294708822,2.170943911762529,40.83899925344526,0,0,0.0,1
73.58,5,70.77,65.08,6,3,11,5,0,4,0.88,0,36.21,5.03,53.39,0,0,0.0,0
8.81,3,15.2,10.77,1,4,7,10,0,0,1.25,0,8.62,0.95,40.56,0,0,0.0,0
24.76,5,42.44,20.11,4,4,4,1,0,0,2.1,0,13.79,0.46,32.42,0,1,20.96,0
40.20624479505302,5,31.852157305124976,25.322247862139243,3,4,10,7,1,0,0.5849470537773034,0,18.97,1.5963046812050246,27.75004527850713,0,0,0.0,1
27.36,3,35.13,26.56,2,5,13,1,0,0,1.51,1,12.07,2.08,48.25,0,0,0.0,0
77.1,3,32.57,68.81,3,4,4,1,2,4,0.8,0,18.97,1.17,30.63,0,3,0.9,0
10.51413562957988,3,22.228801356241355,12.646905965649884,2,2,3,11,0,1,0.70866995668484,0,14.578097559369587,0.8793314533229486,40.2817710410739,0,0,0.0,1
36.025755599232205,3,28.311763155181076,37.805766475219215,2,3,13,8,0,0,2.5904804441982066,0,32.76,2.108799175714668,52.88168126848353,0,2,2.1560012593248126,1
56.528784231921605,5,61.08423192885402,43.3203844262969,4,0,10,1,0,3,2.301007527684499,0,26.06612686522985,1.1947797533966342,24.046070798320017,0,0,0.0,1
26.42,3,4.35,31.32,1,2,8,0,0,4,1.62,0,18.97,8.06,40.09,0,0,0.0,0
32.903512333679814,3,37.23363458784991,32.32619589537297,3,3,3,8,0,1,0.7197757470628177,0,28.86480986694385,1.0275204358410188,25.50499360907501,0,0,0.0,1
25.79,5,40.52,18.65,3,4,0,3,1,0,2.33,0,18.97,0.07,14.11,0,0,0.0,1
21.72,3,32.04,25.32,2,4,13,2,1,4,0.57,0,22.41,1.85,37.96,0,1,25.58,0
73.39,5,42.16,54.26,4,3,10,1,0,0,5.22,2,22.41,1.6,82.41,1,0,0.0,0
20.5,3,45.0,18.9,4,4,8,0,1,0,2.24,0,12.07,0.24,22.73,0,0,11.17,0
56.95149951658956,5,43.78641063090719,51.38163960255267,4,4,11,7,0,4,0.4476850225214496,1,15.47145315041328,2.5550888856823586,51.29264349044967,0,0,0.0,1
20.948034946549328,3,3.5216573186845825,18.72233276798518,1,1,10,7,0,8,1.417667232014821,0,16.592647023992583,0.48018385726725293,12.89941061543307,0,0,0.0,1
59.88,3,37.09,80.99,4,3,3,3,0,0,0.92,1,29.31,3.0,56.54,0,2,27.11,0
26.06,3,36.0,29.2,4,4,11,1,1,0,2.84,0,22.41,1.86,52.68,0,2,19.68,0
25.7030033043974,3,24.760014577897124,26.483964235410955,2,0,10,1,0,4,1.8818251616059414,0,13.729198697515328,0.9133993391205204,53.4378708875729,0,0,0.0,1
29.35,3,30.16,27.95,2,3,10,6,1,0,2.7,0,13.79,1.23,57.12,0,0,0.0,0
31.51,5,23.67,24.18,3,4,1,1,0,5,3.01,0,50.0,5.7,31.22,0,4,4.06,0
19.760437403829204,3,54.6901351295002,22.385704128736716,5,4,5,1,1,0,2.194317214815688,0,36.62919448938936,3.6280707662829603,79.63782185083497,0,1,6.215211564231287,1
31.371363166831124,4,68.09442956022771,30.145968979009833,5,4,5,1,1,0,1.7689387469587723,0,14.243615889529062,1.7744337082835957,61.952785219886145,0,0,0.0,1
68.78065018500924,5,44.72607567329197,49.429214586812726,4,4,2,3,0,0,2.7093279605313647,0,22.853495425521224,8.37622729231458,75.44636934630073,0,0,0.0,1
15.397941412383135,3,32.04294688858387,20.294315629527958,3,1,6,3,0,3,1.4962825101099906,0,15.358744870893675,0.9033944713565535,34.52598548420257,0,0,0.0,1
10.45,3,24.72,8.96,3,4,12,2,1,5,1.78,1,17.24,0.82,61.25,0,0,5.26,0
24.07,3,5.86,22.89,1,4,13,2,1,4,2.19,0,25.86,1.69,21.52,0,3,30.79,0
33.848269912606575,4,16.539186090400726,29.455913737379632,1,2,9,2,1,1,2.006681739066653,0,15.000445909745974,2.412995478280004,76.00674643373978,0,0,0.0,1
23.68,5,36.98,18.54,3,2,13,1,0,0,1.03,2,12.07,0.88,66.96,0,0,30.73,0
68.69,5,60.66,57.68,6,1,1,2,0,0,2.1,1,15.52,13.7,61.03,0,3,1.26,0
62.71867573555902,3,12.900961403280402,53.88775383133038,1,3,8,4,0,2,1.9891990494915572,0,14.255785299236653,3.74059100228731,62.690900598082465,0,0,0.0,1
75.18898958690825,5,48.78153570511053,54.9647006362619,4,3,12,8,0,3,0.7149672192938471,0,13.5386216089009,0.47800279595180095,9.86843279870908,0,0,0.0,1
11.939184455532871,3,16.41861420213239,11.988424659035434,2,2,9,1,0,4,1.5996089521573431,0,17.540569441345674,1.2025027873984846,48.44156419137063,0,0,0.0,1
17.81,3,19.05,20.31,2,4,8,1,0,4,0.95,0,20.69,1.99,53.39,0,3,23.34,0
26.42,3,25.6,33.56,2,1,1,9,1,4,1.35,0,22.41,2.6,62.77,0,0,0.0,1
8.351272164433322,3,33.594401731996584,9.454226571845844,4,3,2,8,0,0,1.3172187934716109,0,7.37475812614712,1.4081704187010349,76.45247065970676,0,0,0.0,1
68.69,3,7.03,61.35,1,4,4,2,0,3,2.18,0,15.52,1.42,20.28,0,3,70.6,0
39.40183494556001,5,50.91470669284589,34.19650951276139,5,4,5,6,0,0,3.426837658396591,0,28.976818882737753,2.823448973764681,49.586869784041106,0,0,0.0,1
59.88,5,27.6,50.38,2,5,5,10,0,0,1.32,0,15.52,5.01,70.06,0,1,20.78,0
47.55,3,37.09,64.38,3,4,3,1,0,0,3.04,0,18.97,3.48,62.51,0,0,28.09,0
21.72,5,12.73,15.02,2,4,13,1,0,0,1.92,2,10.34,1.44,41.33,0,4,6.3,0
14.68,3,42.01,15.33,4,4,13,10,2,2,1.69,0,5.17,0.0,0.0,0,0,18.89,0
13.590559557149929,3,33.45224515077571,11.832357340784665,2,4,11,5,1,0,2.1907777008647114,0,18.831665512970666,0.6297444596155666,24.214809555563747,0,2,7.5534258999357515,1
23.68,3,74.01,24.56,5,3,2,0,0,0,1.31,0,13.79,1.64,31.51,0,0,0.0,1
68.69,5,38.14,45.81,3,0,1,1,0,0,2.48,0,24.14,4.0,27.95,0,2,65.29,0
56.79,5,26.73,38.48,2,4,0,1,0,4,2.65,0,31.03,2.44,53.38,0,5,48.77,0
5.77,3,7.33,5.99,1,3,5,9,2,0,2.28,0,22.41,26.19,57.47,0,0,0.0,0
26.42,5,69.9,28.48,5,2,13,8,0,0,0.89,0,8.62,3.24,67.4,0,0,0.0,1
19.121681083724525,3,26.75,17.655251093730428,3,2,5,7,1,0,1.3602455401946107,0,3.7502039716832396,0.8819304947927539,80.89310164930919,0,0,0.0,1
32.68,5,25.52,22.97,3,4,2,3,0,2,0.51,0,17.24,0.85,6.88,0,3,29.14,0
31.590042527067837,5,52.96834346100729,24.632161089573913,4,2,1,3,0,0,1.8735562337880771,0,25.634054735253226,5.653516731278267,67.1988115336367,0,0,0.0,1
8.1,3,36.34,7.68,3,1,11,1,0,3,2.09,0,6.9,1.22,34.99,0,0,6.35,0
11.62,3,11.65,14.14,2,0,4,4,1,4,0.77,0,8.62,0.9,32.62,0,0,16.67,0
17.26,3,16.77,21.84,2,2,6,0,1,0,1.83,1,18.97,1.3,38.11,0,0,5.31,0
22.12554411796241,5,77.34284531702835,25.641180237487422,6,3,5,3,0,0,1.5552454663892585,0,12.025266397259866,1.3562356100264563,70.24540635128871,0,0,0.0,1
49.9,5,28.12,34.99,3,0,13,1,0,0,2.86,0,17.24,5.09,54.87,0,4,49.54,0
15.61,3,12.49,16.72,1,4,9,8,0,0,2.65,0,24.14,1.61,20.89,0,3,1.9,1
49.12,5,44.81,31.12,3,4,3,10,1,4,2.06,0,27.59,6.52,76.43,0,0,43.8,0
3.162355197801861,3,41.58029930608217,3.4481194104278114,3,4,10,1,1,4,2.2187450096678853,0,18.02009545683366,0.9088043356965941,30.070951892397975,0,0,0.0,1
31.29,3,68.74,35.84,5,4,8,8,0,8,1.21,0,10.34,0.14,35.49,0,0,0.0,0
15.85,3,36.07,21.56,3,1,12,7,1,0,0.69,0,10.34,0.94,41.52,0,0,0.0,0
35.26048077432312,5,29.376850044817882,31.447956379364545,3,0,4,3,1,4,1.6712207922502735,0,15.187412310550256,5.097786011857902,70.96675510308113,0,0,0.0,1
19.37,5,49.46,19.16,4,4,0,1,1,0,2.95,1,20.69,1.66,49.11,0,0,0.0,1
17.81,3,36.67,21.16,3,3,0,11,2,0,1.15,0,20.69,0.19,3.65,0,3,5.45,0
46.463366727865335,3,4.691321549821761,39.84422154901568,1,4,5,0,1,0,1.2205323251356819,0,25.773173914094887,1.3241729679019885,38.85148128714477,0,0,0.0,1
42.804841580567235,3,42.74069272031577,36.80734698705273,4,3,4,4,1,0,2.434657316450308,0,7.8202063237660955,0.3222991911461971,31.463625697619833,0,0,0.0,1
80.43,5,40.72891680585686,58.599624475004894,4,4,9,2,0,0,1.5909120879333782,0,20.58111581610188,7.7382188596670005,59.98142713310477,0,0,0.0,1
41.29,5,43.8,33.53,5,4,2,6,0,4,1.18,0,13.79,1.29,61.32,0,5,14.39,0
51.64450815661261,3,23.355542755652436,48.94033053670882,2,4,2,2,0,0,2.04211030440857,3,12.918896955914299,1.1997320640767748,46.93060431689233,0,0,0.0,1
59.32,5,80.94,55.4,7,2,11,3,2,0,2.36,0,17.24,0.39,20.15,0,0,0.0,0
9.69,3,52.2,13.93,5,4,7,3,1,0,3.18,1,18.97,1.49,63.14,0,1,11.27,0
22.500804281657974,3,20.120759326551234,21.119014697692123,2,3,6,11,1,1,1.4511845450450656,0,8.240605038920783,1.2529838401660331,67.4081095944426,0,0,0.0,1
26.42,3,7.98,23.42,1,3,7,1,2,3,1.87,0,12.07,0.3,11.19,0,3,2.81,0
7.63,3,33.8,7.3,3,0,13,11,0,5,2.04,0,13.79,1.29,44.54,0,0,2.29,0
7.75882254304342,3,18.25001591669501,8.798162236746856,2,3,3,1,0,0,3.3321559079162664,1,10.407438358288788,0.6597772608883996,35.26449481051588,0,0,0.0,1
87.28,5,33.84,56.07,4,1,1,1,0,4,2.61,0,41.38,5.3,44.11,0,0,0.0,0
36.4,5,23.05,20.99,3,5,11,1,0,4,0.7,1,13.79,1.49,53.3,1,1,18.93,0
33.46,5,25.72,20.73,3,2,11,3,2,4,1.74,0,27.59,1.79,35.9,0,0,0.0,1
52.05,3,0.03,49.03,1,4,1,8,0,4,1.34,0,8.62,2.72,69.64,0,2,56.34,0
33.86,5,99.1,29.06,6,3,9,4,1,0,2.16,0,15.52,2.5,40.54,0,0,0.0,0
4.4,3,22.75,5.9,2,2,10,3,1,1,0.81,0,12.07,0.01,0.5,0,0,0.0,0
2.54,3,31.06,2.48,3,3,4,1,0,5,0.56,0,6.9,4.33,83.23,0,0,0.0,0
32.46205043946621,4,46.27243388096587,31.704592383158605,4,4,13,6,1,0,2.07652278690817,0,18.64320137559576,1.7313669086749301,73.52973628840171,0,0,0.0,1
12.39,3,22.98,11.42,2,5,1,8,1,0,2.0,1,37.93,0.27,10.24,0,3,6.82,0
4.6,3,18.18,3.34,2,0,11,1,0,0,2.94,0,27.59,3.83,58.86,0,0,0.0,0
47.16,3,23.12,53.91,2,4,13,5,0,1,0.42,0,10.34,0.54,15.01,0,0,31.86,0
40.84758215763321,3,20.84743896952832,41.80118544591392,1,2,1,1,0,4,1.5643075115052367,0,22.41,2.7482981213974473,47.12485445797722,0,0,0.0,1
28.186104600321514,3,39.50227961699318,27.75136965488536,3,4,3,1,0,0,2.231108154081577,0,19.980690447573668,1.4797947005061105,40.03484321531409,0,0,0.0,1
15.85,3,8.17,17.06,1,1,4,1,0,2,1.02,0,25.86,0.41,4.56,0,0,21.7,0
18.94216156884546,3,31.41158008819701,20.04047138550181,3,2,4,2,0,1,2.9022484103056563,0,34.34938593649306,4.7200387561440715,60.814473566924875,0,0,1.6448906938249808,1
22.506847946488094,3,30.900852711205477,20.764680977785037,3,2,11,11,1,2,1.90053071104215,0,10.939980915681137,2.0541693510617494,60.31524390156818,0,0,0.0,1
55.48,5,25.72,47.32,3,1,13,1,1,4,1.63,0,6.9,6.13,50.59,0,1,21.91,0
11.15,3,55.52,13.27,5,3,10,10,1,0,3.44,0,20.69,0.37,16.93,0,0,0.0,1
45.79,3,65.95,67.77,4,0,8,5,2,0,4.1,0,41.38,3.93,41.56,0,0,39.8,0
79.10891966742064,3,20.357605576531657,76.51528366051453,2,4,10,8,0,0,2.123964110233837,0,18.4704966333751,3.793394969407515,85.05013773571348,0,0,0.0,1
28.386583554892805,4,55.89073425607679,22.686700481652593,4,2,3,1,0,0,1.4754200914631108,0,13.603548853668983,2.088428310974577,54.914256628033414,0,0,0.0,1
24.901834132606513,5,50.04943014139348,21.75696420902757,4,2,2,1,0,0,2.2749938058847117,0,33.62356848488722,6.958544045666666,73.27838232418799,0,0,0.0,1
8.830133633830611,3,23.919177519048844,8.85588183766989,2,4,4,1,1,1,1.6489974214165835,0,8.62,0.5133438478028367,39.53313966695863,0,0,0.0,1
63.99,3,9.73,57.15,1,3,3,1,0,4,2.18,0,37.93,6.72,54.14,0,3,34.82,0
46.166611400099484,5,39.26082427050096,30.060972529395226,3,2,1,1,0,0,1.0961535059006726,0,19.772206647322168,2.596249447088593,74.99521590576227,0,0,0.0,1
41.49,3,17.85,35.16,2,0,7,3,0,0,3.3,0,27.59,2.4,36.89,0,0,29.47,0
32.356990406927515,3,24.13696464657922,39.23390122500784,2,4,12,1,0,0,0.8904048676429244,0,56.9,5.8447507547172854,31.176234500140573,0,0,0.0,1
31.137920252270582,3,41.99169281024304,30.410767974392414,3,0,10,4,0,0,2.4592793719872197,0,13.79,1.0216180850937566,47.00736238629635,0,0,0.0,1
5.87,3,28.8,4.7,2,4,7,5,1,0,0.34,0,12.07,0.28,31.34,0,0,0.0,0
4.591290428774636,3,17.447820839467674,5.69181418585994,2,3,8,9,1,3,1.0836390592218743,0,10.34,12.50310823123263,5.516801771205,0,0,0.26548169098974633,1
10.170896461991969,3,26.734820886248997,8.846790244273093,2,4,2,1,1,0,1.5826786671325301,0,13.94402336012048,0.2647326692289157,17.249837857751004,0,0,0.0,1
13.876935495671473,3,18.3437590344546,15.21594061579103,2,2,7,1,0,0,3.2330054629905085,0,25.882377814344903,0.4839204781837549,9.73642935841142,0,0,0.0,1
25.24,3,19.73,23.75,2,3,2,1,1,0,0.8,0,12.07,2.07,80.45,0,2,13.83,0
78.40444113611927,3,41.77123206530992,82.90855015363678,3,2,11,1,0,0,1.6966934089234111,0,22.920085991269236,1.8491117410284268,49.9990601780146,0,0,0.0,1
13.34,3,57.17,19.42,5,4,7,1,1,0,1.23,0,36.21,1.0,14.85,0,1,7.83,0
24.22794004318404,5,68.82904319363892,18.463417263715883,5,1,12,8,0,4,2.3137685886739003,0,15.326149452024708,0.5632497971670147,19.91517507115466,0,0,0.0,1
24.383348163797525,3,30.893406869897515,24.64673207726338,3,4,4,4,0,0,2.5754770755033114,0,22.169153310898167,1.462042984761915,20.62618339597351,0,0,0.0,1
10.57,3,14.67,12.87,2,4,3,1,0,0,0.52,0,3.45,0.86,26.79,0,0,17.29,0
16.793441283686597,4,24.72,13.987906310031054,3,4,3,0,0,2,1.6286730632516235,0,9.129761222174649,1.4669329871177188,68.21701561499482,0,0,0.0,1
18.59,3,27.75,15.89,2,2,3,9,0,4,0.61,2,17.24,1.19,49.82,0,0,0.0,0
11.82150741738475,3,22.73745205918747,14.018353910408786,2,3,7,7,1,0,1.6679920916861029,3,14.22620138529112,0.23286371994190197,20.082435814127898,0,0,0.0,1
17.81,3,11.9,19.57,2,4,9,10,0,4,0.5,0,18.97,1.97,25.37,0,3,21.16,0
57.52886528909282,3,32.078485654800254,66.31305621060294,3,4,5,9,0,0,1.181307924751883,0,17.24,1.7018954739215026,62.82764112806343,0,0,0.0,1
21.129364855887154,3,26.75,21.812755542279593,3,3,3,4,1,3,2.0057839802115036,0,4.768851785287877,0.6509580254289116,80.12319341809636,0,0,0.0,1
10.57,3,23.3,13.91,3,5,9,10,0,5,1.98,0,13.79,11.53,70.31,0,0,0.0,0
17.81,3,7.95,19.17,1,5,11,8,0,5,0.85,0,12.07,1.58,67.59,0,3,4.46,0
49.28932592732657,5,28.970810113838915,34.00576293162311,3,2,11,1,0,2,1.2697634612489,0,13.066700305344556,2.802785358867419,57.764071616785536,0,0,0.0,1
