interest,f0,debt_loan_ratio,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_u,recircle_b,scoring_high,scoring_low,early_return,class,year_of_loan,censor_status,house_exist,work_year,use,labels
15.198300805273616,9.09,1.688824272168635,10.34,9.065944298864169,20.0,46.16560806690256,0.812055629674869,29.534652403858274,16.39619466813156,1.7648544337270238,2,3,1,1,1,3,1
36.3,21.21,2.24,29.31,0.0,0.0,34.67,3.51,45.76,34.56,0.0,3,5,2,0,1,0,0
74.01,9.09,2.49,8.62,0.0,0.0,76.77,1.58,47.8,50.0,20.0,5,3,1,1,4,0,0
23.19,3.03,0.49,6.9,0.0,0.0,12.05,0.18,58.75,49.88,0.0,2,5,2,0,1,2,0
33.85,9.09,1.69,17.24,0.0,0.0,65.8,2.77,39.98,54.41,0.0,3,3,1,0,1,0,0
42.16,27.27,1.73,20.69,8.33,20.0,43.04,0.98,25.76,35.05,0.0,5,5,2,1,0,0,1
58.94,9.09,3.78,12.07,0.0,0.0,41.25,2.35,47.84,37.01,40.0,4,5,0,0,1,4,0
42.44,15.15,3.23,17.24,0.0,0.0,84.07,4.52,35.66,48.53,0.0,4,5,2,0,1,4,1
24.72,45.45,2.11,43.1,8.33,20.0,34.49,1.89,23.77,32.35,20.0,3,3,2,1,8,0,0
19.38,6.06,1.4,13.79,0.0,0.0,32.53,2.46,42.14,57.35,0.0,2,3,1,0,4,4,0
18.94856184580495,9.09,1.7346830843919963,8.390558057099101,0.0,0.0,90.53520247741956,5.416830843919963,48.51604468745706,52.81544952031259,0.0,2,3,1,0,1,3,1
51.67,6.06,3.89,29.31,16.67,0.0,29.29,0.54,35.97,35.05,0.0,4,3,2,0,4,0,1
28.8,27.27,2.69,25.86,0.0,0.0,44.2,3.01,47.7,49.88,60.0,3,3,0,0,1,4,0
31.54,18.18,1.73,15.52,0.0,0.0,83.71,2.16,17.39,1.1,0.0,3,3,1,1,1,3,0
70.1113571444422,21.21,3.127463827136243,17.135878897120836,8.581701448699194,19.396399403599055,70.01282555577382,1.9021126020874033,21.17637314462723,16.36470178249869,0.0,6,3,0,0,2,4,1
27.7431162066182,18.18,1.253693752817,15.456282763906751,0.0,0.0,62.78730351933385,1.7165178022179504,25.86208529883755,22.2774681078163,0.0,3,5,1,1,8,0,1
23.67,15.15,2.09,20.69,0.0,0.0,52.61,2.12,66.75,59.31,0.0,3,5,2,1,3,0,0
88.32,6.06,1.71,12.07,0.0,0.0,55.96,0.56,29.72,40.44,60.0,6,3,1,2,1,0,0
31.602936821653266,39.39,1.8531648777159815,23.501882812013555,0.0,0.0,59.658680637153,2.83879993177617,26.956425134891035,32.42138940274355,0.0,3,3,0,1,0,4,1
52.35,36.36,2.3,29.31,0.0,0.0,64.67,7.79,10.54,14.34,0.0,4,5,0,0,1,0,1
43.87,9.09,3.22,18.97,0.0,0.0,33.39,0.64,35.37,22.3,60.0,3,5,0,0,1,0,0
35.35,18.18,1.26,18.97,0.0,0.0,54.72,1.91,4.86,6.62,0.0,3,5,2,0,1,0,0
19.56,6.06,1.09,13.79,0.0,0.0,62.6,0.55,0.81,1.1,60.0,2,3,1,0,10,0,0
23.609572838631596,9.494458380810306,0.865430153042441,11.839071617557153,0.0,0.0,52.88214777353817,1.3512667697833218,44.24716747398345,47.3602042290739,0.0,2,4,0,0,5,0,1
34.46,15.15,3.6,25.86,8.33,20.0,14.84,0.29,36.41,23.53,0.0,4,5,2,0,4,0,1
11.9,21.21,1.88,25.86,0.0,0.0,10.03,0.61,45.28,46.81,20.0,2,3,0,0,0,0,0
39.53195087858295,13.57939076175667,1.7171529812639172,12.07,0.0,0.0,66.63142179610797,1.1812800584131364,36.70035777075723,49.94604252130845,0.0,3,3,0,0,1,0,1
43.835818435108244,33.33,1.5397828363094552,24.184909451204668,0.0,0.0,41.09688486488945,3.412920463688239,57.56739248391511,48.53638461250202,0.0,3,3,1,0,4,0,1
7.385229582557053,15.15,1.7300030509309907,12.07,0.0,0.0,51.159823046002536,2.5149290658544654,46.43492855736597,35.354915845153506,0.0,1,3,0,0,1,4,1
57.40581160119844,13.65926849283733,2.3785358920445834,12.943776174151884,4.231718331793715,0.0,58.02853589204459,1.3408233556692828,35.09933573877217,28.010642939546287,0.0,4,3,0,0,4,2,1
23.067656817929443,44.69740717285006,2.38169537047319,28.881543687513645,0.0,0.0,67.37511297183943,4.804076473283633,30.37261968756979,40.44,0.0,2,3,0,1,0,0,1
24.7,27.27,1.87,22.41,0.0,0.0,76.91,1.81,40.57,28.43,20.0,2,3,2,1,0,0,0
25.03,9.09,1.03,8.62,0.0,0.0,31.38,1.4,20.89,28.43,0.0,2,5,0,0,1,9,0
67.78167342841795,8.509315654633735,2.1743002256040675,9.679782980268389,0.7982014186305264,1.9164499847071461,70.27467325634653,0.9293368002446856,0.07761622438063942,0.10540474915889309,0.0,5,5,1,0,10,4,1
29.93,6.06,2.01,39.66,0.0,0.0,8.72,1.22,66.42,73.53,100.0,3,5,2,1,4,0,0
52.38,12.12,4.36,8.62,8.33,20.0,51.28,1.2,60.1,51.47,0.0,5,3,2,1,11,5,1
45.48,12.12,2.45,15.52,0.0,0.0,70.94,3.06,58.85,50.0,0.0,4,3,2,1,10,0,0
26.75,6.06,0.93,8.62,0.0,0.0,1.96,0.05,27.68,13.24,60.0,3,3,2,1,2,10,0
35.76,9.09,3.12,13.79,0.0,0.0,19.82,0.26,41.06,55.88,0.0,3,3,2,0,5,2,0
42.36,18.18,1.57,15.52,0.0,0.0,39.11,1.38,33.83,32.35,20.0,4,5,2,0,2,0,0
22.91,30.3,2.98,24.14,8.33,20.0,77.1,5.08,14.59,19.85,0.0,2,3,1,0,1,0,1
17.16,9.09,1.99,15.52,0.0,0.0,57.59,1.07,47.55,64.71,0.0,1,3,1,1,1,0,0
29.29,15.15,1.3,13.79,0.0,0.0,45.63,0.9,41.06,55.88,0.0,2,3,1,1,10,0,0
46.51315651350666,16.877032955248563,1.8192891577794705,12.678392801754962,0.0,0.0,69.70502864746365,3.045271456194933,68.19510352636426,61.02538604604954,0.0,4,4,1,0,1,0,1
36.34,15.15,1.0,13.79,0.0,0.0,10.8,0.31,42.59,57.97,0.0,3,5,1,1,2,0,0
27.83582326981593,18.18,2.446268648557334,15.52,0.0,0.0,59.51112082674529,1.4424629762146581,0.30223946685598047,0.4123143344146398,0.0,3,4,1,1,3,0,1
8.85,24.24,3.2,17.24,0.0,0.0,58.75,2.7,70.07,63.24,60.0,2,3,0,2,6,0,0
25.77129745504926,35.98947030745114,1.913509897516286,22.16600441883324,15.650126192786313,0.0,49.17920643349485,1.6497829621795077,25.211521209379722,21.462167550967507,60.0,3,3,1,0,8,0,1
21.023328152355305,14.854282814946718,1.2736925734822282,10.34,0.0,0.0,69.2470139607132,0.9104807138578691,15.31318955156595,19.6108887447589,0.0,2,3,1,0,10,0,1
29.0408501072664,33.83113816448427,2.6329539451719093,30.76371694873757,9.709370393332945,0.0,52.66957854588352,1.7067686293205473,38.268362193070395,37.95951818829844,60.0,3,3,1,0,8,0,1
61.74,48.48,5.4,43.1,0.0,0.0,77.6,16.53,40.23,40.44,40.0,5,5,2,0,9,0,0
32.23426516676163,15.941282636941299,2.4715938489833897,17.789356414202974,8.33,20.0,36.062289700952775,1.1305731810136534,19.97166425376676,21.787132583380817,0.0,3,3,1,1,1,6,1
47.64,30.3,1.23,20.69,8.33,20.0,48.6,1.44,33.83,32.35,0.0,4,3,0,0,1,0,0
23.05,12.12,1.76,25.86,0.0,0.0,37.12,0.87,9.1,1.1,60.0,3,3,1,2,0,5,0
44.8,21.21,1.54,12.07,0.0,0.0,63.06,1.11,38.9,52.94,60.0,4,3,2,0,1,0,0
9.49,9.09,1.45,6.9,0.0,0.0,73.01,0.99,25.81,11.03,0.0,2,3,1,1,0,4,1
63.37378131164942,11.761134045356952,1.333862518857468,6.255034312262654,0.0,0.0,71.4647192105574,1.3500937898907979,31.250715426633942,21.676781427695374,0.0,4,5,1,1,3,0,1
46.7265917671499,13.48275485208687,1.514054878639351,16.11972611676897,0.0,0.0,30.446851670467254,1.4266057470635796,46.77696452970813,56.6888615074034,0.0,4,4,1,1,5,0,1
52.83,3.03,1.88,6.9,0.0,0.0,75.89,0.59,61.35,52.94,60.0,5,3,1,0,1,5,0
9.7,9.09,0.36,5.17,0.0,0.0,55.27,7.3,22.69,30.88,60.0,1,3,2,2,1,4,0
45.0,3.03,2.03,13.79,0.0,0.0,28.35,1.05,36.1,23.16,0.0,4,5,1,1,1,0,0
41.82,6.06,1.65,5.17,0.0,0.0,93.65,0.41,21.03,16.18,20.0,4,3,2,1,1,0,0
23.33346990172277,17.162763632498788,1.4936438045462566,12.07,0.0,0.0,68.71493345419994,1.6815147940684685,22.653951026531967,22.312098174498168,0.0,2,4,0,0,0,4,1
49.82,42.42,0.54,32.76,0.0,0.0,11.77,1.86,26.3,35.78,0.0,4,3,2,1,5,7,1
8.08,12.12,2.77,10.34,0.0,0.0,52.35,2.4,16.39,22.3,20.0,1,3,1,1,1,4,0
24.453080778963326,20.742755826728207,2.7681304820428876,23.87322362384152,10.900613982983765,20.0,44.46285272714313,1.6651407567580263,34.711868682709046,35.570518753064974,60.0,2,3,0,1,1,4,1
15.04,18.18,0.96,17.24,0.0,0.0,22.1,1.72,48.88,38.24,60.0,2,3,0,2,6,0,0
12.37,18.18,3.04,17.24,0.0,0.0,35.97,0.7,48.46,37.75,60.0,2,3,1,0,1,0,0
34.94551813084623,30.3,2.206769461611008,23.55931799508081,8.33,20.0,60.204120110022714,3.0401601228940702,54.72837662102927,49.509418813199304,0.0,3,3,1,0,0,0,1
48.69,18.18,2.57,13.79,0.0,0.0,76.36,3.42,4.05,5.51,20.0,3,5,2,1,1,0,0
82.71,15.15,0.42,13.79,0.0,0.0,46.96,1.39,49.61,39.09,0.0,5,5,1,0,5,4,1
19.17,39.39,3.8,31.03,0.0,0.0,54.49,1.43,43.23,58.82,0.0,2,3,1,2,9,0,0
9.966163455646386,17.531104681130515,2.6208701861940336,18.843967772721136,0.0,0.0,50.64005847295237,5.858890960133226,36.71246129214255,43.941136398538326,0.0,1,4,0,0,4,4,1
22.875619269528254,15.15,1.0461641883083963,11.622777261104684,8.33,20.0,50.176634655235915,2.1155376909320958,35.66731402202521,43.14,0.0,2,3,0,1,5,2,1
18.874511489018733,22.431252144902544,2.8638778594732335,24.316893331542268,0.0,0.0,55.00128237327945,3.105946537956641,43.43238914398878,59.10800740371683,0.0,2,5,1,1,5,1,1
27.879436432932046,10.374020151982403,2.602760522738848,13.559557065057916,2.400002002308015,0.0,14.774571856068572,0.20728692918829303,25.61495547610173,17.33928221416884,0.0,3,3,1,0,7,1,1
44.64302056309161,12.107451781992097,2.396624819248699,12.073561540424686,0.0,0.0,50.94821662484436,1.2290474950027004,66.33517665759402,58.82608774933057,0.0,3,5,0,0,1,0,1
21.779924316336775,26.706105591788162,0.6502603260669112,20.529950762025685,0.0,0.0,57.60073356692817,1.933709765808149,32.690745876421744,20.192430927759005,0.0,2,3,1,0,2,3,1
78.9,15.15,0.62,10.34,8.33,0.0,51.98,0.39,30.17,16.18,0.0,5,3,1,2,2,0,1
33.10106811394738,19.770705800569228,1.8671683198906999,20.74746644927697,0.0,0.0,50.490591745326206,2.0047559807810615,28.193774068996955,38.36386610606858,0.0,3,5,1,1,5,4,1
8.5,36.36,2.13,39.66,8.33,0.0,30.23,1.91,21.79,29.66,20.0,1,3,1,1,2,3,0
28.8,18.18,0.66,8.62,0.0,0.0,69.26,2.03,15.49,21.08,60.0,2,3,1,1,2,4,0
25.03,15.15,0.38,17.24,0.0,0.0,21.14,0.45,16.46,0.0,0.0,2,3,2,0,4,4,0
27.8,15.15,3.23,31.03,0.0,0.0,41.94,4.36,37.64,51.23,80.0,3,5,1,0,1,4,0
51.62592128531079,9.686184376496826,1.2374986380803397,9.663143810181822,0.0,0.0,80.69420042825794,0.5722915531733617,43.44250136191966,59.109237964835096,0.0,4,4,0,0,4,1,1
39.88,6.06,2.31,6.9,0.0,0.0,41.33,0.64,22.0,17.4,0.0,4,3,0,2,8,5,0
34.64,9.09,1.87,18.97,0.0,0.0,23.63,0.54,46.18,35.05,0.0,4,3,2,0,3,0,1
29.83,9.09,0.09,3.45,41.67,0.0,43.86,1.1,22.07,6.62,40.0,3,5,0,0,1,0,0
25.21,6.06,1.63,6.9,0.0,0.0,66.33,0.27,54.18,44.49,0.0,3,3,2,2,4,3,0
13.44,6.06,2.02,13.79,0.0,0.0,52.41,1.64,49.83,52.57,60.0,2,3,2,0,6,4,0
57.23,9.09,2.58,15.52,0.0,0.0,35.8,1.0,37.82,51.47,20.0,4,3,2,2,0,11,0
74.61671753026098,14.40881167702851,3.4259690105165452,20.69,8.33,20.0,49.92976640055693,1.1914469614393348,21.35214422481707,8.487758859384408,0.0,7,5,2,0,1,0,1
23.67,15.15,1.13,8.62,0.0,0.0,72.86,1.61,38.9,52.94,0.0,2,3,1,1,5,4,1
23.19,12.12,0.16,8.62,0.0,0.0,35.05,0.91,53.62,57.35,60.0,2,3,2,0,9,0,0
71.33,15.15,2.73,15.52,0.0,0.0,47.86,1.94,47.55,64.71,80.0,6,5,2,1,3,12,0
21.581418122497748,24.24,1.8994931643975135,20.69,0.0,0.0,41.467959719331475,1.4602857634476936,48.47577263078285,47.542328287634085,0.0,2,3,0,0,3,3,1
21.720732725262664,21.96379973742355,1.653611299981706,25.87342634052063,0.0,0.0,24.624654505253268,0.8373621890544116,21.36385206375516,5.786144458264072,0.0,2,3,0,1,3,0,1
25.52,15.15,1.16,10.34,0.0,0.0,61.03,1.69,8.23,0.0,0.0,3,3,1,1,5,0,0
43.77,12.12,1.23,10.34,0.0,0.0,66.73,1.7,13.78,18.75,0.0,4,5,2,0,2,0,0
14.95,21.21,2.14,13.79,0.0,0.0,53.0,2.7,42.14,57.35,60.0,2,3,2,2,11,0,0
26.71121427589762,9.09,1.7295891039190958,5.5622390053255515,0.0,0.0,68.09654671877684,0.8730607974873588,13.942874598716774,3.0630649821112432,0.0,3,3,1,1,1,0,1
10.11,6.06,0.93,12.07,8.33,20.0,20.76,0.25,60.6,66.18,0.0,1,3,2,0,0,0,0
52.994465603972486,20.805791920348582,2.392729845966768,18.739214528779883,0.0,0.0,47.18394025435751,0.8380247223348223,14.469938194162944,19.687249552087547,0.0,4,3,1,0,8,0,1
31.17,9.09,1.65,22.41,0.0,0.0,46.7,1.04,51.29,54.41,60.0,3,3,1,0,1,0,0
22.98,15.15,1.97,10.34,8.33,0.0,24.26,0.43,27.82,24.75,0.0,2,3,1,1,11,0,0
24.26,21.21,1.64,13.79,0.0,0.0,63.52,5.43,31.7,43.14,80.0,3,5,1,0,8,0,0
1.85,27.27,0.91,24.14,0.0,0.0,13.58,1.39,50.79,69.12,0.0,1,3,0,2,1,4,0
45.15177486390264,18.69671667148876,2.3028654020335035,12.36331771450847,0.0,0.0,56.33748223973235,3.293282572152528,5.67,7.72,0.0,3,5,1,1,5,4,1
58.07273299799507,10.583263733289515,51.466464536517684,11.192589524287413,0.0,0.0,57.20043042112298,1.930624051916371,35.88253936720168,22.90617636697891,0.0,4,3,0,1,10,4,1
9.28,0.0,0.98,3.45,0.0,0.0,0.0,0.0,36.1,23.16,0.0,1,3,1,0,4,4,0
48.150864267032155,30.3,3.1149016602803563,22.41,0.0,0.0,74.22509378719235,3.7372014144096815,21.698114699265734,15.095398215477704,0.0,4,3,2,0,7,4,1
10.345675328011405,24.462583364745853,2.6700829193925113,34.67026102795108,0.0,0.0,8.162916823729283,0.8528554748615593,20.462014604967365,27.844739862755613,60.0,1,4,0,0,1,3,1
16.75,27.27,0.95,18.97,0.0,0.0,54.72,5.8,71.32,64.71,0.0,2,3,1,0,1,0,0
14.11,6.06,2.99,17.24,0.0,0.0,60.03,1.28,17.83,12.13,0.0,1,3,1,1,2,0,0
36.34,6.06,0.71,6.9,8.33,20.0,36.52,0.66,4.86,6.62,80.0,3,5,0,0,5,4,0
37.09,33.33,3.04,34.48,0.0,0.0,40.89,2.65,36.41,23.53,0.0,4,5,2,0,3,4,1
15.96,27.27,3.15,41.38,0.0,0.0,16.84,1.66,59.43,64.71,20.0,2,3,1,0,1,0,0
79.19702930239421,13.435029422600437,3.262513136381289,20.190896423765512,8.33,20.0,59.49991970696519,1.7203802176838385,24.34868931136527,20.371128254043768,0.0,7,4,1,0,1,0,1
36.270172148034575,6.442533461936802,2.0191009595397698,7.334295415532211,0.0,0.0,36.23372586692207,0.6158129664429437,22.794633395972987,31.02678643451559,0.0,3,4,2,1,6,0,1
43.28404756522859,18.18,1.513509880508649,16.306425773939385,0.0,0.0,70.20683019403832,3.106205190743388,50.73543887963345,59.05708179345132,0.0,4,5,1,0,1,0,1
42.44,15.15,2.66,13.79,0.0,0.0,73.79,3.4,43.68,32.11,0.0,4,3,1,1,5,0,0
30.31,9.09,1.36,18.97,0.0,0.0,20.18,1.73,36.2,49.26,80.0,3,5,1,0,9,0,0
31.82,9.09,2.18,12.07,66.67,60.0,11.1,0.33,46.47,63.24,60.0,3,3,1,2,1,2,0
15.99,6.06,1.6,10.34,0.0,0.0,55.8,0.73,34.33,21.08,20.0,1,3,0,1,1,4,0
80.45450188155247,12.794929649448013,2.298862032076663,21.066062982712015,1.8554996633339798,0.0,52.56293820558217,2.0222269756300895,26.781185898215625,12.1771576550024,0.0,5,3,0,2,2,0,1
50.91,15.15,0.95,15.52,0.0,0.0,27.14,0.69,10.85,3.31,0.0,4,3,2,0,2,0,1
11.65,27.27,1.19,18.97,0.0,0.0,59.62,3.57,51.89,41.79,60.0,2,3,1,0,5,0,0
55.17,57.58,2.39,60.34,8.33,0.0,44.62,4.0,9.98,2.21,40.0,4,3,2,0,8,0,0
19.72,15.15,3.28,15.52,0.0,0.0,8.29,1.3,57.27,77.94,60.0,2,3,2,0,11,2,0
20.59,15.15,1.5322829374710956,11.863623704562489,0.0,0.0,69.18982316408056,2.7794854217232507,17.76054643723986,24.16546598402092,0.0,2,3,1,0,2,3,1
5.0,12.12,1.05,22.41,0.0,0.0,36.48,2.79,59.89,51.23,60.0,1,3,1,1,7,0,0
33.22070115739552,11.037495517349386,1.6913856060217094,16.37784517967231,8.33,20.0,34.981301451258474,0.9527879208127538,14.782320075271366,20.113555302369058,0.0,3,3,1,1,2,5,1
11.87,6.06,0.62,6.9,0.0,0.0,17.83,1.22,9.1,1.1,20.0,2,3,0,0,1,0,0
37.72261048000819,9.09,1.348376468803561,6.9,0.0,0.0,35.70638021938553,0.764265013225551,18.823895893888633,7.72,0.0,3,3,0,1,6,3,1
50.02738712808838,11.00254881053276,2.4311350698623078,11.612345413749825,0.0,0.0,59.981709740113864,0.8176596829076049,54.78,58.82,0.0,5,4,2,0,6,3,1
14.11,21.21,1.95,22.41,0.0,0.0,50.08,2.68,31.7,43.14,20.0,1,3,0,1,2,0,0
22.9,6.06,1.26,12.07,0.0,0.0,44.91,0.28,65.09,57.35,0.0,3,3,1,0,1,5,0
11.65,48.48,1.68,31.03,0.0,0.0,53.89,3.63,13.69,18.63,60.0,2,3,1,1,1,4,0
33.8,12.12,1.99,13.79,0.0,0.0,68.98,5.0,55.32,45.83,0.0,3,5,1,2,1,0,0
16.43,15.15,1.42,13.79,0.0,0.0,46.91,1.16,39.98,54.41,0.0,2,3,1,1,1,0,0
24.72,9.09,1.78,17.24,0.0,0.0,61.25,0.82,0.0,0.0,0.0,3,3,2,1,2,5,0
25.056667298613313,15.15,1.6662598531340354,18.97,0.0,0.0,36.11384082333582,1.4920866177113452,32.40030582108945,44.091425585217486,0.0,2,3,0,0,4,0,1
14.45,15.15,0.96,41.38,0.0,0.0,7.27,0.35,45.57,47.18,0.0,2,3,0,2,5,3,0
38.5,30.3,1.11,24.14,8.33,20.0,43.11,2.46,24.91,21.08,0.0,3,5,2,0,0,0,0
45.0,33.33,1.28,25.86,0.0,0.0,56.48,1.33,24.91,21.08,0.0,4,3,2,1,1,4,0
18.39,21.21,1.42,18.97,0.0,0.0,47.68,3.83,27.74,37.75,60.0,2,3,1,0,10,5,0
33.84,6.06,0.68,10.34,0.0,0.0,74.82,0.3,41.3,41.79,60.0,4,3,1,0,0,0,0
39.11,12.12,2.0,15.52,8.33,20.0,59.78,2.12,50.12,52.94,80.0,3,5,2,0,1,4,0
53.21295999277807,9.143142582253667,1.134210753728906,8.62,0.0,0.0,37.87140886561423,0.7345586492832505,3.7089289479586207,5.052080171910713,0.0,4,3,2,0,1,5,1
31.44,12.12,3.0,6.9,0.0,0.0,17.98,7.62,72.57,66.18,20.0,3,3,1,0,0,5,0
31.75,33.33,1.63,20.69,8.33,20.0,40.18,1.29,31.7,43.14,0.0,3,5,2,0,9,0,0
48.25137160351043,24.278865259602508,1.3052589955237721,25.81574747669021,0.0,0.0,44.17439554643385,2.2561519544948005,26.892585036924206,23.435722885122622,0.0,4,4,2,0,2,0,1
28.998925078488423,18.35521598483137,3.7368283670987386,21.08900669813085,0.0,0.0,6.844859473904922,0.31775698769605887,48.99502348536367,52.386167704705414,0.0,2,3,1,1,10,0,1
24.7,12.12,2.34,10.34,0.0,0.0,51.25,0.44,10.85,3.31,60.0,2,3,0,1,2,0,0
10.608763414329793,18.19554650894097,1.6622900582558864,29.31,2.762419975854974,6.632460926422507,22.511528900268154,0.9971968556404512,41.79628177182162,38.07750470730265,40.0,1,3,0,1,2,1,1
53.61651465026277,29.580120922908378,1.544729316056348,19.26677856810054,0.0,0.0,41.160433977190685,1.0718568316711163,45.90502912712604,34.72926179733542,0.0,4,5,1,0,7,4,1
24.73,12.12,1.03,15.52,8.33,20.0,58.45,1.39,65.09,57.35,0.0,2,3,2,0,3,0,1
28.8,18.18,2.19,18.97,0.0,0.0,71.72,6.36,35.66,48.53,0.0,3,3,1,1,1,10,0
25.80003138525238,23.310736601790182,2.423719942292317,19.14583421836313,0.0,0.0,56.85564638266924,2.149592467539428,22.422918720634364,17.933202561448407,60.0,2,3,1,0,5,3,1
15.04,18.18,1.27,20.69,0.0,0.0,15.98,0.62,23.94,19.85,0.0,2,3,1,1,1,0,0
29.837352651667914,19.780265552001794,3.2412742463093642,22.512084539407983,8.33,20.0,56.56796931918274,2.3878343278148204,39.648455770954804,50.45786125711018,0.0,3,3,2,0,5,0,1
66.4,0.0,1.13,5.17,0.0,0.0,0.0,0.0,26.75,36.4,60.0,5,3,2,0,1,0,0
18.99,9.09,1.23,13.79,16.67,0.0,18.14,0.53,54.18,44.49,60.0,2,3,0,1,11,5,0
13.68,33.33,1.81,22.41,0.0,0.0,73.47,11.71,38.9,52.94,60.0,2,3,2,1,1,0,0
22.9917438435126,35.67466689700817,1.9385676202759328,45.99936374338869,0.0,0.0,34.39438209128811,2.434646903456821,62.8765972650907,54.74248833709505,0.0,2,5,1,0,8,0,1
31.82,24.24,2.99,22.41,0.0,0.0,37.42,1.92,39.53,27.21,20.0,3,3,2,1,5,4,0
0.03,21.21,2.01,18.97,0.0,0.0,31.88,2.88,15.4,20.96,0.0,1,3,0,1,3,4,0
48.67,15.15,2.66,13.79,0.0,0.0,72.41,5.5,32.69,44.49,0.0,5,5,0,0,1,0,0
49.87,54.55,1.72,55.17,0.0,0.0,34.74,5.15,46.18,35.05,0.0,4,5,2,1,1,4,1
29.645971312866955,12.12,2.087244891215438,10.34,0.0,0.0,57.62330298562255,0.7897203300797919,13.712243090862877,3.7469236308777107,0.0,3,3,0,0,1,0,1
59.15,15.15,2.09,12.07,0.0,0.0,43.13,0.44,11.89,16.18,0.0,6,5,1,2,1,0,0
46.13,27.27,1.85,25.86,0.0,0.0,71.96,6.19,30.17,16.18,100.0,4,5,1,0,1,0,0
33.07038831150256,33.746048802103395,2.510208163849091,27.079945925226824,0.0,0.0,51.9740772707769,3.26606085258314,29.083927096937114,19.68679545129483,0.0,3,3,1,0,6,5,1
31.038161516039757,9.770795526856924,1.1670158443224357,22.152361208758215,0.0,0.0,8.793432030166716,0.36269014854878406,9.391089533985705,11.882097558427237,0.0,3,4,2,0,1,3,1
68.20158100523126,32.88840764331659,1.8047383910368127,19.531819595975314,8.33,20.0,27.989746063776526,1.4259305038783021,42.9339538794621,37.04220848836509,0.0,5,3,0,0,0,1,1
4.96,18.18,1.81,17.24,0.0,0.0,56.16,2.09,66.33,58.82,60.0,1,3,0,1,1,0,0
19.38,21.21,0.51,15.52,0.0,0.0,45.45,1.53,1.62,2.21,0.0,2,3,1,0,10,0,0
9.97,30.3,1.57,20.69,0.0,0.0,78.16,21.82,49.83,52.57,0.0,1,3,1,0,1,0,0
15.97,12.12,0.84,10.34,0.0,0.0,70.27,3.61,47.55,64.71,80.0,2,5,1,0,7,4,0
41.82,30.3,1.89,48.28,0.0,0.0,33.83,4.24,40.57,28.43,60.0,4,5,2,2,7,0,0
36.0,18.18,1.84,13.79,0.0,0.0,71.55,1.73,22.97,18.63,100.0,4,5,2,0,11,4,0
15.04,6.06,2.7,15.52,0.0,0.0,2.76,0.19,38.49,38.24,60.0,2,3,0,0,8,0,0
75.79809808165773,13.226867502535704,2.35927991070544,17.40861550762693,8.33,20.0,51.04412097706968,1.3219607091859986,17.210576216812928,14.990402222023036,0.0,6,5,2,0,2,0,1
10.98,21.21,0.66,25.86,0.0,0.0,8.13,1.14,44.72,33.33,60.0,1,3,1,1,3,4,0
24.703695178973305,14.03036077108823,3.627517870718661,14.24516325420937,8.33,20.0,29.589972051581185,1.3205225465297672,55.74197825938404,58.27680869092399,0.0,2,3,0,0,1,0,1
3.67,24.24,0.98,20.69,0.0,0.0,44.01,9.11,62.68,85.29,0.0,1,3,0,0,2,4,0
26.048422438665725,8.053034141052267,1.8466747175613198,10.300655613610635,0.0,0.0,81.90128641994787,1.5765291468681135,18.498009661073585,25.170946536800564,0.0,3,4,1,0,3,0,1
90.61839517933413,23.547327810072147,0.4342907024716758,23.74603792938097,0.6347590035312423,0.0,31.26896823229888,3.3696836915070554,30.48699849396038,16.553387649136024,0.0,6,5,1,1,7,4,1
4.46,6.06,1.52,5.17,0.0,0.0,21.22,0.44,29.18,26.47,0.0,1,3,1,0,3,5,0
36.78309669703611,28.827845124782865,1.5214140305208868,20.272160662479624,8.33,20.0,51.366925855921096,2.603690649464152,14.885814588876727,0.5368749627442028,0.0,4,5,1,1,0,1,1
61.1636456426321,13.893064815046118,1.2976354357367903,9.044671586208437,0.0,0.0,62.76422430093759,1.4792791222574408,34.584269893417854,21.376574746082603,0.0,4,4,1,1,4,2,1
21.0,39.39,1.7,31.03,8.33,0.0,31.09,0.95,45.03,33.7,0.0,2,3,1,2,7,0,0
49.75,9.09,1.36,15.52,0.0,0.0,41.37,0.93,66.33,58.82,40.0,4,3,0,1,1,0,0
44.893585308148474,33.027820583142464,2.4178982736866335,23.49008361606337,0.0,0.0,32.0675709200562,1.3181938049498148,3.0173048409525904,4.1075744753677155,0.0,3,3,0,0,5,0,1
36.33699378376455,12.116356465922628,0.6040283297555091,31.05281116879463,0.0,0.0,24.45600774483932,1.8982924691782617,25.808917762155236,11.042084989266527,0.0,3,3,1,1,7,0,1
49.04204125184286,12.897437926264738,2.8978943444208856,22.498776740094918,8.33,20.0,27.470511296346576,1.0540920292315468,34.06913272187417,32.02311685872565,0.0,5,4,1,0,7,0,1
30.72189806894163,11.316624726738223,1.6602954408640294,12.875265777969263,0.0,0.0,66.43751104933031,1.0409157874729154,27.004712321384055,33.06587895637188,0.0,3,3,0,0,0,1,1
6.01,15.15,2.17,12.07,8.33,0.0,42.09,0.46,42.37,43.14,60.0,1,3,1,0,1,0,0
24.870597337934488,17.227786975871755,0.9082751586192829,14.238405896529663,0.0,0.0,45.061097524169966,1.4908624206903587,34.41552357242645,46.83612930691378,0.0,2,4,0,0,3,0,1
