loan_id,interest,f0,debt_loan_ratio,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_u,recircle_b,scoring_high,scoring_low,early_return,class,year_of_loan,censor_status,house_exist,work_year,use
1014423,8.244,2.0,4.549090909,18,0,0.0,1.2,149.0,649.0909091,556.3636364,1,B,3,1,1,2 years,3
1009668,11.49,6.0,19.42727273,13,1,1.0,70.24615385,12647.30769,675.0,540.0,1,B,3,2,0,10+ years,0
1032502,11.99,6.0,11.20090909,9,0,0.0,33.49230769,11116.0,816.6666667,700.0,3,B,3,1,1,3 years,0
1047479,11.53,7.0,24.01818182,14,0,0.0,41.03076923,22520.0,890.9090909,763.6363636,3,B,3,1,1,10+ years,0
1008668,16.522,4.0,18.02181818,7,0,0.0,53.95384615,16234.61538,903.6363636,774.5454545,1,C,3,0,1,< 1 year,3
1044114,14.418,2.0,23.31818182,12,0,0.0,11.30769231,1430.769231,863.6363636,690.9090909,0,C,3,1,0,1 year,7
1043328,9.009,5.0,13.64545455,16,0,0.0,33.9,16803.0,843.75,675.0,2,A,3,0,0,10+ years,0
1013969,17.57,6.0,15.04636364,8,0,0.0,85.4,13960.0,865.4545455,741.8181818,0,D,5,1,1,2 years,0
1002725,13.519,2.0,16.28181818,17,1,1.0,3.138461538,175.3846154,874.5454545,807.2727273,0,C,5,1,0,6 years,0
1011210,14.58,6.0,10.83272727,12,0,0.0,51.90769231,42841.07692,878.1818182,752.7272727,0,C,5,1,1,10+ years,4
1016994,7.667,4.0,7.972727273,7,0,0.0,42.23076923,15624.23077,805.0,690.0,3,A,3,1,0,3 years,2
1000259,7.551,6.0,19.59272727,12,0,0.0,52.15384615,16662.15385,781.6666667,670.0,3,B,3,1,0,7 years,0
1013063,13.18,2.0,18.11454545,10,0,0.0,6.6,1945.846154,736.3636364,589.0909091,1,C,5,0,0,8 years,4
1007205,18.689,7.0,17.54,9,1,1.0,51.0,7264.0,791.8181818,730.9090909,3,D,3,0,1,1 year,5
1046313,23.67,2.0,14.15,5,1,1.0,42.69230769,1993.384615,737.1212121,631.8181818,0,E,3,1,1,2 years,0
1011801,15.426,2.0,7.734545455,9,0,0.0,48.78461538,6024.923077,961.3636364,769.0909091,0,D,5,0,0,10+ years,0
1026492,8.88,,8.509090909,5,0,0.0,69.92307692,5698.0,916.3636364,785.4545455,3,B,3,1,1,8 years,0
1018515,10.99,4.0,21.51818182,8,0,0.0,19.0,4603.846154,795.4545455,636.3636364,0,B,5,0,0,4 years,0
1048760,13.189,7.0,11.74090909,12,0,0.0,49.56923077,46225.84615,663.4090909,568.6363636,3,B,5,1,0,10+ years,4
1045887,13.041,11.0,19.18,17,0,0.0,51.69230769,20064.0,663.4090909,568.6363636,3,C,3,1,2,5 years,0
1031892,6.864,3.0,19.85454545,16,0,0.0,16.26923077,18647.0,914.7727273,731.8181818,0,A,3,1,1,9 years,4
1034352,15.389,,16.07727273,11,0,0.0,87.8,17480.30769,700.5681818,560.4545455,3,C,3,1,1,3 years,0
1016646,16.115,5.0,21.16363636,9,3,0.0,67.9,7526.769231,705.3030303,604.5454545,5,C,5,0,1,1 year,4
1016914,13.99,8.0,7.265454545,18,1,1.0,34.5,7828.0,715.9090909,613.6363636,0,C,3,0,0,10+ years,2
1015812,18.997,5.0,23.06,14,0,0.0,50.5,27620.92308,822.5,705.0,5,C,5,2,0,2 years,0
1008549,16.489,6.0,27.54545455,17,1,1.0,40.61538462,7879.615385,602.7272727,556.3636364,0,C,3,2,2,2 years,0
1008599,11.061,4.0,3.99,8,3,0.0,56.53846154,6557.384615,947.7272727,758.1818182,0,C,5,1,1,10+ years,9
1007168,12.79,4.0,24.39272727,5,1,1.0,58.9,5007.0,927.2727273,741.8181818,0,C,3,0,2,6 years,0
1034897,16.115,5.0,29.0,10,0,0.0,92.4,12035.69231,785.9090909,725.4545455,0,C,3,2,1,10+ years,0
1036554,8.998,1.0,2.184545455,13,1,1.0,28.24615385,6612.0,850.0,680.0,3,B,3,0,1,2 years,4
1002185,13.779,4.0,25.0,10,0,0.0,56.2,3790.153846,770.0,660.0,0,C,3,1,1,2 years,4
1044700,7.139,13.0,15.96,15,0,0.0,42.6,20279.53846,784.0909091,627.2727273,1,A,3,0,0,4 years,4
1043700,11.99,4.0,25.69090909,9,0,0.0,42.64615385,15913.84615,828.3333333,710.0,0,C,3,2,1,,4
1031610,9.333,,3.829090909,2,0,0.0,47.27692308,1890.0,741.4772727,593.1818182,0,B,3,1,1,3 years,1
1045319,12.837,3.0,3.172727273,5,0,0.0,37.8,4435.846154,927.2727273,741.8181818,0,B,3,0,0,10+ years,0
1014219,14.049,4.0,26.96727273,13,0,0.0,20.21538462,8638.846154,790.1515152,677.2727273,0,D,3,1,2,8 years,0
1019423,11.53,5.0,15.04545455,8,0,0.0,92.7,36536.76923,865.4545455,741.8181818,2,B,3,1,0,2 years,0
1049034,11.682,2.0,17.14545455,6,0,0.0,46.73076923,19672.61538,828.75,765.0,4,B,5,0,1,,4
1044484,19.646,6.0,3.745454545,11,0,0.0,28.61538462,31253.07692,747.5,690.0,0,D,3,2,0,< 1 year,0
1041555,10.503,7.0,14.92,13,0,0.0,94.98461538,47736.92308,868.75,695.0,0,B,3,1,0,5 years,4
1040395,11.061,2.0,4.91,9,0,0.0,16.04615385,2815.0,695.4545455,556.3636364,2,C,3,0,1,3 years,0
1027902,11.14,7.0,11.25,21,0,0.0,20.03076923,12171.0,950.0,760.0,3,B,3,0,2,10+ years,0
1009240,19.52,1.0,17.20363636,2,0,0.0,91.47692308,5491.153846,823.8636364,659.0909091,2,D,3,1,0,4 years,0
1011418,5.841,4.0,5.31,10,0,0.0,65.36923077,6501.230769,778.4090909,622.7272727,2,A,3,0,0,3 years,0
1036247,10.845,10.0,16.53636364,18,0,0.0,14.49230769,10030.0,747.7272727,640.9090909,0,C,3,1,1,5 years,0
1013582,25.289,11.0,8.901818182,21,0,0.0,42.96923077,33803.0,803.6363636,741.8181818,0,F,5,2,0,6 years,5
1039765,12.001,4.0,13.00363636,9,0,0.0,45.69230769,5069.076923,865.4545455,741.8181818,0,B,3,1,0,6 years,2
1024820,4.788,8.0,9.676363636,11,0,0.0,26.65384615,17494.61538,1063.636364,850.9090909,0,A,3,0,0,5 years,0
1003970,11.49,9.0,10.44,23,0,0.0,27.0,22402.0,868.75,695.0,0,B,3,1,2,10+ years,0
1012544,8.784,7.0,23.54545455,18,0,0.0,44.4,39791.0,795.4545455,636.3636364,5,B,5,2,1,7 years,0
1023954,10.49,5.0,16.68,15,0,0.0,25.52307692,17170.46154,845.0,780.0,1,B,3,1,0,10+ years,0
1040553,24.585,8.0,19.19090909,12,0,0.0,93.8,21211.07692,639.5454545,548.1818182,3,D,3,1,0,10+ years,0
1031035,6.39,5.0,12.78181818,23,0,0.0,56.86153846,33867.07692,785.4166667,725.0,0,A,3,2,0,10+ years,0
1048384,12.69,5.0,9.087272727,8,0,0.0,69.89230769,10902.76923,607.1590909,560.4545455,0,C,3,2,1,7 years,0
1025843,10.99,8.0,12.74545455,13,0,0.0,48.67692308,12199.0,810.8333333,695.0,5,B,5,1,1,10+ years,0
1024627,7.35,3.0,10.19454545,13,1,1.0,98.07692308,4119.230769,761.3636364,609.0909091,3,A,3,0,0,6 years,4
1015681,17.347,6.0,13.12727273,8,0,0.0,86.2,26815.0,715.9090909,613.6363636,3,D,5,2,0,6 years,0
1013666,19.327,10.0,22.59818182,18,1,1.0,76.78461538,31576.0,755.6818182,604.5454545,0,D,3,1,1,5 years,5
1040386,12.254,11.0,13.45090909,14,0,0.0,75.70769231,20280.61538,805.0,690.0,0,B,3,1,1,9 years,4
1008073,13.178,1.0,10.50909091,11,0,0.0,24.55384615,3939.692308,856.25,685.0,1,B,3,0,1,9 years,0
1021712,11.99,8.0,4.999090909,9,0,0.0,75.6,7727.0,839.0909091,774.5454545,0,B,3,0,0,7 years,4
1017255,15.381,7.0,18.14545455,11,0,0.0,75.38461538,10175.0,705.3030303,604.5454545,0,D,5,1,1,10+ years,0
1027557,7.9,3.0,18.81,11,0,0.0,48.24615385,10745.0,718.9393939,663.6363636,3,A,3,1,0,10+ years,5
1023662,8.998,5.0,9.687272727,10,2,1.0,44.95384615,9985.0,644.3181818,552.2727273,2,B,3,1,1,10+ years,4
1028009,12.591,2.0,22.58181818,4,0,0.0,96.27692308,4330.307692,710.6060606,609.0909091,0,C,3,2,2,3 years,4
1004390,11.14,8.0,4.663636364,12,0,0.0,28.61538462,5113.0,968.1818182,774.5454545,3,B,3,2,1,10+ years,0
1037761,9.67,8.0,9.327272727,14,0,0.0,81.52307692,43593.46154,655.9090909,605.4545455,0,B,3,1,0,8 years,0
1011232,17.171,5.0,8.772727273,7,0,0.0,66.0,8390.307692,793.3333333,680.0,3,D,3,2,0,,0
1014899,18.81,6.0,20.36363636,12,0,0.0,88.95384615,9307.384615,831.25,665.0,3,C,3,0,1,6 years,4
1002199,11.53,4.0,17.65636364,14,1,1.0,21.32307692,3448.615385,927.2727273,741.8181818,3,B,3,1,1,8 years,0
1033920,18.689,5.0,25.10181818,12,0,0.0,35.76923077,9256.0,871.8181818,747.2727273,0,D,3,1,1,4 years,0
1002144,15.763,4.0,7.243636364,5,0,0.0,76.33846154,12600.0,758.3333333,650.0,0,C,3,2,1,10+ years,0
1032368,14.883,4.0,5.345454545,11,0,0.0,16.73076923,1217.538462,878.1818182,752.7272727,0,B,3,1,0,2 years,9
1031349,13.014,10.0,11.76,15,0,0.0,62.89230769,26976.92308,650.0,600.0,4,C,5,1,2,7 years,0
1036238,10.087,5.0,16.03,14,1,1.0,21.96923077,5512.0,634.7727273,544.0909091,0,B,3,2,0,< 1 year,0
1010057,12.672,2.0,22.36090909,8,0,0.0,108.1153846,6489.230769,664.7727273,613.6363636,3,C,3,2,1,5 years,0
1010959,12.837,6.0,18.45454545,11,0,0.0,46.24615385,11380.38462,644.3181818,552.2727273,3,B,3,1,0,2 years,0
1001629,5.32,3.0,10.44,20,0,0.0,48.03076923,10342.0,975.0,780.0,0,A,3,0,1,4 years,0
1037637,13.99,3.0,28.71818182,21,0,0.0,33.27692308,4177.846154,815.4545455,752.7272727,0,C,3,1,1,< 1 year,0
1044968,16.425,14.0,22.96636364,19,0,0.0,25.93846154,12603.69231,715.9090909,572.7272727,1,D,3,1,0,10+ years,0
1042730,10.989,5.0,27.42545455,15,0,0.0,34.03076923,31796.53846,845.8333333,725.0,3,B,5,0,0,4 years,4
1019288,10.681,5.0,12.03272727,10,0,0.0,50.2,13917.0,742.0833333,685.0,3,B,3,2,1,7 years,0
1008094,15.984,7.0,17.63181818,10,0,0.0,90.34615385,12067.38462,659.8484848,609.0909091,0,D,3,0,1,4 years,4
1028573,10.74,,14.96454545,13,0,0.0,34.43076923,6980.307692,910.0,780.0,0,B,5,0,0,5 years,2
1047730,22.0,7.0,42.18,22,0,0.0,18.5,9667.384615,840.9090909,672.7272727,0,D,5,1,1,10+ years,0
1021529,5.852,4.0,6.136363636,11,0,0.0,57.69230769,21757.07692,705.6818182,564.5454545,1,A,3,1,0,3 years,4
1034275,15.61,3.0,8.629090909,7,0,0.0,14.67692308,6436.615385,968.1818182,774.5454545,0,D,3,2,0,10+ years,0
1014556,6.228,6.0,18.08181818,11,0,0.0,67.73846154,16249.69231,947.7272727,758.1818182,3,A,3,0,1,10+ years,0
1003866,21.97,9.0,30.92727273,17,0,0.0,100.6153846,16747.38462,639.5454545,548.1818182,0,E,5,0,0,5 years,0
1040655,7.689,8.0,25.81090909,15,2,1.0,39.34615385,15501.23077,799.1666667,685.0,3,A,3,1,0,9 years,9
1015674,8.24,6.0,24.3,13,1,0.0,64.93846154,32809.84615,642.6136364,593.1818182,0,B,3,1,1,10+ years,0
1048552,8.69,2.0,11.47636364,5,0,0.0,34.24615385,12230.76923,779.5454545,668.1818182,0,A,3,0,4,2 years,4
1044770,17.991,4.0,27.75454545,22,1,0.0,56.9,9277.0,803.6363636,741.8181818,2,E,5,0,1,5 years,0
1044508,20.889,5.0,22.25454545,9,0,0.0,68.6,11974.30769,585.0,540.0,0,E,5,1,1,1 year,4
1028012,12.591,4.0,19.15454545,7,0,0.0,75.0,120303.6923,906.8181818,725.4545455,5,C,5,1,0,< 1 year,0
1025443,6.24,8.0,3.772727273,12,0,0.0,45.78461538,27657.69231,763.75,705.0,0,A,3,0,0,,2
1031196,16.731,,6.992727273,10,0,0.0,44.49230769,8209.384615,720.4166667,665.0,3,D,3,0,1,< 1 year,0
1009762,7.62,4.0,18.27272727,7,0,0.0,66.80769231,24159.0,777.2727273,621.8181818,3,A,3,0,0,1 year,0
1044360,6.864,5.0,9.21,12,0,0.0,53.0,21511.0,833.1818182,769.0909091,3,A,3,1,0,5 years,0
1007370,16.841,8.0,26.30181818,14,0,0.0,34.89230769,3940.615385,831.25,665.0,3,C,3,1,0,4 years,5
1018523,9.99,5.0,16.47,12,0,0.0,52.87692308,16471.15385,903.6363636,774.5454545,2,B,3,0,0,10+ years,0
1003742,8.019,,13.63090909,5,0,0.0,36.0,9633.461538,735.0,630.0,3,A,3,2,1,< 1 year,4
1016684,10.377,4.0,13.00909091,11,0,0.0,80.30769231,17248.0,695.4545455,556.3636364,1,B,3,1,0,10+ years,0
1021939,19.99,3.0,3.109090909,9,1,0.0,27.03076923,11061.07692,767.0454545,613.6363636,0,E,5,2,0,5 years,0
1024352,4.788,6.0,14.11,20,0,0.0,35.0,25755.0,857.9545455,686.3636364,0,A,3,1,0,10+ years,4
1041075,14.289,5.0,12.47,7,1,1.0,72.0,11932.30769,906.8181818,725.4545455,0,B,3,1,1,7 years,0
1048513,10.323,2.0,7.330909091,8,1,1.0,5.0,1063.846154,753.030303,645.4545455,0,B,3,0,0,2 years,2
1038469,12.584,7.0,17.96,17,0,0.0,30.47692308,22395.69231,823.8636364,659.0909091,2,B,5,2,0,10+ years,4
1027419,27.79,11.0,20.84,15,0,0.0,42.57692308,21550.15385,742.0833333,685.0,0,F,3,2,1,2 years,7
1028237,14.049,4.0,14.77,13,0,0.0,99.3,44898.46154,975.0,780.0,2,C,5,1,2,10+ years,4
1008920,11.862,4.0,25.69090909,7,0,0.0,62.4,22029.23077,758.3333333,700.0,4,C,5,0,1,10+ years,0
1038723,18.205,4.0,5.62,7,1,1.0,0.346153846,42.0,770.0,660.0,0,D,5,2,1,,5
1012390,23.87,8.0,15.00909091,17,0,0.0,77.6,18338.76923,803.6363636,741.8181818,0,E,3,0,1,10+ years,10
1017787,7.854,,4.5,8,0,0.0,13.29230769,9817.846154,816.6666667,700.0,2,A,3,0,0,3 years,9
1014537,26.95,2.0,26.52727273,7,0,0.0,26.21538462,2017.0,679.5454545,627.2727273,0,F,5,1,1,6 years,5
1017402,11.151,2.0,5.389090909,7,0,0.0,69.13846154,7117.846154,815.4545455,752.7272727,0,C,3,2,0,10+ years,5
1016643,11.99,3.0,21.16,7,0,0.0,110.6538462,26846.61538,763.75,705.0,0,C,3,2,1,3 years,0
1000371,13.882,4.0,13.71272727,15,0,0.0,57.6,29893.84615,700.5681818,560.4545455,0,C,3,1,1,10+ years,4
1015714,8.67,2.0,8.34,7,0,0.0,84.5,6732.923077,690.3409091,552.2727273,0,B,3,0,1,1 year,0
1001492,16.489,5.0,23.3,9,0,0.0,85.61538462,17700.0,715.9090909,613.6363636,0,C,3,0,1,8 years,0
1004998,8.253,3.0,26.4,6,0,0.0,88.09230769,10877.53846,818.1818182,654.5454545,3,B,3,0,2,10+ years,5
1033879,16.841,6.0,33.39272727,12,0,0.0,89.6,26065.0,831.25,665.0,3,C,3,0,0,7 years,2
1027445,8.679,8.0,5.4,15,2,2.0,33.46153846,9031.0,793.3333333,680.0,2,A,3,1,1,10+ years,4
1014643,16.875,6.0,23.44909091,13,0,0.0,58.7,15034.92308,803.6363636,741.8181818,0,D,3,2,0,4 years,4
1016622,14.124,,8.881818182,8,0,0.0,38.53846154,2670.0,871.8181818,747.2727273,0,C,3,0,0,3 years,2
1015820,7.139,5.0,12.20909091,12,0,0.0,90.4,17353.84615,685.2272727,548.1818182,3,A,3,0,0,10+ years,4
1000697,14.33,8.0,10.5,13,0,0.0,68.30769231,9586.0,630.0,540.0,0,C,3,0,0,8 years,4
1048494,18.205,5.0,12.93636364,7,0,0.0,70.3,2307.0,639.5454545,548.1818182,0,D,5,1,0,8 years,0
1022538,13.959,12.0,30.20909091,16,0,0.0,66.87692308,73645.38462,700.5681818,560.4545455,0,C,5,0,0,10+ years,0
1028177,7.101,4.0,13.60636364,9,0,0.0,66.92307692,6188.076923,878.1818182,752.7272727,3,A,3,2,1,1 year,4
1024149,10.989,4.0,11.04,8,0,0.0,56.07692308,3645.0,961.3636364,769.0909091,3,B,3,0,2,5 years,3
1026921,17.27,,3.861818182,5,1,1.0,110.3076923,3501.076923,644.3181818,552.2727273,1,D,3,0,0,5 years,5
1042761,14.839,3.0,17.53090909,25,0,0.0,13.6,3056.307692,731.25,675.0,3,C,5,0,0,10+ years,2
1027653,10.637,5.0,11.73818182,7,0,0.0,73.15384615,4534.615385,769.1666667,710.0,3,B,3,1,0,10+ years,0
1024455,13.33,3.0,24.52,9,0,0.0,60.46153846,4610.0,778.4090909,622.7272727,3,C,3,0,1,10+ years,0
1010882,6.858,13.0,13.33636364,23,0,0.0,27.56923077,25160.0,910.0,780.0,0,A,3,1,0,10+ years,4
1018506,15.389,6.0,19.75636364,11,0,0.0,71.50769231,26114.30769,825.0,660.0,2,C,3,0,1,1 year,0
1021588,6.741,10.0,17.02909091,19,0,0.0,46.30769231,45109.0,677.7272727,580.9090909,0,A,3,0,0,10+ years,4
1004713,9.44,2.0,34.00909091,7,0,0.0,42.10769231,6609.230769,912.5,730.0,5,B,5,0,0,10+ years,0
1009658,15.1,6.0,8.410909091,14,1,1.0,61.2,7293.230769,780.0,720.0,1,C,3,2,1,,0
1009663,8.129,6.0,18.43636364,13,1,1.0,14.0,3201.0,784.0909091,627.2727273,0,A,3,1,0,,2
1031586,13.739,5.0,19.74545455,12,0,0.0,33.92307692,11029.61538,845.0,780.0,0,B,5,1,0,8 years,2
1008426,26.389,8.0,13.05,9,1,1.0,38.0,12783.07692,843.75,675.0,0,E,3,0,0,1 year,0
1036369,16.544,3.0,3.730909091,6,0,0.0,54.57692308,7392.0,837.5,670.0,3,C,5,1,0,7 years,6
1026817,15.389,11.0,16.19181818,20,0,0.0,40.96153846,21455.53846,731.25,675.0,0,C,3,0,1,6 years,0
1023506,7.282,,0.196363636,9,0,0.0,0.0,12.92307692,939.1666667,805.0,3,A,3,2,0,10+ years,0
1008077,17.86,4.0,30.92,9,0,0.0,59.76923077,5887.0,803.6363636,741.8181818,3,D,3,1,0,3 years,0
1031619,14.64,4.0,11.22545455,6,1,1.0,48.46153846,3318.0,685.2272727,548.1818182,3,C,3,1,0,6 years,2
1038137,13.482,2.0,7.41,3,0,0.0,97.03076923,3658.153846,741.4772727,593.1818182,1,C,3,2,1,10+ years,0
1013194,19.935,8.0,29.11636364,11,0,0.0,74.30769231,36766.15385,934.0909091,747.2727273,0,E,5,1,0,10+ years,0
1028359,16.99,6.0,12.37090909,17,0,0.0,42.21538462,8056.461538,852.7272727,730.9090909,0,D,5,1,0,1 year,0
1036398,17.99,8.0,16.67272727,13,0,0.0,50.3,31446.92308,669.6969697,618.1818182,3,D,3,1,0,1 year,0
1032238,8.703,5.0,3.501818182,10,0,0.0,39.69230769,7011.846154,799.1666667,685.0,3,B,3,2,0,6 years,4
1030398,15.499,5.0,10.01818182,6,0,0.0,96.11538462,7955.0,856.25,685.0,0,B,3,2,0,10+ years,0
1040529,20.02,2.0,31.18,11,1,1.0,8.6,1132.615385,843.75,675.0,5,E,5,2,1,6 years,0
1019138,8.19,4.0,15.3,9,0,0.0,48.0,10147.38462,968.1818182,774.5454545,3,A,5,1,0,10+ years,0
1023703,16.29,11.0,28.80909091,19,0,0.0,79.7,28385.0,694.3181818,640.9090909,4,C,5,2,0,1 year,4
1008569,5.32,2.0,15.52909091,13,0,0.0,26.0,10403.07692,933.6363636,861.8181818,0,A,3,0,0,3 years,0
1002705,15.389,5.0,11.31818182,7,1,0.0,77.90769231,18304.0,742.0833333,685.0,0,C,3,1,1,10+ years,5
1030098,9.702,3.0,16.87,8,0,0.0,46.9,10426.15385,633.75,585.0,0,B,3,1,1,6 years,8
1047353,10.78,2.0,41.94545455,20,0,0.0,54.2,4828.0,875.0,750.0,3,B,3,0,0,< 1 year,4
1020626,10.377,2.0,12.32727273,3,0,0.0,83.13846154,7550.769231,752.9166667,695.0,0,B,3,1,0,10+ years,4
1021855,20.49,,19.35454545,15,0,0.0,71.1,29321.53846,767.0454545,613.6363636,2,E,3,2,1,1 year,4
1014952,8.679,10.0,12.78545455,19,0,0.0,28.96923077,14452.0,747.5,690.0,3,A,3,1,0,10+ years,4
1031224,13.491,3.0,1.94,16,0,0.0,79.73076923,3829.615385,644.3181818,552.2727273,3,C,3,1,0,1 year,0
1004336,23.089,11.0,30.61090909,15,1,1.0,41.90769231,11245.23077,659.8484848,609.0909091,0,E,3,2,1,10+ years,7
1011913,7.07,11.0,24.44545455,35,0,0.0,30.58461538,23959.38462,692.0454545,593.1818182,0,A,3,2,0,10+ years,10
1023126,8.496,2.0,7.518181818,5,1,1.0,20.67692308,2166.923077,897.2727273,769.0909091,2,B,3,1,1,< 1 year,0
1015855,17.57,1.0,10.34181818,11,0,0.0,1.3,248.0769231,862.5,690.0,0,D,3,0,1,10+ years,5
1003073,16.416,7.0,34.29818182,14,0,0.0,90.13846154,22095.0,593.8636364,548.1818182,1,D,5,1,0,< 1 year,4
1031811,20.817,4.0,28.6,8,0,0.0,93.5,38066.0,981.8181818,785.4545455,0,F,5,2,1,4 years,4
1013142,9.92,3.0,16.88727273,12,0,0.0,3.230769231,1298.076923,753.030303,645.4545455,0,B,3,1,0,6 years,0
1028439,19.03,4.0,27.49090909,9,0,0.0,49.96923077,8351.538462,737.1212121,631.8181818,3,D,3,1,2,,0
1030608,7.362,6.0,16.99363636,9,0,0.0,68.2,8308.615385,700.5681818,560.4545455,3,B,3,0,0,10+ years,0
1046219,10.439,1.0,3.36,3,0,0.0,12.3,2077.384615,756.8181818,605.4545455,1,B,3,1,1,2 years,5
1030297,14.22,4.0,15.50454545,7,0,0.0,96.23076923,29230.15385,755.6818182,604.5454545,3,C,5,1,0,10+ years,0
1045134,10.41,14.0,15.85090909,23,0,0.0,49.93846154,14095.84615,742.0833333,685.0,0,B,3,0,1,9 years,4
1023622,13.585,8.0,14.49,10,0,0.0,90.35384615,34179.23077,747.5,690.0,2,B,3,2,0,10+ years,0
1042306,6.921,4.0,22.38545455,8,0,0.0,17.7,5425.384615,850.4166667,785.0,3,A,3,0,0,1 year,4
1044994,13.041,4.0,18.51272727,5,0,0.0,96.6,18381.92308,680.1136364,544.0909091,1,C,5,1,1,8 years,0
1049323,5.32,3.0,0.54,9,0,0.0,4.846153846,4472.461538,875.0,750.0,2,A,3,1,0,8 years,6
1033276,27.324,2.0,21.27272727,8,0,0.0,13.7,2309.0,638.1818182,589.0909091,0,E,5,2,2,< 1 year,0
1034374,20.5,7.0,14.24545455,11,0,0.0,79.7,20474.0,602.7272727,556.3636364,2,E,3,0,0,1 year,0
1025717,4.788,3.0,9.072727273,8,0,0.0,37.01538462,13186.15385,812.5,650.0,2,A,3,0,0,< 1 year,0
1019755,12.591,10.0,12.35454545,14,1,1.0,31.03846154,11568.92308,868.75,695.0,0,C,3,1,1,10+ years,0
1002840,24.093,5.0,21.62727273,12,0,0.0,4.984615385,2425.384615,696.8181818,597.2727273,0,E,5,1,0,,0
1011317,9.16,4.0,18.72727273,9,1,1.0,76.46153846,12534.30769,900.0,720.0,1,B,3,1,1,< 1 year,0
1022779,14.49,6.0,24.54545455,10,0,0.0,69.69230769,9482.0,778.4090909,622.7272727,0,C,3,2,1,6 years,4
1028267,18.99,6.0,22.6,10,0,0.0,66.11538462,11283.0,634.7727273,544.0909091,0,E,5,1,0,10+ years,0
1014301,25.289,2.0,21.55454545,7,0,0.0,68.95384615,10348.61538,781.6666667,670.0,5,F,5,0,1,6 years,0
1036851,8.679,3.0,32.56,11,0,0.0,82.61538462,37668.0,1002.272727,801.8181818,0,A,3,0,0,10+ years,0
1018876,14.049,3.0,14.5,7,0,0.0,57.92307692,4174.153846,682.5,585.0,0,D,5,2,0,1 year,0
1049967,16.478,4.0,9.409090909,6,0,0.0,61.4,2973.384615,906.8181818,725.4545455,0,C,3,0,2,10+ years,0
1026231,10.087,4.0,19.95,8,0,0.0,81.4,26648.46154,835.2272727,668.1818182,0,B,5,1,0,7 years,4
1018651,11.178,,4.527272727,5,0,0.0,49.66153846,17567.30769,624.8863636,576.8181818,2,B,3,1,1,3 years,0
1037691,10.251,3.0,11.2,6,0,0.0,39.11538462,3834.923077,815.4545455,752.7272727,0,B,3,1,1,8 years,2
1002933,12.99,3.0,25.65,6,0,0.0,41.7,9619.615385,890.9090909,763.6363636,0,B,3,1,0,10+ years,0
1040855,17.171,6.0,30.06,11,0,0.0,80.55384615,41083.84615,772.7272727,618.1818182,0,D,5,1,2,10+ years,4
1032685,12.05,6.0,16.59090909,17,0,0.0,19.2,5409.0,602.7272727,556.3636364,0,C,3,0,0,10+ years,2
1025485,8.253,7.0,18.79,16,0,0.0,12.09230769,4729.846154,832.5757576,713.6363636,1,B,3,0,0,1 year,0
1015271,23.1,4.0,9.74,4,0,0.0,91.32307692,5007.692308,680.1136364,544.0909091,0,E,3,0,1,1 year,4
1001414,8.937,2.0,13.82181818,7,0,0.0,59.88461538,7826.0,779.5454545,668.1818182,3,B,3,0,1,< 1 year,4
1007751,11.47,6.0,10.02545455,10,0,0.0,29.26153846,6896.615385,774.5833333,715.0,2,B,3,2,1,4 years,0
1046622,19.327,6.0,17.44363636,9,0,0.0,63.8,10998.61538,906.8181818,725.4545455,3,D,3,1,0,10+ years,0
1008683,7.89,11.0,18.57,15,0,0.0,22.07692308,20310.0,954.5454545,763.6363636,0,A,3,1,0,1 year,0
1017633,10.99,3.0,16.92818182,14,0,0.0,49.2,11043.0,875.0,700.0,1,B,5,0,0,4 years,0
1009714,13.739,5.0,30.22363636,12,0,0.0,39.30769231,22453.84615,910.0,780.0,1,B,3,1,2,1 year,0
1008390,16.99,4.0,20.86,5,0,0.0,36.36923077,4770.0,789.7727273,631.8181818,2,D,3,0,2,5 years,0
1000814,5.616,6.0,26.36727273,13,0,0.0,37.8,10673.38462,696.8181818,597.2727273,2,A,3,0,2,4 years,0
1018542,10.99,6.0,28.96,12,1,1.0,78.23076923,9078.461538,927.2727273,741.8181818,3,B,3,1,0,2 years,0
1008131,10.076,4.0,21.39090909,10,0,0.0,36.4,10114.46154,874.5454545,807.2727273,3,B,3,0,0,,0
1049043,9.702,4.0,12.95,16,0,0.0,37.15384615,2705.230769,934.0909091,747.2727273,1,B,3,1,1,1 year,0
1023031,19.03,9.0,31.85454545,14,0,0.0,74.76923077,23505.0,767.0454545,613.6363636,5,D,5,0,2,10+ years,0
1013679,21.99,8.0,16.43636364,21,0,0.0,75.92307692,19543.0,630.0,540.0,3,F,5,1,2,6 years,2
1033513,14.839,6.0,24.01090909,11,1,1.0,21.53846154,7634.307692,690.3409091,552.2727273,3,C,3,2,2,10+ years,0
1010935,12.303,11.0,17.33636364,26,0,0.0,39.23076923,12441.23077,672.9545455,576.8181818,0,C,5,1,0,10+ years,0
1037821,17.57,4.0,25.84363636,10,1,1.0,33.96923077,11316.92308,694.3181818,640.9090909,3,D,5,2,1,3 years,0
1022670,21.483,4.0,18.35181818,14,1,1.0,61.38461538,9448.0,785.9090909,725.4545455,3,D,5,0,0,3 years,0
1014060,20.933,,6.06,7,1,1.0,45.98461538,2941.076923,791.8181818,730.9090909,0,E,5,1,0,4 years,1
