loan_id,interest,f0,debt_loan_ratio,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_u,recircle_b,scoring_high,scoring_low,early_return,class,year_of_loan,censor_status,house_exist,work_year,use
1014689,18.89,15.15,1.61,10.34,0.0,0.0,52.73,3.28,2.43,3.31,60.0,2,3,1,0,3,0
1024149,21.27,12.12,1.11,12.07,0.0,0.0,46.49,0.47,68.83,61.76,60.0,2,3,0,2,5,3
1028944,42.78,21.21,1.71,29.31,0.0,0.0,69.95,2.58,30.17,16.18,20.0,4,5,1,1,0,0
1018478,19.6,9.09,1.45,10.34,0.0,0.0,80.34,3.99,35.97,35.05,0.0,2,5,1,0,1,0
1031858,24.7,15.15,1.17,12.07,8.33,20.0,43.62,1.04,0.81,1.1,0.0,3,3,0,0,1,0
1036673,38.82,30.3,1.78,29.31,8.33,0.0,43.11,1.38,9.98,2.21,60.0,3,5,2,1,11,0
1008737,24.7,27.27,1.87,22.41,0.0,0.0,76.91,1.81,40.57,28.43,20.0,2,3,2,1,0,0
1040862,40.78,30.3,3.26,25.86,0.0,0.0,61.93,4.7,25.76,35.05,60.0,5,3,1,0,3,0
1023033,40.1,15.15,1.39,15.52,16.67,0.0,49.06,0.45,21.13,5.51,60.0,3,3,1,1,0,0
1042726,17.51,12.12,4.31,32.76,8.33,0.0,24.29,2.48,73.82,67.65,40.0,2,3,0,0,8,4
1017697,26.75,18.18,2.07,15.52,8.33,0.0,56.63,1.08,47.8,50.0,60.0,3,3,1,2,7,0
1003204,23.67,6.06,1.17,5.17,0.0,0.0,76.43,0.6,22.97,18.63,60.0,3,3,1,1,7,0
1004192,15.04,27.27,1.74,20.69,0.0,0.0,64.83,4.22,51.29,54.41,20.0,2,3,1,0,10,0
1025936,9.59,33.33,2.36,24.14,0.0,0.0,18.07,2.97,75.73,85.29,60.0,1,3,0,0,1,4
1021697,25.03,15.15,2.71,10.34,0.0,0.0,72.95,0.81,34.9,33.7,0.0,2,3,0,0,1,0
1005897,8.08,9.09,1.77,24.14,8.33,20.0,42.55,1.05,8.92,12.13,60.0,1,3,0,2,4,4
1013345,49.82,18.18,1.48,18.97,8.33,20.0,21.43,0.16,1.62,2.21,0.0,4,3,1,1,10,0
1014695,5.86,15.15,1.98,10.34,0.0,0.0,15.4,20.13,22.69,30.88,60.0,1,3,1,2,11,4
1010542,46.96,18.18,0.54,8.62,0.0,0.0,51.28,0.83,66.33,58.82,20.0,4,3,0,1,1,12
1017447,18.18,12.12,1.0,6.9,0.0,0.0,67.88,3.36,32.25,18.63,0.0,2,3,1,0,9,0
1028730,64.7,12.12,1.42,8.62,0.0,0.0,53.14,3.96,47.32,36.4,0.0,5,5,1,2,5,0
1049521,8.08,24.24,3.5,24.14,0.0,0.0,20.4,1.5,60.6,66.18,0.0,1,3,0,1,9,0
1013534,11.34,15.15,0.9,17.24,16.67,40.0,17.98,0.88,23.94,19.85,0.0,2,3,0,1,3,4
1012080,39.88,21.21,2.02,18.97,0.0,0.0,62.83,1.33,62.59,54.41,0.0,4,3,0,1,10,5
1002073,34.64,15.15,1.5,10.34,0.0,0.0,19.64,0.23,37.45,24.75,0.0,4,3,1,0,4,0
1025449,25.72,6.06,0.94,3.45,0.0,0.0,73.21,2.93,4.05,5.51,0.0,3,5,1,1,1,0
1036697,38.11,30.3,1.31,17.24,8.33,20.0,54.72,1.36,47.8,50.0,0.0,3,3,0,1,6,0
1023924,18.18,15.15,3.04,43.1,0.0,0.0,17.66,1.66,56.19,76.47,0.0,2,3,1,1,10,5
1009580,12.6,24.24,0.57,27.59,0.0,0.0,24.55,3.26,62.93,69.12,0.0,1,3,1,2,1,0
1028486,26.84,15.15,0.94,15.52,8.33,20.0,35.74,0.97,30.17,16.18,0.0,2,3,1,0,1,4
1017779,11.0,12.12,0.46,10.34,0.0,0.0,32.59,1.27,32.69,44.49,0.0,1,3,0,1,1,0
1034079,43.77,12.12,1.23,10.34,0.0,0.0,66.73,1.7,13.78,18.75,0.0,4,5,2,0,2,0
1028034,5.86,15.15,1.85,31.03,0.0,0.0,63.81,5.87,42.37,43.14,0.0,1,3,1,0,1,0
1003188,56.17,45.45,2.92,29.31,0.0,0.0,36.73,2.23,22.97,18.63,0.0,5,5,2,1,11,4
1032182,21.27,9.09,0.87,15.52,0.0,0.0,29.66,0.79,23.94,8.82,0.0,2,5,0,0,1,0
1034660,27.8,18.18,2.85,12.07,0.0,0.0,62.37,1.56,34.33,21.08,0.0,3,3,2,1,0,0
1013636,28.8,36.36,1.95,25.86,0.0,0.0,50.13,1.44,16.39,22.3,0.0,2,3,1,1,1,7
1042317,10.93,9.09,2.32,10.34,0.0,0.0,13.78,0.71,61.03,52.57,0.0,1,3,1,0,3,2
1002928,1.85,6.06,0.42,20.69,0.0,0.0,7.75,0.75,34.61,33.33,0.0,1,3,1,0,7,2
1006697,23.67,15.15,1.17,12.07,8.33,0.0,16.68,0.63,46.47,63.24,0.0,3,3,1,0,1,0
1001554,14.67,9.09,0.37,13.79,16.67,40.0,48.5,1.48,22.97,18.63,0.0,2,3,0,0,3,0
1008034,5.58,12.12,2.91,37.93,0.0,0.0,40.71,1.73,35.58,34.56,0.0,1,3,0,2,0,4
1022934,30.41,15.15,2.24,13.79,0.0,0.0,85.24,0.92,47.8,50.0,0.0,3,3,1,0,1,0
1006637,11.9,24.24,2.16,25.86,0.0,0.0,48.98,2.8,48.46,37.75,0.0,2,3,2,0,5,0
1049095,22.9,45.45,2.19,50.0,8.33,20.0,24.55,1.7,55.32,45.83,0.0,3,3,2,2,2,0
1025081,7.98,15.15,2.02,15.52,0.0,0.0,24.11,1.4,59.89,51.23,0.0,1,3,0,2,4,0
1006512,17.64,24.24,0.96,32.76,0.0,0.0,20.82,3.31,16.96,11.03,0.0,2,3,1,1,5,4
1034542,36.34,15.15,1.0,13.79,0.0,0.0,10.8,0.31,42.59,57.97,0.0,3,5,1,1,2,0
1041721,16.43,12.12,1.22,8.62,0.0,0.0,75.86,4.98,13.47,6.62,0.0,2,5,1,0,5,4
1040114,29.28,18.18,2.14,25.86,0.0,0.0,24.11,2.59,64.46,56.62,0.0,3,5,2,0,3,0
1032760,27.6,6.06,1.83,12.07,8.33,20.0,30.8,1.02,9.73,13.24,0.0,2,3,2,0,4,4
1037116,14.92,12.12,1.61,13.79,0.0,0.0,72.96,6.67,72.57,66.18,0.0,2,5,1,0,1,0
1015579,30.14,6.06,1.82,12.07,0.0,0.0,42.32,0.6,14.59,19.85,60.0,3,3,1,1,10,4
1049862,36.31,18.18,3.4,43.1,0.0,0.0,40.54,1.56,8.23,0.0,60.0,4,3,2,1,3,0
1006814,45.25,21.21,2.62,15.52,0.0,0.0,49.74,1.01,33.83,32.35,0.0,4,3,2,0,11,0
1013931,39.42,12.12,0.2,6.9,0.0,0.0,18.3,0.39,33.68,45.83,0.0,4,3,1,1,0,5
1023897,55.17,21.21,1.62,29.31,0.0,0.0,59.82,4.44,24.88,9.93,20.0,4,5,2,0,3,0
1028621,21.78,36.36,1.72,24.14,0.0,0.0,52.58,2.58,39.53,27.21,60.0,2,3,0,1,1,3
1010830,49.75,18.18,2.73,17.24,8.33,0.0,50.71,2.18,53.62,57.35,0.0,4,5,2,0,10,2
1049136,8.57,,2.04,22.41,0.0,0.0,38.8,4.75,46.8,35.78,20.0,1,3,2,1,5,0
1026694,49.78,,1.33,20.69,0.0,0.0,74.08,1.79,9.98,2.21,0.0,5,5,1,1,10,0
1038733,55.17,12.12,0.81,8.62,25.0,0.0,64.9,1.18,46.63,48.53,0.0,4,5,1,0,10,0
1033048,5.58,30.3,2.81,27.59,0.0,0.0,39.95,4.89,11.35,15.44,0.0,1,3,2,0,1,4
1022413,45.75,24.24,1.82,15.52,8.33,20.0,31.96,0.7,12.79,17.4,0.0,4,5,2,1,1,0
1032835,24.7,,1.99,15.52,0.0,0.0,34.82,1.47,33.29,19.85,0.0,2,5,1,0,2,0
1021893,45.98,30.3,2.68,18.97,16.67,0.0,45.6,2.34,51.29,54.41,40.0,4,3,1,1,9,0
1042481,63.87,18.18,2.32,13.79,0.0,0.0,33.04,0.35,53.62,57.35,0.0,6,5,1,0,4,3
1039459,34.97,6.06,2.02,12.07,0.0,0.0,95.28,0.8,13.69,18.63,60.0,3,3,0,0,8,0
1016825,27.03,9.09,1.14,20.69,0.0,0.0,9.64,0.33,68.83,61.76,60.0,3,3,1,2,5,2
1011810,40.1,33.33,1.47,22.41,0.0,0.0,60.27,10.15,34.9,33.7,0.0,3,3,2,0,3,4
1041135,27.8,9.09,3.2,12.07,8.33,20.0,58.16,0.8,41.3,41.79,60.0,3,3,0,0,5,5
1033846,5.18,9.09,0.97,13.79,0.0,0.0,14.39,0.5,41.6,29.66,60.0,1,3,0,1,2,0
1010923,22.75,15.15,0.69,13.79,8.33,20.0,28.6,0.72,34.33,21.08,0.0,3,3,2,1,10,5
1001737,43.98,21.21,2.34,25.86,0.0,0.0,36.96,13.76,53.03,43.14,40.0,3,3,2,1,7,0
1043059,5.86,39.39,1.85,34.48,0.0,0.0,19.59,5.09,83.79,79.41,60.0,1,3,0,0,2,0
1023051,57.02,18.18,3.83,13.79,0.0,0.0,64.96,5.91,62.59,54.41,0.0,5,5,1,1,10,0
1008352,26.85,21.21,2.91,29.31,0.0,0.0,15.69,1.6,39.62,53.92,80.0,3,5,1,0,0,0
1010336,3.64,15.15,1.76,31.03,0.0,0.0,53.81,4.04,67.58,60.29,60.0,1,3,0,1,2,4
1026891,21.0,21.21,1.44,18.97,0.0,0.0,63.18,2.19,41.06,55.88,60.0,2,3,2,2,7,0
1007590,38.11,9.09,2.86,10.34,0.0,0.0,63.9,0.7,65.09,57.35,20.0,3,3,1,0,11,0
1038336,14.11,9.09,0.81,17.24,0.0,0.0,59.22,1.6,56.19,76.47,0.0,1,3,1,0,7,2
1048282,20.45,24.24,1.69,25.86,0.0,0.0,50.33,6.4,52.95,72.06,100.0,2,5,1,0,1,0
1026854,43.8,18.18,1.88,18.97,0.0,0.0,32.67,1.68,4.05,5.51,40.0,4,5,2,0,8,0
1034314,22.74,,1.64,8.62,0.0,0.0,68.15,1.27,16.21,22.06,0.0,2,5,0,1,4,10
1024366,23.6,21.21,0.48,18.97,0.0,0.0,75.94,2.2,11.89,16.18,60.0,2,3,2,0,2,0
1039635,29.07,,0.75,22.41,0.0,0.0,68.78,2.58,39.98,54.41,20.0,4,3,0,1,1,0
1037922,28.36,12.12,2.87,27.59,0.0,0.0,16.53,2.11,37.52,37.01,0.0,3,5,0,0,2,4
1039301,38.11,24.24,3.6,25.86,0.0,0.0,47.01,2.43,41.06,55.88,0.0,3,3,0,1,1,0
1045971,35.13,51.52,3.03,84.48,8.33,20.0,31.61,3.57,57.61,48.53,0.0,3,3,2,1,3,0
1036214,11.87,15.15,1.35,13.79,0.0,0.0,48.21,0.79,21.03,16.18,60.0,2,3,2,0,9,4
1006094,34.64,18.18,1.66,12.07,0.0,0.0,52.9,3.8,48.96,51.47,80.0,4,5,1,1,0,4
1012612,29.29,,1.68,22.41,0.0,0.0,69.56,2.17,4.05,5.51,60.0,2,3,2,1,11,0
1049323,1.85,9.09,0.05,13.79,0.0,0.0,4.02,0.57,53.03,56.62,40.0,1,3,1,0,8,6
1040545,16.13,6.06,0.02,10.34,0.0,0.0,2.1,0.2,48.25,37.5,60.0,2,3,0,0,10,2
1002756,15.97,6.06,1.99,5.17,0.0,0.0,81.5,0.53,42.37,43.14,60.0,2,3,0,1,2,4
1027961,8.26,36.36,0.63,32.76,0.0,0.0,21.87,5.39,57.11,61.76,40.0,1,3,1,0,5,0
1032673,15.04,18.18,1.85,31.03,0.0,0.0,44.6,2.6,67.58,60.29,40.0,2,3,0,1,10,4
1041225,43.87,36.36,2.02,27.59,0.0,0.0,53.19,2.71,26.75,36.4,0.0,3,3,2,1,3,0
1002922,28.8,15.15,1.35,17.24,0.0,0.0,66.88,1.33,50.75,40.44,20.0,2,3,1,0,9,0
1025403,14.45,6.06,0.6,13.79,0.0,0.0,18.08,0.53,19.58,14.34,60.0,2,3,0,2,1,3
1035443,19.2,27.27,2.99,29.31,0.0,0.0,37.6,2.33,30.73,28.43,60.0,2,3,1,0,1,4
1034029,72.06,18.18,1.78,12.07,0.0,0.0,44.77,3.01,63.84,55.88,0.0,6,3,2,0,3,3
1049899,13.84,15.15,1.29,17.24,0.0,0.0,11.43,0.26,37.03,24.26,80.0,2,5,0,0,4,0
1033272,25.71,18.18,2.73,18.97,0.0,0.0,75.36,3.09,37.03,36.4,20.0,3,3,2,1,9,0
1003482,26.72,27.27,2.48,18.97,0.0,0.0,15.0,0.76,46.18,35.05,60.0,3,3,0,2,5,0
1043672,4.28,6.06,1.17,13.79,0.0,0.0,17.6,1.85,45.45,34.19,0.0,1,3,0,0,7,0
1035710,48.69,15.15,1.44,10.34,8.33,20.0,64.92,0.96,38.1,37.75,0.0,3,3,0,1,5,0
1034268,17.2,12.12,3.01,20.69,0.0,0.0,46.22,2.96,57.61,48.53,60.0,2,3,1,1,1,9
1006327,11.68,12.12,0.73,18.97,83.33,0.0,18.21,1.04,38.49,38.24,60.0,1,3,1,0,1,0
1042675,8.95,9.09,0.65,12.07,0.0,0.0,14.29,1.15,29.18,26.47,60.0,1,3,0,0,11,4
1006876,21.27,33.33,2.31,50.0,0.0,0.0,30.8,2.04,63.84,55.88,0.0,2,5,2,1,11,0
1035899,22.53,27.27,1.72,37.93,0.0,0.0,76.91,4.24,47.32,36.4,0.0,3,3,2,1,6,9
1020129,23.12,24.24,2.45,17.24,0.0,0.0,47.35,1.36,18.19,24.75,40.0,2,3,2,1,7,0
1036444,40.1,27.27,1.38,17.24,0.0,0.0,39.46,1.8,27.74,37.75,60.0,3,3,1,1,2,4
1042863,11.65,18.18,2.54,32.76,0.0,0.0,35.89,2.67,23.94,8.82,60.0,2,3,0,1,10,0
1023862,17.26,9.09,0.84,13.79,0.0,0.0,12.6,1.09,28.79,25.98,0.0,2,3,0,0,10,4
1019057,39.42,15.15,2.26,15.52,0.0,0.0,57.55,4.38,66.33,58.82,0.0,3,5,2,1,10,0
1004711,20.59,12.12,1.6,6.9,0.0,0.0,41.88,1.75,26.75,12.13,0.0,2,5,1,1,10,0
1014269,58.91,21.21,1.75,13.79,8.33,20.0,56.07,1.32,9.1,1.1,60.0,5,3,0,1,9,0
1032162,3.67,12.12,0.18,20.69,0.0,0.0,5.89,0.39,21.79,29.66,60.0,1,3,1,0,1,4
1014910,28.77,45.45,2.55,37.93,16.67,20.0,54.62,2.29,22.0,17.4,60.0,3,3,2,1,2,7
1019849,23.19,12.12,0.16,8.62,0.0,0.0,35.05,0.91,53.62,57.35,60.0,2,3,2,0,9,0
1011133,39.3,3.03,0.95,18.97,8.33,20.0,0.19,0.0,0.0,0.0,0.0,4,5,1,1,4,3
1004998,11.9,9.09,2.64,8.62,0.0,0.0,73.04,1.4,42.64,30.88,60.0,2,3,0,2,1,5
1029646,19.23,9.09,2.12,18.97,0.0,0.0,27.32,1.78,32.67,30.88,0.0,2,5,2,0,1,0
1032861,22.81,9.09,1.09,8.62,8.33,20.0,60.15,0.82,40.23,40.44,0.0,2,3,0,0,1,0
1013137,10.65,12.12,2.15,10.34,16.67,0.0,50.99,1.22,9.1,1.1,0.0,1,3,1,1,4,0
1038263,8.88,18.18,2.73,15.52,0.0,0.0,27.93,2.38,37.64,51.23,0.0,1,3,1,2,9,0
1026190,7.12,33.33,1.3,20.69,0.0,0.0,18.37,1.94,53.03,43.14,0.0,1,3,2,0,0,0
1006931,13.39,,2.45,13.79,0.0,0.0,24.2,0.86,65.61,57.97,0.0,1,3,2,1,6,4
1021633,15.62,60.61,2.37,39.66,0.0,0.0,37.5,13.67,11.72,4.41,0.0,2,3,1,0,1,4
1014400,51.67,6.06,3.89,29.31,16.67,0.0,29.29,0.54,35.97,35.05,0.0,4,3,2,0,4,0
1011874,18.99,18.18,1.4,15.52,8.33,0.0,44.52,0.48,52.45,55.88,0.0,2,3,1,1,1,0
1026106,49.35,51.52,1.65,48.28,8.33,20.0,34.44,1.54,28.73,39.09,0.0,5,5,2,0,1,0
1047647,25.03,21.21,0.63,13.79,33.33,40.0,58.04,0.85,22.0,17.4,0.0,2,3,2,0,1,4
1023495,31.96,,0.66,18.97,0.0,0.0,33.21,1.01,18.33,2.21,0.0,4,3,2,1,10,5
1043514,7.14,12.12,0.92,12.07,0.0,0.0,10.94,0.6,55.11,75.0,0.0,1,3,1,1,1,4
1018652,33.92,18.18,1.31,34.48,0.0,0.0,69.55,4.98,33.29,19.85,0.0,3,3,1,0,0,0
1014601,23.67,15.15,1.92,12.07,16.67,0.0,37.79,0.72,10.85,3.31,0.0,2,3,1,1,4,0
1014527,18.14,9.09,2.83,10.34,0.0,0.0,88.39,5.23,43.23,58.82,0.0,2,5,0,0,1,0
1041636,53.51,18.18,2.44,15.52,0.0,0.0,64.09,2.14,26.85,23.53,0.0,5,3,2,2,7,0
1026773,33.84,24.24,1.57,15.52,0.0,0.0,36.35,2.54,42.14,57.35,0.0,4,5,1,0,3,0
1036816,3.94,33.33,1.07,24.14,0.0,0.0,48.83,6.49,3.24,4.41,0.0,1,3,0,0,1,4
1025438,20.36,24.24,3.51,25.86,0.0,0.0,28.09,2.58,50.12,52.94,0.0,2,3,0,0,1,0
1007987,35.13,12.12,1.07,5.17,0.0,0.0,52.65,1.04,10.85,3.31,0.0,3,3,2,1,1,4
1045318,29.28,21.21,2.06,15.52,0.0,0.0,10.48,0.5,27.68,13.24,0.0,3,3,1,1,11,4
1000156,23.15,30.3,1.81,32.76,8.33,0.0,46.61,7.29,48.96,51.47,0.0,4,3,2,1,1,0
1000741,3.67,9.09,0.68,15.52,0.0,0.0,22.32,2.75,50.12,52.94,0.0,1,3,2,0,10,5
1024347,10.93,30.3,2.63,36.21,0.0,0.0,63.42,4.15,15.21,8.82,0.0,1,3,1,0,3,0
1049078,18.18,15.15,0.6,8.62,0.0,0.0,38.14,1.1,37.82,51.47,0.0,2,3,2,2,1,0
1032782,14.11,15.15,1.21,18.97,8.33,20.0,12.19,0.41,30.49,16.54,0.0,1,3,0,0,1,2
1033927,31.82,9.09,0.65,8.62,8.33,20.0,60.27,0.93,57.61,48.53,0.0,3,3,1,1,10,0
1027221,7.95,18.18,1.38,15.52,0.0,0.0,35.32,2.36,36.65,49.88,0.0,1,3,1,0,8,2
1045851,52.09,12.12,1.73,15.52,8.33,20.0,67.63,1.76,10.85,3.31,0.0,4,5,2,0,1,0
1034275,37.09,9.09,0.86,10.34,0.0,0.0,12.17,0.83,70.07,63.24,0.0,4,3,2,0,1,0
1038142,17.85,3.03,1.65,27.59,0.0,0.0,8.13,0.57,62.39,54.17,0.0,2,3,0,0,3,0
1019013,69.22,12.12,1.49,6.9,0.0,0.0,54.11,0.44,8.23,0.0,0.0,6,3,2,2,6,0
1014983,29.28,21.21,1.77,13.79,0.0,0.0,43.78,1.81,16.39,22.3,0.0,3,3,1,0,4,0
1028826,18.89,9.09,0.85,8.62,0.0,0.0,46.76,0.93,51.29,54.41,40.0,2,3,0,0,9,0
1017501,36.07,12.12,0.69,10.34,0.0,0.0,41.52,0.94,72.57,66.18,0.0,3,3,0,1,7,0
1036092,33.85,9.09,2.38,8.62,0.0,0.0,55.56,0.58,35.66,48.53,60.0,3,3,2,0,3,0
1039053,37.62,15.15,0.73,10.34,0.0,0.0,36.48,0.52,43.89,32.35,60.0,3,3,1,1,2,0
1014686,50.48,18.18,2.44,29.31,0.0,0.0,31.43,2.48,13.47,6.62,20.0,4,3,2,0,9,0
1034585,8.88,21.21,1.76,12.07,0.0,0.0,80.26,1.39,33.83,32.35,60.0,1,3,0,0,1,8
1037053,45.28,3.03,0.46,3.45,0.0,0.0,74.77,0.09,20.2,4.41,0.0,4,3,0,1,3,0
1024424,31.85,36.36,2.95,27.59,8.33,20.0,54.41,2.92,23.77,32.35,0.0,3,3,1,1,1,0
1011534,24.7,27.27,1.82,51.72,0.0,0.0,14.54,1.69,54.78,58.82,0.0,2,3,0,0,7,4
1005501,34.83,12.12,1.09,12.07,0.0,0.0,13.24,0.27,30.17,16.18,60.0,3,3,0,1,7,0
1021684,39.25,15.15,2.9,15.52,0.0,0.0,44.44,1.44,23.94,19.85,40.0,3,3,0,1,0,4
1008588,26.92,15.15,1.87,12.07,0.0,0.0,74.55,1.47,12.59,5.51,40.0,2,3,1,0,1,0
1008620,50.91,12.12,0.66,10.34,0.0,0.0,27.94,0.77,60.1,51.47,60.0,4,3,2,1,6,5
1014556,4.96,18.18,1.81,17.24,0.0,0.0,56.16,2.09,66.33,58.82,60.0,1,3,0,1,1,0
1006025,19.23,9.09,2.84,8.62,0.0,0.0,22.22,0.67,21.13,5.51,60.0,2,3,0,0,10,4
1017761,55.92,9.09,2.02,13.79,0.0,0.0,60.65,2.1,70.07,63.24,20.0,5,3,1,0,1,2
1020370,11.9,3.03,1.72,10.34,0.0,0.0,44.73,0.08,55.94,60.29,0.0,2,3,1,0,1,5
1001587,15.97,9.09,0.93,5.17,8.33,0.0,25.64,0.11,49.61,39.09,0.0,2,3,0,1,5,0
1033361,37.09,15.15,1.49,15.52,0.0,0.0,14.82,0.48,40.57,28.43,60.0,4,5,1,1,0,4
1039030,26.88,21.21,1.66,18.97,0.0,0.0,67.57,4.25,46.63,48.53,20.0,2,3,2,1,7,0
1024445,66.43,33.33,1.44,20.69,0.0,0.0,76.15,16.76,25.76,35.05,80.0,5,5,2,0,1,0
1021930,8.43,21.21,1.46,29.31,0.0,0.0,18.93,1.1,38.49,38.24,40.0,1,3,0,1,2,0
1012823,37.09,54.55,1.93,32.76,8.33,20.0,61.61,1.21,57.61,48.53,0.0,4,3,0,1,1,0
1019559,28.53,39.39,1.38,20.69,0.0,0.0,66.89,2.2,16.39,22.3,20.0,2,3,2,1,6,0
1014736,39.25,21.21,2.04,13.79,0.0,0.0,44.62,1.68,39.17,39.09,40.0,3,3,1,1,4,1
1017865,52.83,48.48,2.73,43.1,8.33,0.0,69.93,5.02,11.89,16.18,20.0,6,5,2,1,1,0
1048876,63.22,24.24,3.15,24.14,0.0,0.0,33.37,1.57,25.88,22.3,0.0,5,3,2,0,4,4
1020709,17.16,18.18,2.0,15.52,0.0,0.0,23.72,0.8,18.7,13.24,40.0,1,3,2,1,11,0
1010241,15.96,15.15,1.41,8.62,0.0,0.0,59.02,0.84,9.1,1.1,60.0,2,3,2,0,1,0
1007726,13.36,18.18,1.95,22.41,0.0,0.0,74.55,3.29,31.21,17.4,60.0,1,3,1,0,10,4
1032045,52.35,18.18,3.52,24.14,0.0,0.0,35.48,1.12,35.97,35.05,0.0,4,3,2,2,6,0
1038170,26.85,0.0,0.94,8.62,8.33,20.0,0.0,0.0,20.89,28.43,0.0,3,5,1,0,11,2
1020036,36.86,18.18,1.85,13.79,0.0,0.0,74.33,0.55,34.9,33.7,0.0,3,5,2,0,8,0
1031350,31.44,39.39,2.0,29.31,0.0,0.0,45.68,3.25,53.03,43.14,40.0,3,3,1,0,1,0
1006685,3.67,6.06,0.41,8.62,0.0,0.0,11.29,0.41,46.63,48.53,60.0,1,3,2,0,0,0
1026664,35.05,15.15,1.63,10.34,0.0,0.0,67.57,0.93,44.72,33.33,40.0,3,3,0,0,1,0
1045183,9.49,12.12,0.78,5.17,0.0,0.0,66.58,1.07,39.53,27.21,60.0,2,3,0,1,10,0
1007400,29.28,9.09,2.95,25.86,0.0,0.0,6.31,0.2,49.71,67.65,60.0,3,3,1,1,0,5
1026822,22.53,12.12,2.44,24.14,8.33,20.0,19.82,1.16,34.33,21.08,20.0,3,5,0,1,1,4
1044363,25.03,18.18,0.41,15.52,8.33,0.0,28.78,0.61,58.85,50.0,0.0,2,3,2,0,1,2
1049127,6.35,15.15,1.97,31.03,0.0,0.0,31.38,2.08,24.49,33.33,40.0,1,3,1,0,3,0
1020582,38.82,24.24,2.8,22.41,0.0,0.0,79.78,2.42,5.67,7.72,40.0,3,5,0,0,0,4
1016220,53.46,9.09,3.19,10.34,0.0,0.0,40.27,0.51,13.69,18.63,60.0,4,3,2,0,1,0
1036345,17.5,12.12,0.75,20.69,0.0,0.0,23.49,0.51,62.59,54.41,60.0,2,3,1,1,0,5
1015565,49.82,9.09,2.62,10.34,16.67,20.0,21.05,0.08,34.9,33.7,20.0,4,3,0,1,2,0
1002374,28.79,24.24,3.85,24.14,0.0,0.0,71.25,6.85,36.41,23.53,60.0,3,3,2,1,5,5
1018001,17.06,30.3,2.37,41.38,0.0,0.0,22.22,2.87,29.55,15.44,100.0,2,5,0,0,2,0
1003442,19.2,24.24,2.33,25.86,0.0,0.0,45.82,4.08,35.66,48.53,60.0,2,3,2,1,4,0
1007499,20.41,,2.0,15.52,0.0,0.0,4.56,0.09,63.84,55.88,20.0,2,3,0,1,0,1
1021076,38.22,9.09,1.7,17.24,0.0,0.0,38.27,0.66,35.37,22.3,0.0,3,5,0,0,1,0
1002015,21.27,6.06,2.39,13.79,0.0,0.0,29.46,0.77,67.89,60.66,0.0,2,5,0,0,1,0
1016828,29.28,18.18,0.85,15.52,0.0,0.0,39.13,1.29,21.13,5.51,60.0,3,3,1,1,5,0
1032493,2.87,30.3,0.91,32.76,16.67,0.0,17.66,3.61,65.25,72.06,60.0,1,3,1,0,10,0
1042338,46.13,12.12,0.85,17.24,0.0,0.0,54.29,1.75,58.85,50.0,40.0,4,3,1,2,1,0
1006016,22.75,12.12,2.46,12.07,0.0,0.0,62.43,0.33,17.39,1.1,0.0,3,3,1,1,3,4
1005622,32.61,6.06,2.47,10.34,0.0,0.0,32.42,0.38,8.1,11.03,60.0,3,3,1,0,1,0
1022190,38.39,15.15,1.31,13.79,0.0,0.0,46.07,1.14,11.72,4.41,0.0,4,3,2,2,11,0
1006611,55.32,18.18,0.61,15.52,0.0,0.0,68.32,2.49,43.89,32.35,0.0,4,3,1,1,1,4
1043130,17.51,3.03,0.07,8.62,0.0,0.0,3.44,0.1,92.52,89.71,100.0,2,5,2,0,1,8
1027851,17.51,12.12,3.24,32.76,0.0,0.0,26.07,1.02,61.76,67.65,60.0,2,3,0,0,9,0
1013109,46.13,21.21,1.78,12.07,0.0,0.0,30.46,0.68,29.72,40.44,20.0,4,3,2,1,2,1
1025196,8.57,18.18,1.64,27.59,0.0,0.0,9.12,1.17,21.07,28.68,60.0,1,3,0,1,0,9
1048478,7.95,24.24,1.53,15.52,33.33,0.0,46.43,7.02,9.98,2.21,60.0,1,3,2,0,10,4
1020083,10.98,12.12,1.41,20.69,0.0,0.0,57.41,4.03,46.8,35.78,20.0,1,3,1,0,2,0
1008128,41.99,12.12,1.81,8.62,0.0,0.0,36.81,1.4,44.5,45.83,20.0,3,5,2,0,8,4
1013105,14.11,18.18,1.7,15.52,0.0,0.0,45.43,1.56,58.27,63.24,60.0,1,3,0,1,7,4
1034828,17.51,6.06,1.9,6.9,0.0,0.0,85.27,0.48,0.81,1.1,0.0,2,3,1,0,3,0
1002621,24.7,9.09,1.07,13.79,0.0,0.0,47.5,1.84,31.7,29.66,20.0,2,5,2,0,1,0
1025285,23.15,12.12,2.38,20.69,0.0,0.0,25.83,3.51,33.54,31.99,20.0,2,3,2,2,2,4
1014782,19.87,,1.26,27.59,0.0,0.0,26.25,0.86,26.85,23.53,0.0,2,3,2,1,10,0
1040844,24.26,15.15,2.55,15.52,0.0,0.0,54.34,3.86,36.65,49.88,40.0,3,5,0,0,8,0
1018066,33.01,18.18,0.97,17.24,0.0,0.0,57.21,4.48,38.1,37.75,40.0,3,5,1,0,1,4
1022811,46.13,27.27,1.71,51.72,0.0,0.0,57.68,1.58,30.17,16.18,60.0,5,3,1,1,10,0
1018651,21.91,,0.45,6.9,0.0,0.0,41.17,2.26,7.29,9.93,40.0,2,3,1,1,3,0
