loan_id,interest,f0,debt_loan_ratio,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_u,recircle_b,scoring_high,scoring_low,early_return,class,year_of_loan,censor_status,house_exist,work_year,use
1013063,28.77,6.06,1.81,15.52,0.0,0.0,5.47,0.25,27.68,13.24,20.0,3,5,0,0,8,4
1007205,47.64,21.21,1.76,13.79,8.33,20.0,42.28,0.93,37.82,51.47,60.0,4,3,0,1,0,5
1046313,64.7,6.06,1.42,6.9,8.33,20.0,35.4,0.26,27.82,24.75,0.0,5,3,1,1,2,0
1011801,36.46,6.06,0.77,13.79,0.0,0.0,40.45,0.77,68.83,61.76,0.0,4,5,0,0,1,0
1026492,14.04,,0.85,6.9,0.0,0.0,57.97,0.73,60.6,66.18,60.0,2,3,1,1,8,0
1018515,21.27,12.12,2.15,12.07,0.0,0.0,15.75,0.59,38.49,25.98,0.0,2,5,0,0,4,0
1048760,28.8,21.21,1.18,18.97,0.0,0.0,41.1,5.93,14.34,7.72,60.0,2,5,1,0,1,4
1045887,28.29,33.33,1.92,27.59,0.0,0.0,42.86,2.58,14.34,7.72,60.0,3,3,1,2,5,0
1031892,7.14,9.09,1.99,25.86,0.0,0.0,13.49,2.39,60.31,51.72,0.0,1,3,1,1,9,4
1034352,36.34,,1.61,17.24,0.0,0.0,72.79,2.24,21.13,5.51,60.0,3,3,1,1,3,0
1016646,38.82,15.15,2.12,13.79,25.0,0.0,56.29,0.97,22.0,17.4,100.0,3,5,0,1,0,4
1016914,31.54,24.24,0.73,29.31,8.33,20.0,28.6,1.0,23.94,19.85,0.0,3,3,0,0,1,2
1015812,48.69,15.15,2.31,22.41,0.0,0.0,41.87,3.55,43.43,44.49,100.0,3,5,2,0,2,0
1008549,40.1,18.18,2.76,27.59,8.33,20.0,33.67,1.01,3.24,4.41,0.0,3,3,2,2,2,0
1008599,21.51,12.12,0.4,12.07,25.0,0.0,46.88,0.84,66.33,58.82,0.0,3,5,1,1,1,9
1007168,27.43,12.12,2.44,6.9,8.33,20.0,48.83,0.64,62.59,54.41,0.0,3,3,0,2,6,0
1034897,38.82,15.15,2.9,15.52,0.0,0.0,76.61,1.54,36.74,50.0,0.0,3,3,2,1,1,0
1036554,14.45,3.03,0.22,20.69,8.33,20.0,23.42,0.85,48.46,37.75,60.0,2,3,0,1,2,4
1002185,30.82,12.12,2.5,15.52,0.0,0.0,46.59,0.49,33.83,32.35,0.0,3,3,1,1,2,4
1044700,8.08,39.39,1.6,24.14,0.0,0.0,35.32,2.6,36.41,23.53,20.0,1,3,0,0,4,4
1043700,24.7,12.12,2.57,13.79,0.0,0.0,35.36,2.04,44.5,45.83,0.0,3,3,2,1,11,4
1031610,15.6,,0.38,1.72,0.0,0.0,39.2,0.24,28.62,14.34,0.0,2,3,1,1,3,1
1045319,27.6,9.09,0.32,6.9,0.0,0.0,31.34,0.57,62.59,54.41,0.0,2,3,0,0,1,0
1014219,31.75,12.12,2.7,20.69,0.0,0.0,16.76,1.11,37.52,37.01,0.0,4,3,1,2,8,0
1019423,23.12,15.15,1.51,12.07,0.0,0.0,76.86,4.69,51.29,54.41,40.0,2,3,1,0,2,0
1049034,23.64,6.06,1.72,8.62,0.0,0.0,38.74,2.53,44.58,60.66,80.0,2,5,0,1,11,4
1044484,50.91,18.18,0.37,17.24,0.0,0.0,23.72,4.01,29.72,40.44,0.0,4,3,2,0,10,0
1041555,19.6,21.21,1.49,20.69,0.0,0.0,78.75,6.13,51.89,41.79,0.0,2,3,1,0,5,4
1040395,21.51,6.06,0.49,13.79,0.0,0.0,13.3,0.36,20.2,4.41,40.0,3,3,0,1,3,0
1027902,21.78,21.21,1.13,34.48,0.0,0.0,16.61,1.56,66.75,59.31,60.0,2,3,0,2,1,0
1009240,50.48,3.03,1.72,1.72,0.0,0.0,75.84,0.7,43.68,32.11,40.0,4,3,1,0,4,0
1011418,3.64,12.12,0.53,15.52,0.0,0.0,54.2,0.83,35.37,22.3,40.0,1,3,0,0,3,0
1036247,20.77,30.3,1.66,29.31,0.0,0.0,12.02,1.29,29.76,27.21,0.0,3,3,1,1,5,0
1013582,70.24,33.33,0.89,34.48,0.0,0.0,35.63,4.34,39.98,54.41,0.0,6,5,2,0,6,5
1039765,24.73,12.12,1.3,13.79,0.0,0.0,37.88,0.65,51.29,54.41,0.0,2,3,1,0,6,2
1024820,0.03,24.24,0.97,17.24,0.0,0.0,22.1,2.25,87.53,83.82,0.0,1,3,0,0,5,0
1003970,22.98,27.27,1.05,37.93,0.0,0.0,22.39,2.88,51.89,41.79,0.0,2,3,1,2,1,0
1012544,13.72,21.21,2.36,29.31,0.0,0.0,36.81,5.11,38.49,25.98,100.0,2,5,2,1,7,0
1023954,19.56,15.15,1.67,24.14,0.0,0.0,21.16,2.2,47.55,64.71,20.0,2,3,1,0,1,0
1040553,67.83,24.24,1.92,18.97,0.0,0.0,77.77,2.72,9.98,2.21,60.0,4,3,1,0,1,0
1031035,5.52,15.15,1.28,37.93,0.0,0.0,47.14,4.35,36.65,49.88,0.0,1,3,2,0,1,0
1048384,27.09,15.15,0.91,12.07,0.0,0.0,57.95,1.4,4.05,5.51,0.0,3,3,2,1,7,0
1025843,21.27,24.24,1.28,20.69,0.0,0.0,40.36,1.57,41.3,41.79,100.0,2,5,1,1,1,0
1024627,8.8,9.09,1.02,20.69,8.33,20.0,81.31,0.53,32.25,18.63,60.0,1,3,0,0,6,4
1015681,43.04,18.18,1.31,12.07,0.0,0.0,71.47,3.44,23.94,19.85,60.0,4,5,2,0,6,0
1013666,49.82,30.3,2.26,29.31,8.33,20.0,63.66,4.05,31.21,17.4,0.0,4,3,1,1,5,5
1040386,25.6,33.33,1.35,22.41,0.0,0.0,62.77,2.6,40.23,40.44,0.0,2,3,1,1,9,4
1008073,28.76,3.03,1.05,17.24,0.0,0.0,20.36,0.51,49.61,39.09,20.0,2,3,0,1,9,0
1021712,24.7,24.24,0.5,13.79,0.0,0.0,62.68,0.99,46.47,63.24,0.0,2,3,0,0,7,4
1017255,36.31,21.21,1.82,17.24,0.0,0.0,62.5,1.31,22.0,17.4,0.0,4,5,1,1,1,0
1027557,10.69,9.09,1.88,17.24,0.0,0.0,40.0,1.38,24.49,33.33,60.0,1,3,1,0,1,5
1023662,14.45,15.15,0.97,15.52,16.67,20.0,37.27,1.28,10.85,3.31,40.0,2,3,1,1,1,4
1028009,26.75,6.06,2.26,5.17,0.0,0.0,79.82,0.56,22.97,18.63,0.0,3,3,2,2,3,4
1004390,21.78,24.24,0.47,18.97,0.0,0.0,23.72,0.66,70.07,63.24,60.0,2,3,2,1,1,0
1037761,16.75,24.24,0.93,22.41,0.0,0.0,67.59,5.6,12.97,17.65,0.0,2,3,1,0,8,0
1011232,42.44,15.15,0.88,10.34,0.0,0.0,54.72,1.08,38.1,37.75,60.0,4,3,2,0,11,0
1014899,48.05,18.18,2.04,18.97,0.0,0.0,73.75,1.19,45.03,33.7,60.0,3,3,0,1,6,4
1002199,23.12,12.12,1.77,22.41,8.33,20.0,17.68,0.44,62.59,54.41,60.0,2,3,1,1,8,0
1033920,47.64,15.15,2.51,18.97,0.0,0.0,29.66,1.19,52.45,55.88,0.0,4,3,1,1,4,0
1002144,37.62,12.12,0.73,6.9,0.0,0.0,63.29,1.62,31.7,29.66,0.0,3,3,2,1,1,0
1032368,34.6,12.12,0.54,17.24,0.0,0.0,13.87,0.16,53.62,57.35,0.0,2,3,1,0,2,9
1031349,28.2,30.3,1.18,24.14,0.0,0.0,52.14,3.46,11.89,16.18,80.0,3,5,1,2,7,0
1036238,18.18,15.15,1.6,22.41,8.33,20.0,18.21,0.71,9.1,1.1,0.0,2,3,2,0,10,0
1010057,27.03,6.06,2.24,12.07,0.0,0.0,89.64,0.83,14.59,19.85,60.0,3,3,2,1,5,0
1010959,27.6,18.18,1.85,17.24,0.0,0.0,38.34,1.46,10.85,3.31,60.0,2,3,1,0,2,0
1001629,1.85,9.09,1.05,32.76,0.0,0.0,39.82,1.33,71.32,64.71,0.0,1,3,0,1,4,0
1037637,31.54,9.09,2.87,34.48,0.0,0.0,27.59,0.54,42.14,57.35,0.0,3,3,1,1,10,0
1044968,39.88,42.42,2.3,31.03,0.0,0.0,21.51,1.62,23.94,8.82,20.0,4,3,1,0,1,0
1042730,21.27,15.15,2.75,24.14,0.0,0.0,28.21,4.08,47.7,49.88,60.0,2,5,0,0,4,4
1019288,20.21,15.15,1.2,15.52,0.0,0.0,41.62,1.79,28.73,39.09,60.0,2,3,2,1,7,0
1008094,38.37,21.21,1.76,15.52,0.0,0.0,74.9,1.55,13.69,18.63,0.0,4,3,0,1,4,4
1028573,20.41,,1.5,20.69,0.0,0.0,28.55,0.9,59.43,64.71,0.0,2,5,0,0,5,2
1047730,58.98,21.21,4.22,36.21,0.0,0.0,15.34,1.24,46.8,35.78,0.0,4,5,1,1,1,0
1021529,3.67,12.12,0.61,17.24,0.0,0.0,47.83,2.79,22.07,6.62,20.0,1,3,1,0,3,4
1034275,37.09,9.09,0.86,10.34,0.0,0.0,12.17,0.83,70.07,63.24,0.0,4,3,2,0,1,0
1014556,4.96,18.18,1.81,17.24,0.0,0.0,56.16,2.09,66.33,58.82,60.0,1,3,0,1,1,0
1003866,58.87,27.27,3.1,27.59,0.0,0.0,83.42,2.15,9.98,2.21,0.0,5,5,0,0,5,0
1040655,9.97,24.24,2.58,24.14,16.67,20.0,32.62,1.99,39.17,39.09,60.0,1,3,1,0,9,9
1015674,11.85,18.18,2.43,20.69,8.33,0.0,53.84,4.21,10.54,14.34,0.0,2,3,1,1,1,0
1048552,13.39,6.06,1.15,6.9,0.0,0.0,28.39,1.57,35.58,34.56,0.0,1,3,0,4,2,4
1044770,45.25,12.12,2.78,36.21,8.33,0.0,47.17,1.19,39.98,54.41,40.0,5,5,0,1,5,0
1044508,55.17,15.15,2.23,13.79,0.0,0.0,56.88,1.54,0.0,0.0,0.0,5,5,1,1,0,4
1028012,26.75,12.12,1.92,10.34,0.0,0.0,62.18,15.44,58.85,50.0,100.0,3,5,1,0,10,0
1025443,5.0,24.24,0.38,18.97,0.0,0.0,37.96,3.55,32.69,44.49,0.0,1,3,0,0,11,2
1031196,40.93,,0.7,15.52,0.0,0.0,36.89,1.05,24.76,33.7,60.0,4,3,0,1,10,0
1009762,9.73,12.12,1.83,10.34,0.0,0.0,55.39,3.1,35.16,22.06,60.0,1,3,0,0,0,0
1044360,7.14,15.15,0.92,18.97,0.0,0.0,43.94,2.76,45.39,61.76,60.0,1,3,1,0,5,0
1007370,41.31,24.24,2.63,22.41,0.0,0.0,28.93,0.51,45.03,33.7,60.0,3,3,1,0,4,5
1018523,17.85,15.15,1.65,18.97,0.0,0.0,43.84,2.11,58.27,63.24,40.0,2,3,0,0,1,0
1003742,11.1,,1.36,6.9,0.0,0.0,29.85,1.24,27.43,24.26,60.0,1,3,2,1,10,4
1016684,19.17,12.12,1.3,17.24,0.0,0.0,66.58,2.21,20.2,4.41,20.0,2,3,1,0,1,0
1021939,52.09,9.09,0.31,13.79,8.33,0.0,22.41,1.42,33.29,19.85,0.0,5,5,2,0,5,0
1024352,0.03,18.18,1.41,32.76,0.0,0.0,29.02,3.31,49.92,39.46,0.0,1,3,1,0,1,4
1041075,32.57,15.15,1.25,10.34,8.33,20.0,59.69,1.53,58.85,50.0,0.0,2,3,1,1,7,0
1048513,18.99,6.06,0.73,12.07,8.33,20.0,4.15,0.14,30.73,28.43,0.0,2,3,0,0,2,2
1038469,26.73,21.21,1.8,27.59,0.0,0.0,25.27,2.87,43.68,32.11,40.0,2,5,2,0,1,4
1027419,78.8,33.33,2.09,24.14,0.0,0.0,35.3,2.77,28.73,39.09,0.0,6,3,2,1,2,7
1028237,31.75,12.12,1.48,20.69,0.0,0.0,82.33,5.76,71.32,64.71,40.0,3,5,1,2,1,4
1008920,24.26,12.12,2.57,10.34,0.0,0.0,51.73,2.83,31.7,43.14,80.0,3,5,0,1,1,0
1038723,45.98,12.12,0.56,10.34,8.33,20.0,0.29,0.01,33.83,32.35,0.0,4,5,2,1,11,5
1012390,65.38,24.24,1.5,27.59,0.0,0.0,64.34,2.35,39.98,54.41,0.0,5,3,0,1,1,10
1017787,10.53,,0.45,12.07,0.0,0.0,11.02,1.26,42.37,43.14,40.0,1,3,0,0,3,9
1014537,75.93,6.06,2.66,10.34,0.0,0.0,21.73,0.26,17.29,23.53,0.0,6,5,1,1,6,5
1017402,21.82,6.06,0.54,10.34,0.0,0.0,57.32,0.91,42.14,57.35,0.0,3,3,2,0,1,5
1016643,24.7,9.09,2.12,10.34,0.0,0.0,91.74,3.45,32.69,44.49,0.0,3,3,2,1,3,0
1000371,31.17,12.12,1.37,24.14,0.0,0.0,47.76,3.84,21.13,5.51,0.0,3,3,1,1,1,4
1015714,13.33,6.06,0.83,10.34,0.0,0.0,70.06,0.86,19.26,3.31,0.0,2,3,0,1,0,0
1001492,40.1,15.15,2.33,13.79,0.0,0.0,70.98,2.27,23.94,19.85,0.0,3,3,0,1,8,0
1004998,11.9,9.09,2.64,8.62,0.0,0.0,73.04,1.4,42.64,30.88,60.0,2,3,0,2,1,5
1033879,41.31,18.18,3.34,18.97,0.0,0.0,74.29,3.35,45.03,33.7,60.0,3,3,0,0,7,2
1027445,13.36,24.24,0.54,24.14,16.67,40.0,27.74,1.16,38.1,37.75,40.0,1,3,1,1,1,4
1014643,41.42,18.18,2.35,20.69,0.0,0.0,48.67,1.93,39.98,54.41,0.0,4,3,2,0,4,4
1016622,32.0,,0.89,12.07,0.0,0.0,31.95,0.34,52.45,55.88,0.0,3,3,0,0,3,2
1015820,8.08,15.15,1.22,18.97,0.0,0.0,74.95,2.23,18.33,2.21,60.0,1,3,0,0,1,4
1000697,32.71,24.24,1.05,20.69,0.0,0.0,56.63,1.23,8.23,0.0,0.0,3,3,0,0,8,4
1048494,45.98,15.15,1.29,10.34,0.0,0.0,58.28,0.3,9.98,2.21,0.0,4,5,1,0,8,0
1022538,31.44,36.36,3.02,25.86,0.0,0.0,55.45,9.45,21.13,5.51,0.0,3,5,0,0,1,0
1028177,7.95,12.12,1.36,13.79,0.0,0.0,55.48,0.79,53.62,57.35,60.0,1,3,2,1,0,4
1024149,21.27,12.12,1.11,12.07,0.0,0.0,46.49,0.47,68.83,61.76,60.0,2,3,0,2,5,3
1026921,42.78,,0.39,6.9,8.33,20.0,91.45,0.45,10.85,3.31,20.0,4,3,0,0,5,5
1042761,34.45,9.09,1.75,41.38,0.0,0.0,11.28,0.39,26.75,36.4,60.0,3,5,0,0,1,2
1027653,20.06,15.15,1.17,10.34,0.0,0.0,60.65,0.58,33.68,45.83,60.0,2,3,1,0,1,0
1024455,29.28,9.09,2.45,13.79,0.0,0.0,50.13,0.59,35.37,22.3,60.0,3,3,0,1,1,0
1010882,7.12,39.39,1.33,37.93,0.0,0.0,22.86,3.23,59.43,64.71,0.0,1,3,1,0,1,4
1018506,36.34,18.18,1.98,17.24,0.0,0.0,59.29,3.35,43.89,32.35,40.0,3,3,0,1,0,0
1021588,6.72,30.3,1.7,31.03,0.0,0.0,38.39,5.79,16.96,11.03,0.0,1,3,0,0,1,4
1004713,15.96,6.06,3.4,10.34,0.0,0.0,34.91,0.85,59.89,51.23,100.0,2,5,0,0,1,0
1009658,35.35,18.18,0.84,22.41,8.33,20.0,50.74,0.94,35.66,48.53,20.0,3,3,2,1,11,0
1009663,11.47,18.18,1.85,20.69,8.33,20.0,11.61,0.41,36.41,23.53,0.0,1,3,1,0,11,2
1031586,30.68,15.15,1.98,18.97,0.0,0.0,28.13,1.42,47.55,64.71,0.0,2,5,1,0,8,2
1008426,74.01,24.24,1.31,13.79,8.33,20.0,31.51,1.64,47.32,36.4,0.0,5,3,0,0,0,0
1036369,40.29,9.09,0.37,8.62,0.0,0.0,45.25,0.95,46.18,35.05,60.0,3,5,1,0,7,6
1026817,36.34,33.33,1.62,32.76,0.0,0.0,33.96,2.75,26.75,36.4,0.0,3,3,0,1,6,0
1023506,8.57,,0.02,13.79,0.0,0.0,0.0,0.0,64.77,71.45,60.0,1,3,2,0,1,0
1008077,44.8,12.12,3.1,13.79,0.0,0.0,49.55,0.76,39.98,54.41,60.0,4,3,1,0,3,0
1031619,33.77,12.12,1.12,8.62,8.33,20.0,40.18,0.43,18.33,2.21,60.0,3,3,1,0,6,2
1038137,29.8,6.06,0.74,3.45,0.0,0.0,80.45,0.47,28.62,14.34,20.0,3,3,2,1,1,0
1013194,51.9,24.24,2.91,17.24,0.0,0.0,61.61,4.72,63.84,55.88,0.0,5,5,1,0,1,0
1028359,41.82,18.18,1.24,27.59,0.0,0.0,35.0,1.03,48.96,51.47,0.0,4,5,1,0,0,0
1036398,45.24,24.24,1.67,20.69,0.0,0.0,41.7,4.04,15.49,21.08,60.0,4,3,1,0,0,0
1032238,13.44,15.15,0.35,15.52,0.0,0.0,32.91,0.9,39.17,39.09,60.0,2,3,2,0,6,4
1030398,36.71,15.15,1.0,8.62,0.0,0.0,79.69,1.02,49.61,39.09,0.0,2,3,2,0,1,0
1040529,52.2,6.06,3.12,17.24,8.33,20.0,7.13,0.15,47.32,36.4,100.0,5,5,2,1,6,0
1019138,11.68,12.12,1.53,13.79,0.0,0.0,39.8,1.3,70.07,63.24,60.0,1,5,1,0,1,0
1023703,39.42,33.33,2.88,31.03,0.0,0.0,66.08,3.64,19.99,27.21,80.0,3,5,2,0,0,4
1008569,1.85,6.06,1.55,20.69,0.0,0.0,21.56,1.34,63.76,86.76,0.0,1,3,0,0,3,0
1002705,36.34,15.15,1.13,10.34,8.33,0.0,64.59,2.35,28.73,39.09,0.0,3,3,1,1,1,5
1030098,16.86,9.09,1.69,12.07,0.0,0.0,38.88,1.34,8.92,12.13,0.0,2,3,1,1,6,8
1047353,20.55,6.06,4.2,32.76,0.0,0.0,44.94,0.62,53.03,56.62,60.0,2,3,0,0,10,4
1020626,19.17,6.06,1.23,3.45,0.0,0.0,68.93,0.97,30.71,41.79,0.0,2,3,1,0,1,4
1021855,53.8,,1.94,24.14,0.0,0.0,58.95,3.76,33.29,19.85,40.0,5,3,2,1,0,4
1014952,13.36,30.3,1.28,31.03,0.0,0.0,24.02,1.86,29.72,40.44,60.0,1,3,1,0,1,4
1031224,29.84,9.09,0.19,25.86,0.0,0.0,66.1,0.49,10.85,3.31,60.0,3,3,1,0,0,0
1004336,62.71,33.33,3.06,24.14,8.33,20.0,34.74,1.44,13.69,18.63,0.0,5,3,2,1,1,7
1011913,7.85,33.33,2.45,58.62,0.0,0.0,25.36,3.08,19.58,14.34,0.0,1,3,2,0,1,10
1023126,12.73,6.06,0.75,6.9,8.33,20.0,17.14,0.28,57.11,61.76,40.0,2,3,1,1,10,0
1015855,43.8,3.03,1.04,17.24,0.0,0.0,1.08,0.03,50.75,40.44,0.0,4,3,0,1,1,5
1003073,39.85,21.21,3.43,22.41,0.0,0.0,74.73,2.84,1.62,2.21,20.0,4,5,1,0,10,4
1031811,54.92,12.12,2.86,12.07,0.0,0.0,77.52,4.89,72.57,66.18,0.0,6,5,2,1,4,4
1013142,17.61,9.09,1.69,18.97,0.0,0.0,2.68,0.17,30.73,28.43,0.0,2,3,1,0,6,0
1028439,48.8,12.12,2.75,13.79,0.0,0.0,41.43,1.07,27.82,24.75,60.0,4,3,1,2,11,0
1030608,8.85,18.18,1.7,13.79,0.0,0.0,56.54,1.07,21.13,5.51,60.0,2,3,0,0,1,0
1046219,19.38,3.03,0.34,3.45,0.0,0.0,10.2,0.27,31.42,17.65,20.0,2,3,1,1,2,5
1030297,32.33,12.12,1.55,10.34,0.0,0.0,79.78,3.75,31.21,17.4,60.0,3,5,1,0,1,0
1045134,19.28,42.42,1.59,37.93,0.0,0.0,41.4,1.81,28.73,39.09,0.0,2,3,0,1,9,4
1023622,30.16,24.24,1.45,15.52,0.0,0.0,74.91,4.39,29.72,40.44,40.0,2,3,2,0,1,0
1042306,7.34,12.12,2.24,12.07,0.0,0.0,14.67,0.7,48.54,66.05,60.0,1,3,0,0,0,4
1044994,28.29,12.12,1.85,6.9,0.0,0.0,80.09,2.36,17.39,1.1,20.0,3,5,1,1,8,0
1049323,1.85,9.09,0.05,13.79,0.0,0.0,4.02,0.57,53.03,56.62,40.0,1,3,1,0,8,6
1033276,77.21,6.06,2.13,12.07,0.0,0.0,11.36,0.3,9.73,13.24,0.0,5,5,2,2,10,0
1034374,53.84,21.21,1.43,17.24,0.0,0.0,66.08,2.63,3.24,4.41,40.0,5,3,0,0,0,0
1025717,0.03,9.09,0.91,12.07,0.0,0.0,30.69,1.69,41.6,29.66,40.0,1,3,0,0,10,0
1019755,26.75,30.3,1.24,22.41,8.33,20.0,25.73,1.49,51.89,41.79,0.0,3,3,1,1,1,0
1002840,66.14,15.15,2.16,18.97,0.0,0.0,4.13,0.31,20.45,15.44,0.0,5,5,1,0,11,0
1011317,15.0,12.12,1.87,13.79,8.33,20.0,63.39,1.61,57.61,48.53,20.0,2,3,1,1,10,0
1022779,33.26,18.18,2.46,15.52,0.0,0.0,57.78,1.22,35.37,22.3,0.0,3,3,2,1,6,4
1028267,48.67,18.18,2.26,15.52,0.0,0.0,54.82,1.45,9.1,1.1,0.0,5,5,1,0,1,0
1014301,70.24,6.06,2.16,10.34,0.0,0.0,57.17,1.33,35.97,35.05,100.0,6,5,0,1,6,0
1036851,13.36,9.09,3.26,17.24,0.0,0.0,68.49,4.84,76.31,70.59,0.0,1,3,0,0,1,0
1018876,31.75,9.09,1.45,10.34,0.0,0.0,48.02,0.54,17.83,12.13,0.0,4,5,2,0,0,0
1049967,40.07,12.12,0.94,8.62,0.0,0.0,50.91,0.38,58.85,50.0,0.0,3,3,0,2,1,0
1026231,18.18,12.12,2.0,12.07,0.0,0.0,67.49,3.42,45.76,34.56,0.0,2,5,1,0,7,4
1018651,21.91,,0.45,6.9,0.0,0.0,41.17,2.26,7.29,9.93,40.0,2,3,1,1,3,0
1037691,18.74,9.09,1.12,8.62,0.0,0.0,32.43,0.49,42.14,57.35,0.0,2,3,1,1,8,2
1002933,28.12,9.09,2.57,8.62,0.0,0.0,34.57,1.23,55.94,60.29,0.0,2,3,1,0,1,0
1040855,42.44,18.18,3.01,17.24,0.0,0.0,66.79,5.27,34.33,21.08,0.0,4,5,1,2,1,4
1032685,24.9,18.18,1.66,27.59,0.0,0.0,15.92,0.69,3.24,4.41,0.0,3,3,0,0,1,2
1025485,11.9,21.21,1.88,25.86,0.0,0.0,10.03,0.61,45.28,46.81,20.0,2,3,0,0,0,0
1015271,62.74,12.12,0.97,5.17,0.0,0.0,75.71,0.64,17.39,1.1,0.0,5,3,0,1,0,4
1001414,14.24,6.06,1.38,10.34,0.0,0.0,49.65,1.0,35.58,34.56,60.0,2,3,0,1,10,4
1007751,22.91,18.18,1.0,15.52,0.0,0.0,24.26,0.89,34.67,47.18,40.0,2,3,2,1,4,0
1046622,49.82,18.18,1.75,13.79,0.0,0.0,52.9,1.41,58.85,50.0,60.0,4,3,1,0,1,0
1008683,10.65,33.33,1.86,24.14,0.0,0.0,18.3,2.61,67.58,60.29,0.0,1,3,1,0,0,0
1017633,21.27,9.09,1.69,22.41,0.0,0.0,40.79,1.42,53.03,43.14,20.0,2,5,0,0,4,0
1009714,30.68,15.15,3.03,18.97,0.0,0.0,32.59,2.88,59.43,64.71,20.0,2,3,1,2,0,0
1008390,41.82,12.12,2.09,6.9,0.0,0.0,30.15,0.61,37.45,24.75,40.0,4,3,0,2,5,0
1000814,2.87,18.18,2.64,20.69,0.0,0.0,31.34,1.37,20.45,15.44,40.0,1,3,0,2,4,0
1018542,21.27,18.18,2.9,18.97,8.33,20.0,64.86,1.17,62.59,54.41,60.0,2,3,1,0,2,0
1008131,18.14,12.12,2.14,15.52,0.0,0.0,30.18,1.3,52.95,72.06,60.0,2,3,0,0,11,0
1049043,16.86,12.12,1.3,25.86,0.0,0.0,30.8,0.35,63.84,55.88,20.0,2,3,1,1,0,0
1023031,48.8,27.27,3.19,22.41,0.0,0.0,61.99,3.02,33.29,19.85,100.0,4,5,0,2,1,0
1013679,58.94,24.24,1.65,34.48,0.0,0.0,62.95,2.51,8.23,0.0,60.0,6,5,1,2,6,2
1033513,34.45,18.18,2.4,17.24,8.33,20.0,17.86,0.98,19.26,3.31,60.0,3,3,2,2,1,0
1010935,25.77,33.33,1.74,43.1,0.0,0.0,32.53,1.6,16.08,9.93,0.0,3,5,1,0,1,0
1037821,43.8,12.12,2.59,15.52,8.33,20.0,28.16,1.45,19.99,27.21,60.0,4,5,2,1,3,0
1022670,57.21,12.12,1.84,22.41,8.33,20.0,50.89,1.21,36.74,50.0,60.0,4,5,0,0,3,0
1014060,55.32,,0.61,10.34,8.33,20.0,38.13,0.38,37.82,51.47,0.0,5,5,1,0,4,1
1043932,29.93,12.12,1.79,17.24,0.0,0.0,21.52,1.08,4.05,5.51,0.0,3,3,2,1,1,0
1006027,21.51,27.27,0.86,18.97,0.0,0.0,46.43,2.06,51.29,54.41,40.0,3,3,1,0,1,0
1036609,0.03,21.21,1.49,20.69,0.0,0.0,38.93,2.54,4.05,5.51,60.0,1,3,0,0,2,4
1041179,52.38,18.18,2.34,13.79,0.0,0.0,87.23,8.26,16.46,0.0,0.0,4,3,2,0,9,5
1045631,27.09,6.06,2.03,15.52,0.0,0.0,61.68,1.43,21.13,5.51,0.0,3,5,0,0,5,0
1011274,27.6,15.15,2.48,15.52,0.0,0.0,60.36,2.88,19.09,25.98,0.0,2,3,1,1,1,4
1009947,30.31,9.09,1.36,18.97,0.0,0.0,20.18,1.73,36.2,49.26,80.0,3,5,1,0,9,0
1005713,34.97,12.12,3.12,10.34,8.33,20.0,31.09,0.8,68.83,61.76,0.0,3,3,2,1,11,0
1010279,45.24,30.3,0.85,17.24,0.0,0.0,73.57,2.32,0.0,0.0,60.0,4,3,2,1,1,0
1007861,34.83,9.09,1.13,10.34,0.0,0.0,43.21,0.27,36.41,23.53,40.0,3,3,0,1,3,4
1005664,26.07,9.09,1.34,18.97,0.0,0.0,27.74,0.89,13.69,18.63,0.0,3,3,0,1,1,0
1020950,26.41,3.03,1.51,6.9,0.0,0.0,25.41,0.21,43.89,32.35,60.0,2,3,0,1,7,0
1049126,55.52,21.21,1.47,13.79,0.0,0.0,54.64,2.07,21.03,16.18,0.0,5,5,1,0,1,0
1046639,23.72,6.06,0.84,8.62,0.0,0.0,37.59,2.62,17.02,23.16,60.0,2,3,2,0,1,0
1004716,22.91,27.27,0.46,15.52,0.0,0.0,55.71,2.28,8.23,0.0,60.0,2,3,1,1,8,4
1029118,23.67,9.09,1.65,12.07,0.0,0.0,68.42,2.29,44.5,45.83,0.0,3,5,0,0,3,0
1044471,4.96,15.15,1.4,43.1,0.0,0.0,34.08,3.41,14.59,19.85,60.0,1,3,1,0,4,0
1040919,34.77,15.15,1.64,17.24,8.33,20.0,27.36,0.83,18.33,2.21,60.0,4,3,1,2,1,2
1009558,37.79,9.09,2.77,22.41,0.0,0.0,51.15,1.92,39.98,54.41,0.0,4,3,2,0,1,0
1048478,7.95,24.24,1.53,15.52,33.33,0.0,46.43,7.02,9.98,2.21,60.0,1,3,2,0,10,4
1040518,26.72,18.18,2.3,24.14,0.0,0.0,69.46,4.06,26.75,36.4,0.0,3,3,0,0,3,5
1030435,18.18,18.18,2.92,20.69,0.0,0.0,56.25,3.59,46.47,63.24,0.0,2,5,1,0,1,4
1019608,36.07,21.21,0.52,17.24,0.0,0.0,23.3,2.16,62.93,69.12,40.0,3,5,0,2,1,2
1040818,37.09,18.18,0.44,17.24,8.33,0.0,14.01,0.84,48.46,37.75,0.0,4,3,1,1,2,0
1014692,33.85,27.27,2.1,18.97,0.0,0.0,76.24,4.13,57.11,61.76,60.0,3,3,1,1,8,0
